index,label_original,label_name,quality_score,is_issue,suggested_label,suggested_name,prob_MCAR,prob_MAR,prob_MNAR,group
36,0,MCAR,0.0025577816017227605,True,1,MAR,0.0025577816017227605,0.9969136818105137,0.0005285365877636118,MCAR_autompg_horsepower
37,0,MCAR,0.9761145899640812,False,0,MCAR,0.9761145899640812,0.0031186232652538485,0.020766786770665048,MCAR_breastcancer_barenuclei
38,0,MCAR,0.8265253798117377,False,0,MCAR,0.8265253798117377,0.1725164869141515,0.0009581332741109398,MCAR_breastcancer_barenuclei
39,0,MCAR,0.9837418367664963,False,0,MCAR,0.9837418367664963,0.0008639347658641577,0.015394228467639501,MCAR_breastcancer_barenuclei
40,0,MCAR,0.9841900873810009,False,0,MCAR,0.9841900873810009,0.00042083618763748835,0.015389076431361604,MCAR_breastcancer_barenuclei
41,0,MCAR,0.9836208996612105,False,0,MCAR,0.9836208996612105,0.00030157857680693364,0.016077521761982565,MCAR_breastcancer_barenuclei
42,0,MCAR,0.927190769322084,False,0,MCAR,0.927190769322084,0.0061981781902517834,0.06661105248766408,MCAR_breastcancer_barenuclei
43,0,MCAR,0.9955968311832087,False,0,MCAR,0.9955968311832087,0.004155117633034951,0.0002480511837563485,MCAR_breastcancer_barenuclei
44,0,MCAR,0.9989407263396463,False,0,MCAR,0.9989407263396463,0.0003080832076660798,0.0007511904526875402,MCAR_breastcancer_barenuclei
45,0,MCAR,0.9960238679307085,False,0,MCAR,0.9960238679307085,0.0014521081549829897,0.0025240239143086143,MCAR_breastcancer_barenuclei
46,0,MCAR,0.9987843423278281,False,0,MCAR,0.9987843423278281,0.0008635125635276309,0.0003521451086443801,MCAR_breastcancer_barenuclei
47,0,MCAR,0.9984623274484775,False,0,MCAR,0.9984623274484775,0.00031408735361101704,0.0012235851979112786,MCAR_breastcancer_barenuclei
48,0,MCAR,0.9392653379503574,False,0,MCAR,0.9392653379503574,0.00023097334387406628,0.060503688705768555,MCAR_breastcancer_barenuclei
49,0,MCAR,0.995579118508728,False,0,MCAR,0.995579118508728,0.0005510005380933657,0.0038698809531785075,MCAR_breastcancer_barenuclei
50,0,MCAR,0.9992271193380844,False,0,MCAR,0.9992271193380844,0.00016309236838811753,0.0006097882935275794,MCAR_breastcancer_barenuclei
51,0,MCAR,0.6609342339119276,False,0,MCAR,0.6609342339119276,0.33824903327737377,0.0008167328106985834,MCAR_breastcancer_barenuclei
52,0,MCAR,0.9791829225496881,False,0,MCAR,0.9791829225496881,0.0179838831205121,0.002833194329799871,MCAR_breastcancer_barenuclei
53,0,MCAR,0.9988233534730211,False,0,MCAR,0.9988233534730211,0.0002978785178828861,0.0008787680090960418,MCAR_breastcancer_barenuclei
54,0,MCAR,0.9945076079006175,False,0,MCAR,0.9945076079006175,0.0005567916835832268,0.004935600415799312,MCAR_breastcancer_barenuclei
55,0,MCAR,0.9900484681916156,False,0,MCAR,0.9900484681916156,0.0007040915502505208,0.009247440258133972,MCAR_breastcancer_barenuclei
56,0,MCAR,0.999119783601692,False,0,MCAR,0.999119783601692,0.00017468419316614894,0.0007055322051419242,MCAR_breastcancer_barenuclei
57,0,MCAR,0.9994062128284289,False,0,MCAR,0.9994062128284289,4.740526187245971e-05,0.0005463819096984565,MCAR_breastcancer_barenuclei
58,0,MCAR,0.32717413236125936,False,1,MAR,0.32717413236125936,0.6704626827476521,0.0023631848910885024,MCAR_breastcancer_barenuclei
59,0,MCAR,0.9993952467076198,False,0,MCAR,0.9993952467076198,0.00011255542984599836,0.0004921978625342958,MCAR_breastcancer_barenuclei
60,0,MCAR,0.9945313990725776,False,0,MCAR,0.9945313990725776,0.0017602706298262382,0.003708330297596283,MCAR_breastcancer_barenuclei
61,0,MCAR,0.9995986586338315,False,0,MCAR,0.9995986586338315,7.226903339885014e-05,0.00032907233276955315,MCAR_breastcancer_barenuclei
62,0,MCAR,0.9946565607542401,False,0,MCAR,0.9946565607542401,0.0014071065840395155,0.003936332661720521,MCAR_breastcancer_barenuclei
63,0,MCAR,0.9929569671691086,False,0,MCAR,0.9929569671691086,0.0066576538074667145,0.0003853790234246903,MCAR_breastcancer_barenuclei
64,0,MCAR,0.526682532404709,False,0,MCAR,0.526682532404709,0.47270132340718607,0.0006161441881048887,MCAR_breastcancer_barenuclei
65,0,MCAR,0.9989631316648381,False,0,MCAR,0.9989631316648381,1.90816099754083e-05,0.0010177867251866199,MCAR_breastcancer_barenuclei
66,0,MCAR,0.7438764260757978,False,0,MCAR,0.7438764260757978,0.0315752552114138,0.22454831871278833,MCAR_breastcancer_barenuclei
67,0,MCAR,0.9990535467105648,False,0,MCAR,0.9990535467105648,0.00019098094623350365,0.0007554723432015794,MCAR_breastcancer_barenuclei
68,0,MCAR,0.989076629730271,False,0,MCAR,0.989076629730271,0.00024197159744969923,0.010681398672279166,MCAR_breastcancer_barenuclei
69,0,MCAR,0.9987189763733825,False,0,MCAR,0.9987189763733825,0.00011114538986972886,0.0011698782367476769,MCAR_breastcancer_barenuclei
70,0,MCAR,0.9839823505984053,False,0,MCAR,0.9839823505984053,0.0016497952193514096,0.014367854182243156,MCAR_breastcancer_barenuclei
71,0,MCAR,0.9990417531459085,False,0,MCAR,0.9990417531459085,0.0003882031589140641,0.0005700436951775288,MCAR_breastcancer_barenuclei
72,0,MCAR,0.998251787255328,False,0,MCAR,0.998251787255328,7.62366580275301e-05,0.001671976086644389,MCAR_breastcancer_barenuclei
73,0,MCAR,0.9994131802125895,False,0,MCAR,0.9994131802125895,0.0001271980582782653,0.00045962172913237173,MCAR_breastcancer_barenuclei
74,0,MCAR,0.0028310618885066027,True,2,MNAR,0.0028310618885066027,0.09401321479889298,0.9031557233126004,MCAR_breastcancer_barenuclei
75,0,MCAR,0.9860004440141796,False,0,MCAR,0.9860004440141796,0.00788593216929699,0.00611362381652341,MCAR_breastcancer_barenuclei
76,0,MCAR,0.9908264018826396,False,0,MCAR,0.9908264018826396,0.0004279079345993022,0.008745690182761286,MCAR_breastcancer_barenuclei
77,0,MCAR,0.46798202543702505,False,0,MCAR,0.46798202543702505,0.11684179063964284,0.41517618392333194,MCAR_breastcancer_barenuclei
78,0,MCAR,0.22113118295294545,True,1,MAR,0.22113118295294545,0.7779774833552552,0.0008913336917993859,MCAR_breastcancer_barenuclei
79,0,MCAR,0.7466088966664015,False,0,MCAR,0.7466088966664015,0.2520830766995597,0.0013080266340388133,MCAR_breastcancer_barenuclei
80,0,MCAR,0.9998043693311686,False,0,MCAR,0.9998043693311686,3.149270198980508e-05,0.00016413796684159723,MCAR_breastcancer_barenuclei
81,0,MCAR,0.9995529729404629,False,0,MCAR,0.9995529729404629,1.735448186308361e-05,0.00042967257767405684,MCAR_breastcancer_barenuclei
82,0,MCAR,0.06307777893240975,True,1,MAR,0.06307777893240975,0.7087007327340631,0.22822148833352712,MCAR_cylinderbands_bladepressure
83,0,MCAR,0.0012640488183190421,True,2,MNAR,0.0012640488183190421,0.37020329065420227,0.6285326605274788,MCAR_cylinderbands_bladepressure
84,0,MCAR,0.8148211363973709,False,0,MCAR,0.8148211363973709,0.011909107022209507,0.17326975658041974,MCAR_cylinderbands_bladepressure
85,0,MCAR,0.6709650420881947,False,0,MCAR,0.6709650420881947,0.1831371047323846,0.1458978531794207,MCAR_cylinderbands_bladepressure
86,0,MCAR,0.007503766769893041,True,1,MAR,0.007503766769893041,0.7970477980218853,0.19544843520822178,MCAR_cylinderbands_bladepressure
87,0,MCAR,0.004231963001267693,True,2,MNAR,0.004231963001267693,0.040319718364610145,0.9554483186341222,MCAR_cylinderbands_bladepressure
88,0,MCAR,0.006220401919020011,True,1,MAR,0.006220401919020011,0.7294649483570766,0.2643146497239034,MCAR_cylinderbands_bladepressure
89,0,MCAR,0.001961858058602179,True,2,MNAR,0.001961858058602179,0.10973807922992285,0.888300062711475,MCAR_cylinderbands_bladepressure
90,0,MCAR,0.002504599602106986,True,2,MNAR,0.002504599602106986,0.3850660996773881,0.6124293007205048,MCAR_cylinderbands_bladepressure
91,0,MCAR,0.00022278465714167597,True,2,MNAR,0.00022278465714167597,0.002614711371623055,0.9971625039712352,MCAR_cylinderbands_bladepressure
92,0,MCAR,0.18804059396489578,True,2,MNAR,0.18804059396489578,0.10443377609039757,0.7075256299447067,MCAR_cylinderbands_bladepressure
93,0,MCAR,0.0003111350317084147,True,1,MAR,0.0003111350317084147,0.9298000293178025,0.06988883565048892,MCAR_cylinderbands_bladepressure
94,0,MCAR,0.0005122067572480581,True,1,MAR,0.0005122067572480581,0.9661057787428767,0.0333820144998751,MCAR_cylinderbands_bladepressure
95,0,MCAR,0.0008558353087113972,True,1,MAR,0.0008558353087113972,0.9562619579109549,0.042882206780333554,MCAR_cylinderbands_bladepressure
96,0,MCAR,0.01014060002489324,True,2,MNAR,0.01014060002489324,0.2878102414551138,0.702049158519993,MCAR_cylinderbands_bladepressure
97,0,MCAR,0.00016973788900646755,True,2,MNAR,0.00016973788900646755,0.08806859444725998,0.9117616676637336,MCAR_cylinderbands_bladepressure
98,0,MCAR,0.001709506155410874,True,1,MAR,0.001709506155410874,0.9752342677540367,0.02305622609055251,MCAR_cylinderbands_bladepressure
99,0,MCAR,0.00012862305925660206,True,2,MNAR,0.00012862305925660206,0.017765615036807812,0.9821057619039356,MCAR_cylinderbands_bladepressure
100,0,MCAR,0.005756607338371929,True,1,MAR,0.005756607338371929,0.8927123017898362,0.10153109087179185,MCAR_cylinderbands_bladepressure
101,0,MCAR,0.0010993868471819296,True,1,MAR,0.0010993868471819296,0.9387727107580014,0.060127902394816586,MCAR_cylinderbands_bladepressure
102,0,MCAR,8.507079901114259e-05,True,1,MAR,8.507079901114259e-05,0.9026219153624377,0.09729301383855124,MCAR_cylinderbands_bladepressure
103,0,MCAR,0.0002635180390867033,True,2,MNAR,0.0002635180390867033,0.21023381524317314,0.7895026667177402,MCAR_cylinderbands_bladepressure
104,0,MCAR,0.7942041542510786,False,0,MCAR,0.7942041542510786,0.0013447674783860246,0.20445107827053555,MCAR_cylinderbands_bladepressure
105,0,MCAR,0.9318011701815319,False,0,MCAR,0.9318011701815319,0.006265560040478901,0.0619332697779892,MCAR_cylinderbands_bladepressure
106,0,MCAR,0.0003477124183257513,True,1,MAR,0.0003477124183257513,0.8127927661157556,0.18685952146591872,MCAR_cylinderbands_bladepressure
107,0,MCAR,0.4220327071469558,False,2,MNAR,0.4220327071469558,0.09801090882918871,0.4799563840238555,MCAR_cylinderbands_bladepressure
108,0,MCAR,0.9029660206532559,False,0,MCAR,0.9029660206532559,8.458105840713371e-05,0.09694939828833699,MCAR_cylinderbands_bladepressure
109,0,MCAR,0.0038942498908516826,True,1,MAR,0.0038942498908516826,0.9087735442784501,0.08733220583069812,MCAR_cylinderbands_bladepressure
110,0,MCAR,0.002861088803159776,True,1,MAR,0.002861088803159776,0.6586640633463917,0.33847484785044846,MCAR_cylinderbands_bladepressure
111,0,MCAR,0.004778717881415559,True,2,MNAR,0.004778717881415559,0.40488378245174833,0.5903374996668361,MCAR_cylinderbands_bladepressure
112,0,MCAR,1.2748796550531972e-05,True,2,MNAR,1.2748796550531972e-05,0.0006735947191546809,0.9993136564842949,MCAR_cylinderbands_bladepressure
113,0,MCAR,0.005161302252598324,True,1,MAR,0.005161302252598324,0.9355922202853664,0.05924647746203529,MCAR_cylinderbands_bladepressure
114,0,MCAR,0.0002848843500418768,True,1,MAR,0.0002848843500418768,0.829681134580664,0.17003398106929424,MCAR_cylinderbands_bladepressure
115,0,MCAR,0.17777124971028363,True,2,MNAR,0.17777124971028363,0.3290608438300412,0.49316790645967534,MCAR_cylinderbands_bladepressure
116,0,MCAR,0.001316167267326296,True,1,MAR,0.001316167267326296,0.9613418398705111,0.03734199286216261,MCAR_cylinderbands_bladepressure
117,0,MCAR,0.00048805952939422653,True,1,MAR,0.00048805952939422653,0.8417295498309162,0.15778239063968963,MCAR_cylinderbands_bladepressure
118,0,MCAR,0.006355390295710062,True,2,MNAR,0.006355390295710062,0.312964292736365,0.6806803169679249,MCAR_cylinderbands_bladepressure
119,0,MCAR,0.0003497854336407344,True,1,MAR,0.0003497854336407344,0.933168290424789,0.06648192414157034,MCAR_cylinderbands_bladepressure
120,0,MCAR,0.004952303924916024,True,2,MNAR,0.004952303924916024,0.047503710120480845,0.9475439859546031,MCAR_cylinderbands_bladepressure
121,0,MCAR,0.0014365295550155264,True,2,MNAR,0.0014365295550155264,0.17241407976537076,0.8261493906796138,MCAR_cylinderbands_bladepressure
122,0,MCAR,0.8893192689193772,False,0,MCAR,0.8893192689193772,0.05185725121655774,0.05882347986406516,MCAR_cylinderbands_bladepressure
123,0,MCAR,0.0037101536989024965,True,2,MNAR,0.0037101536989024965,0.10627795039577119,0.8900118959053264,MCAR_cylinderbands_bladepressure
124,0,MCAR,0.00034507435294439627,True,1,MAR,0.00034507435294439627,0.6819472626976636,0.3177076629493921,MCAR_cylinderbands_bladepressure
125,0,MCAR,0.020998402597678066,True,1,MAR,0.020998402597678066,0.9720489396330717,0.0069526577692501906,MCAR_cylinderbands_bladepressure
126,0,MCAR,0.0038657466444374407,True,2,MNAR,0.0038657466444374407,0.47455665233894667,0.5215776010166159,MCAR_cylinderbands_bladepressure
127,0,MCAR,0.0016399963945862835,True,2,MNAR,0.0016399963945862835,0.1473191030089277,0.8510409005964861,MCAR_cylinderbands_bladepressure
128,0,MCAR,0.00011447870519051344,True,2,MNAR,0.00011447870519051344,0.09936078438926675,0.9005247369055427,MCAR_cylinderbands_bladepressure
129,0,MCAR,0.0001341536782065541,True,1,MAR,0.0001341536782065541,0.9846601248426664,0.015205721479127184,MCAR_cylinderbands_bladepressure
130,0,MCAR,0.9444335483886135,False,0,MCAR,0.9444335483886135,0.0015281887309590591,0.054038262880427394,MCAR_cylinderbands_bladepressure
131,0,MCAR,0.0001700663780052859,True,2,MNAR,0.0001700663780052859,0.001032587128552041,0.9987973464934425,MCAR_cylinderbands_bladepressure
132,0,MCAR,0.36611512095127063,True,2,MNAR,0.36611512095127063,0.021734599355915346,0.612150279692814,MCAR_cylinderbands_esavoltage
133,0,MCAR,0.021291426272529744,True,2,MNAR,0.021291426272529744,0.019321098198912853,0.9593874755285575,MCAR_cylinderbands_esavoltage
134,0,MCAR,0.0031148085343145715,True,2,MNAR,0.0031148085343145715,0.13673925117549018,0.8601459402901952,MCAR_cylinderbands_esavoltage
135,0,MCAR,0.009129948065562651,True,2,MNAR,0.009129948065562651,0.0020265727454038263,0.9888434791890336,MCAR_cylinderbands_esavoltage
136,0,MCAR,0.14745941211879066,True,2,MNAR,0.14745941211879066,0.036587459808011875,0.8159531280731974,MCAR_cylinderbands_esavoltage
137,0,MCAR,0.9806822867990678,False,0,MCAR,0.9806822867990678,0.0019089195650819474,0.017408793635850243,MCAR_cylinderbands_esavoltage
138,0,MCAR,0.0002930565997768093,True,2,MNAR,0.0002930565997768093,0.0003345748597333669,0.9993723685404899,MCAR_cylinderbands_esavoltage
139,0,MCAR,0.9702289623152562,False,0,MCAR,0.9702289623152562,3.0524464081430756e-05,0.029740513220662276,MCAR_cylinderbands_esavoltage
140,0,MCAR,0.13661333174678186,False,1,MAR,0.13661333174678186,0.5937350000352447,0.26965166821797354,MCAR_cylinderbands_esavoltage
141,0,MCAR,0.01980336185379357,True,2,MNAR,0.01980336185379357,0.01532033012170723,0.9648763080244991,MCAR_cylinderbands_esavoltage
142,0,MCAR,0.026912444892520152,True,2,MNAR,0.026912444892520152,0.05330224061899149,0.9197853144884883,MCAR_cylinderbands_esavoltage
143,0,MCAR,0.0006592897279106371,True,2,MNAR,0.0006592897279106371,0.04640238081848995,0.9529383294535994,MCAR_cylinderbands_esavoltage
144,0,MCAR,0.050763128055911745,True,2,MNAR,0.050763128055911745,0.04466797355902601,0.9045688983850623,MCAR_cylinderbands_esavoltage
145,0,MCAR,0.7217884464247147,False,0,MCAR,0.7217884464247147,0.034986054956223166,0.24322549861906215,MCAR_cylinderbands_esavoltage
146,0,MCAR,0.9990370763171716,False,0,MCAR,0.9990370763171716,0.00043323326793755646,0.0005296904148908869,MCAR_cylinderbands_esavoltage
147,0,MCAR,0.018200994586635853,True,2,MNAR,0.018200994586635853,0.00600123056328959,0.9757977748500747,MCAR_cylinderbands_esavoltage
148,0,MCAR,0.0013252645545321282,True,2,MNAR,0.0013252645545321282,0.24137001450631163,0.7573047209391562,MCAR_cylinderbands_esavoltage
149,0,MCAR,0.39643528433486847,False,2,MNAR,0.39643528433486847,0.0078707643914593,0.5956939512736723,MCAR_cylinderbands_esavoltage
150,0,MCAR,0.9428332182941852,False,0,MCAR,0.9428332182941852,0.02308557529893533,0.03408120640687926,MCAR_cylinderbands_esavoltage
151,0,MCAR,0.0018022286316108477,True,2,MNAR,0.0018022286316108477,0.0001705223937661414,0.9980272489746229,MCAR_cylinderbands_esavoltage
152,0,MCAR,0.0002834719216092286,True,2,MNAR,0.0002834719216092286,0.03321768472223655,0.9664988433561542,MCAR_cylinderbands_esavoltage
153,0,MCAR,0.005590335706995457,True,2,MNAR,0.005590335706995457,0.008980587721821595,0.985429076571183,MCAR_cylinderbands_esavoltage
154,0,MCAR,0.002414338012941756,True,2,MNAR,0.002414338012941756,0.3074589303251558,0.6901267316619024,MCAR_cylinderbands_esavoltage
155,0,MCAR,0.31373667187019516,False,1,MAR,0.31373667187019516,0.40790697529502495,0.27835635283477994,MCAR_cylinderbands_esavoltage
156,0,MCAR,0.8191725802058252,False,0,MCAR,0.8191725802058252,0.029301246555045575,0.15152617323912929,MCAR_cylinderbands_esavoltage
157,0,MCAR,0.810150344324407,False,0,MCAR,0.810150344324407,0.0212520570343271,0.168597598641266,MCAR_cylinderbands_esavoltage
158,0,MCAR,0.37367262851575256,False,2,MNAR,0.37367262851575256,0.22791382428424936,0.3984135471999981,MCAR_cylinderbands_esavoltage
159,0,MCAR,0.13631468733415505,True,1,MAR,0.13631468733415505,0.6137363476007459,0.24994896506509895,MCAR_cylinderbands_esavoltage
160,0,MCAR,0.970688116062552,False,0,MCAR,0.970688116062552,0.004140400745003943,0.02517148319244412,MCAR_cylinderbands_esavoltage
161,0,MCAR,0.004784055200223237,True,2,MNAR,0.004784055200223237,0.021900900866064117,0.9733150439337127,MCAR_cylinderbands_esavoltage
162,0,MCAR,0.023792062328579902,True,2,MNAR,0.023792062328579902,0.0010380741198006567,0.9751698635516195,MCAR_cylinderbands_esavoltage
163,0,MCAR,0.5856625527474544,False,0,MCAR,0.5856625527474544,0.003308821545930964,0.4110286257066147,MCAR_cylinderbands_esavoltage
164,0,MCAR,8.87034946121279e-05,True,2,MNAR,8.87034946121279e-05,0.08812228263362008,0.9117890138717677,MCAR_cylinderbands_esavoltage
165,0,MCAR,0.0031663810899521297,True,2,MNAR,0.0031663810899521297,0.002399069461663647,0.9944345494483843,MCAR_cylinderbands_esavoltage
166,0,MCAR,0.021547418858577663,True,2,MNAR,0.021547418858577663,0.036488248540385806,0.9419643326010365,MCAR_cylinderbands_esavoltage
167,0,MCAR,0.38748241822337987,False,2,MNAR,0.38748241822337987,0.007080617924625986,0.6054369638519941,MCAR_cylinderbands_esavoltage
168,0,MCAR,0.3076055952632349,True,2,MNAR,0.3076055952632349,0.10234812320149975,0.5900462815352653,MCAR_cylinderbands_esavoltage
169,0,MCAR,0.0010519864007112487,True,1,MAR,0.0010519864007112487,0.9050168858458492,0.09393112775343954,MCAR_cylinderbands_esavoltage
170,0,MCAR,0.010287339934058162,True,2,MNAR,0.010287339934058162,0.004707268413501406,0.9850053916524404,MCAR_cylinderbands_esavoltage
171,0,MCAR,0.0018761298446258639,True,2,MNAR,0.0018761298446258639,0.00023278418790686234,0.9978910859674673,MCAR_cylinderbands_esavoltage
172,0,MCAR,0.24376166737510438,True,2,MNAR,0.24376166737510438,0.03262405590038366,0.7236142767245121,MCAR_cylinderbands_esavoltage
173,0,MCAR,0.00015094538395774883,True,2,MNAR,0.00015094538395774883,0.0022002787286786916,0.9976487758873636,MCAR_cylinderbands_esavoltage
174,0,MCAR,0.01415887074727647,True,2,MNAR,0.01415887074727647,0.24313773336009473,0.7427033958926288,MCAR_cylinderbands_esavoltage
175,0,MCAR,0.0004406476615377934,True,2,MNAR,0.0004406476615377934,0.04545467915946414,0.954104673178998,MCAR_cylinderbands_esavoltage
176,0,MCAR,0.9575493870195688,False,0,MCAR,0.9575493870195688,9.354686839178763e-05,0.04235706611203943,MCAR_cylinderbands_esavoltage
177,0,MCAR,0.97515715486026,False,0,MCAR,0.97515715486026,0.000188038133807583,0.024654807005932266,MCAR_cylinderbands_esavoltage
178,0,MCAR,0.7180462553713773,False,0,MCAR,0.7180462553713773,0.005385807118027852,0.2765679375105947,MCAR_cylinderbands_esavoltage
179,0,MCAR,0.005513581501699135,True,2,MNAR,0.005513581501699135,0.17288334073221015,0.8216030777660908,MCAR_cylinderbands_esavoltage
180,0,MCAR,0.5856828995353285,False,0,MCAR,0.5856828995353285,0.017570104414414086,0.39674699605025743,MCAR_cylinderbands_esavoltage
181,0,MCAR,0.025624716364393032,True,2,MNAR,0.025624716364393032,0.026685814852402907,0.947689468783204,MCAR_cylinderbands_esavoltage
182,0,MCAR,0.029133720667989665,True,1,MAR,0.029133720667989665,0.9676876773805599,0.003178601951450274,MCAR_hypothyroid_t4u
183,0,MCAR,4.055496479155792e-05,True,1,MAR,4.055496479155792e-05,0.9997787062545274,0.00018073878068094635,MCAR_hypothyroid_t4u
184,0,MCAR,0.01843446149704761,True,1,MAR,0.01843446149704761,0.8236532557869907,0.1579122827159618,MCAR_hypothyroid_t4u
185,0,MCAR,7.99578740720952e-06,True,1,MAR,7.99578740720952e-06,0.9961660699915152,0.003825934221077613,MCAR_hypothyroid_t4u
186,0,MCAR,5.566923596213871e-06,True,1,MAR,5.566923596213871e-06,0.9967795182320888,0.0032149148443149805,MCAR_hypothyroid_t4u
187,0,MCAR,6.566173339802654e-06,True,1,MAR,6.566173339802654e-06,0.9951128035864272,0.004880630240233038,MCAR_hypothyroid_t4u
188,0,MCAR,7.391224393024076e-06,True,1,MAR,7.391224393024076e-06,0.9999432623296292,4.934644597782377e-05,MCAR_hypothyroid_t4u
189,0,MCAR,3.2829774555446477e-07,True,1,MAR,3.2829774555446477e-07,0.9995646163135962,0.00043505538865830324,MCAR_hypothyroid_t4u
190,0,MCAR,2.4132975718179953e-05,True,1,MAR,2.4132975718179953e-05,0.9997496619234824,0.00022620510079941942,MCAR_hypothyroid_t4u
191,0,MCAR,5.3499082882415934e-05,True,1,MAR,5.3499082882415934e-05,0.9995135686029682,0.00043293231414920016,MCAR_hypothyroid_t4u
192,0,MCAR,3.23315190698283e-06,True,1,MAR,3.23315190698283e-06,0.9980688743582186,0.001927892489874503,MCAR_hypothyroid_t4u
