X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_missing_rate_by_quantile,caafe_tail_asymmetry,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask,llm_ctx_domain_prior,llm_ctx_domain_confidence,llm_ctx_stats_consistency,llm_ctx_surprise,llm_ctx_confidence_delta,llm_ctx_counter_strength,llm_ctx_cause_type,llm_ctx_n_causes,llm_ctx_stats_agreement
0.14,1.0170775776650929,1.3023103748910207,-0.14894833087578296,0.3078386385933838,0.5908045977011495,1.176486840012601,0.08260048205328663,0.04282288974876082,0.3450996677740864,0.06837209302325581,1.0,3.833710015488523,0.0070090768142165435,0.07394753560230781,0.5949096880131363,0.528968253968254,0.5908045977011495,0.06594143404488229,0.004105090311986803,0.7,20.0,0.058823529411764705,0.9306974032359472,0.19507886309632322,0.5,0.85,0.95,0.05,0.1,0.85,0.5,1.0,0.95
0.13,1.0235247163787617,1.3754940711462464,-0.1562396533744569,0.6990316515979126,0.6666666666666666,2.4577106594722733,0.14597527782111963,0.004535964723789462,0.4792219274977896,0.06425287356321839,1.0,3.7357353400252036,0.006709317281246723,0.10022246171221967,0.7045977011494253,0.5794753086419754,0.6637931034482759,0.12512239250744994,0.040804597701149414,0.7,20.0,0.125,0.0019749103787369826,0.27440245049454975,0.5,0.85,0.9,0.1,0.05,0.4,0.5,0.8,0.9
0.1,1.0008393453598479,1.0630252100840338,-0.08067719024668851,0.07490856068588132,0.3657407407407407,0.20095899369904904,0.026797385620914937,0.4372324490709799,0.22777777777777777,0.05,1.0,3.274638911467543,0.0,0.031038465793675474,0.3814814814814815,0.41203703703703703,0.36944444444444446,-0.030555555555555558,0.012037037037037013,1.0,20.0,0.0,3.8418137123206604,0.2040510943349349,0.5,0.8,0.1,0.8,0.1,0.9,0.5,1.0,0.1
0.12,1.008711620792248,1.4071856287425146,-0.08949559690784537,0.523464793994384,0.6591954022988505,1.5115941980712733,0.11749851455733806,0.030716146963739033,0.2935606060606061,0.06,1.0,3.831163772607707,0.0,0.07942264087905078,0.6790229885057472,0.46969987228607923,0.6620689655172414,0.20932311621966793,0.01695402298850579,0.1,20.0,0.058823529411764705,0.5369606638033115,0.3061491464503254,0.5,0.85,0.9,0.1,0.1,0.85,0.5,0.8,0.9
0.1,1.0105490140161548,1.1465798045602604,-0.09974839944181568,0.1403922776218103,0.42037037037037034,0.2458502774512247,0.03355119825708064,0.6166748542194851,0.3555555555555555,0.05,1.0,3.5098791935874667,0.0,0.06362471865825206,0.586111111111111,0.43532010876282284,0.42037037037037034,0.15079100234828818,0.1657407407407407,1.0,20.0,0.0,1.9604094551670457,0.24439218493127557,0.5,0.8,0.8,0.1,0.1,0.4,0.5,1.0,0.8
0.06,1.010503681972473,1.0318021201413428,-0.0839482408050618,0.27788110404040667,0.41481854838709675,0.3152711869890969,0.04443053817271592,0.25378051406943314,0.38120567375886527,0.03,1.0,2.557164115673015,0.0,0.05122613654866695,0.4947916666666667,0.0,0.42002688172043007,0.0,0.07476478494623662,0.0,20.0,0.0,2.5203972287587106,0.18610653143739092,0.5,0.8,0.9,0.1,0.05,0.85,0.5,1.0,0.9
0.09,1.005914274587123,1.1590909090909094,-0.06595513658461094,0.8458857642085794,0.6974910394265232,2.488516847660473,0.14707079412961754,0.0024570977148898657,0.4468864468864469,0.04450549450549451,1.0,3.016921401487946,0.0,0.10035084575344398,0.7127837514934289,0.3924432497013142,0.7048984468339307,0.32034050179211465,0.007885304659498216,0.1,20.0,1.0,0.8142600552818453,0.25569276500143234,0.5,0.85,0.9,0.1,0.1,0.85,0.5,0.8,0.9
0.08,1.011423074320078,1.054913294797688,-0.07903874188629667,0.32653361864436287,0.4188769414575866,0.4985690359365332,0.0636189258312021,0.13144090609639467,0.32065217391304346,0.0391304347826087,1.0,3.0467197732983937,0.005112874696783438,0.0470618749046203,0.4225806451612903,0.468315489432703,0.4152927120669056,-0.04573484427141272,0.007287933094384691,0.7,20.0,0.05263157894736842,-0.003635335239577042,0.251634796097221,0.5,0.8,0.9,0.1,0.0,0.3,0.5,1.0,0.9
0.15,1.0064940316080162,1.409326424870467,-0.0820725868888556,0.5129771265435307,0.6454844006568146,1.6477997210074313,0.100640215301807,0.005252938348805458,0.3392156862745098,0.07411764705882352,1.0,3.819796196622034,0.007296424986950858,0.061377250116968804,0.6479474548440066,0.5153822148065751,0.6454844006568146,0.13256524003743153,0.0024630541871920597,0.7,20.0,0.0,0.5383340076918413,0.27744124780295765,0.5,0.9,0.95,0.05,0.05,0.9,0.5,0.8,0.95
0.11,1.0133965567527685,1.161825726141079,-0.12419377767599982,0.47612246098679917,0.5636015325670498,1.1414343841770431,0.09521520559194074,0.08731591656327535,0.27119509703779365,0.05438202247191011,1.0,3.228693950461009,0.006100355329925881,0.04990323989734556,0.573786717752235,0.5185185185185185,0.572860791826309,0.05526819923371651,0.0009259259259259967,1.0,20.0,0.058823529411764705,1.9153212739618857,0.2256801424961641,0.5,0.85,0.85,0.15,0.05,0.95,0.5,0.8,0.85
0.09,1.0064844557726713,1.0494505494505493,-0.056931384057718526,0.29337170026038106,0.3780167264038232,0.5331721303414381,0.05274246450717035,0.17274464104489096,0.3134920634920635,0.04450549450549451,1.0,2.9071115014127686,0.005452623225458458,0.04436392756295156,0.36714456391875744,0.346403411197627,0.37443249701314224,0.020741152721130418,-0.007287933094384802,1.0,20.0,0.058823529411764705,-0.3374425453298824,0.30362553225696776,0.5,0.8,0.3,0.7,0.1,0.95,0.5,0.8,0.3
0.11,1.017612902711402,1.2016460905349795,-0.15919632717451693,0.31379508483180935,0.42381864623243937,0.6842944215707335,0.06439506098660108,0.1210661554692082,0.29647599591419815,0.05438202247191011,1.0,3.5226025970290418,0.006099382056994737,0.03623167806781574,0.4565134099616858,0.5374743431855501,0.42381864623243937,-0.08096093322386427,0.03269476372924646,0.7,20.0,0.0,2.576097307767532,0.2256801424961641,0.0,0.8,0.2,0.7,0.05,0.9,0.0,1.0,0.4
0.08,1.002931038032111,1.2123552123552133,-0.059072168053240226,0.4950830886835253,0.374910394265233,0.637574133338154,0.079277706734868,0.1282116873711148,0.30978260869565216,0.0391304347826087,1.0,3.317400629271054,0.0,0.040641603595957754,0.36642771804062124,0.6021505376344086,0.385663082437276,-0.23572281959378738,-0.01923536439665474,0.4,20.0,0.05263157894736842,2.0522654182431515,0.2241996354055846,0.5,0.85,0.9,0.1,0.15,0.65,0.5,1.0,0.9
0.08,1.0105742261275643,1.0640243902439024,-0.09675960363410296,0.7478347801168093,0.8448028673835125,2.6683546720849085,0.17082267689684583,0.002349554420384812,0.45788043478260865,0.0391304347826087,1.0,3.300840451864649,0.01022774816880457,0.12628412545876538,0.8574671445639188,0.0,0.8376344086021504,0.0,0.019832735961768377,0.0,20.0,0.05263157894736842,1.7097975440996631,0.2308157595706837,0.5,0.85,0.9,0.1,0.05,0.85,0.5,0.8,0.9
0.12,1.0215857056275028,1.421686746987952,-0.1525745971129564,0.3351957523529732,0.4926245210727969,0.4768224936709718,0.042855020796197296,0.3022811799132604,0.2831439393939394,0.057272727272727274,1.0,3.7743738922227337,0.006414380060875602,0.029511859637568555,0.4869731800766283,0.5474521955612056,0.48687739463601537,-0.06047901548457729,9.578544061294991e-05,0.7,20.0,0.058823529411764705,1.04054117069568,0.26437044126979425,0.5,0.8,0.85,0.1,0.05,0.4,0.5,1.0,0.85
0.16,1.0219382967321697,1.9039301310043673,-0.18815488546454529,0.5028454798710141,0.4773809523809524,1.0024892214986685,0.06919747899159678,0.08148838284142745,0.30431547619047616,0.07809523809523809,1.0,3.6051752384377713,0.015183245422992228,0.04740430532088408,0.48253968253968255,0.3537624926513816,0.4773809523809524,0.12877718988830095,0.00515873015873014,0.4,20.0,0.0,0.6319525517073403,0.245729512377602,0.5,0.85,0.9,0.1,0.0,0.9,0.5,0.8,0.9
0.1,1.0077317429451333,1.3359999999999992,-0.07825588667307448,0.3950439700981829,0.712037037037037,1.0700068392363544,0.09683464052287594,0.22459962697762414,0.3277777777777777,0.04888888888888889,1.0,3.622512629319065,0.00578318606912208,0.06460578202840137,0.6925925925925926,0.6981481481481481,0.7148148148148148,-0.005555555555555425,-0.022222222222222143,1.0,20.0,0.0,0.6537496327804297,0.2745779676034576,0.5,0.85,0.9,0.1,0.1,0.4,0.5,0.8,0.9
0.11,1.0171823811505292,1.169230769230769,-0.12568451112343837,0.21633336886604287,0.30638569604086846,0.2395304979288893,0.029385347193014222,0.5187387506817359,0.25280898876404495,0.05438202247191011,1.0,3.4256058863709558,0.0,0.02465763498821097,0.2699872286079183,0.19272116174055828,0.30638569604086846,0.07726606686736001,-0.036398467432950166,1.0,20.0,0.058823529411764705,0.296978167763994,0.2859552312100065,0.5,0.75,0.2,0.7,0.1,0.9,0.5,1.0,0.2
0.11,1.0026949913808834,1.045936395759718,-0.040776445487095414,0.6701769097354511,0.6844827586206895,1.7879571949516286,0.13739872619119153,0.024457459476738982,0.3429519918283963,0.05438202247191011,1.0,3.0892263532461786,0.00609807896825931,0.08005428129771931,0.6427841634738186,0.5904214559386974,0.6729885057471264,0.05236270753512118,-0.030204342273307816,0.7,20.0,0.0,0.28584691327644896,0.2619833880203319,0.5,0.85,0.9,0.1,0.1,0.85,0.5,0.8,0.9
0.09,1.0080449273673104,1.0971557032548136,-0.08565385310752005,0.21319202882644508,0.5578255675029868,0.23122794081752474,0.02801120448179273,0.5830192400794514,0.29029304029304026,0.04450549450549451,1.0,2.8098108666909294,0.0,0.03052066907217267,0.6236559139784946,0.0,0.5579450418160096,0.0,0.06571087216248506,0.0,20.0,0.125,1.134475329232962,0.20809745538282085,0.5,0.8,0.9,0.1,0.15,0.75,0.5,1.0,0.9
0.13,1.0175038706004107,1.147239263803681,-0.15370155467302427,0.6449780674760239,0.6683908045977011,2.0339975067751723,0.11714642603283587,0.03579213842825425,0.3178603006189213,0.06425287356321839,1.0,4.0207719250243095,0.006708913076286887,0.051258156286508386,0.6522988505747126,0.4977934517589689,0.6632183908045977,0.1545053988157437,-0.01091954022988506,0.4,20.0,0.0,0.8286582181514821,0.2826787944479349,0.5,0.85,0.9,0.1,0.05,0.5,0.5,0.8,0.9
0.08,1.00919483039552,1.0765171503957784,-0.08767663283682436,0.1417326551314226,0.34838709677419355,0.26948084758693835,-0.03825660699062239,0.42976327449837737,0.3627717391304348,0.04,1.0,2.915292655834885,0.0,0.031057438024769124,0.3303464755077658,0.0,0.34838709677419355,0.0,-0.018040621266427748,0.0,20.0,0.058823529411764705,0.91819291932759,0.251634796097221,1.0,0.8,0.3,0.7,0.05,0.15,0.5,1.0,0.3
0.15,1.0091219205954207,1.282229965156794,-0.07972411886586789,0.6741333516011533,0.6591954022988505,2.386996056003554,0.12398408304498265,0.0010864605145913147,0.30980392156862746,0.07411764705882352,1.0,3.599060371171136,0.007295852744216886,0.05499823241631935,0.629392446633826,0.3263888888888889,0.6568144499178983,0.3030035577449371,-0.027422003284072294,0.1,20.0,0.058823529411764705,-0.2851827917974634,0.3129282354995048,0.5,0.85,0.9,0.1,0.05,0.85,0.5,1.0,0.9
0.12,1.0078374603051847,1.2953586497890297,-0.12923637855830994,0.18493587134173256,0.23151340996168582,0.41778980670739674,0.04025549613784907,0.31277593551041893,0.26515151515151514,0.06,1.0,3.590467939880347,0.0,0.0448388691682018,0.2200191570881226,0.3975294418842806,0.23151340996168582,-0.17751028479615796,-0.011494252873563204,0.2,20.0,0.0,2.7126685573756975,0.2204364535133586,0.5,0.8,0.4,0.6,0.05,0.85,0.5,1.0,0.4
0.1,1.0123745619463236,1.3039647577092506,-0.13156790428217136,0.5706820911622391,0.7425925925925926,0.8025336316299971,0.06209150326797386,0.1972987882146462,0.3611111111111111,0.04888888888888889,1.0,3.425420802409574,0.017354887450071396,0.05592856906629662,0.7342592592592593,0.24071499196638238,0.7351851851851853,0.4935442672928769,-0.0009259259259259967,0.1,20.0,0.06666666666666667,2.9768104037784777,0.19170360604863443,0.5,0.8,0.9,0.1,0.05,0.6,0.5,1.0,0.9
0.11,1.009821203727021,1.0769230769230773,-0.10938967197382143,0.3136913201766463,0.5924648786717751,0.8477863987605664,0.07837128722786368,0.06959781316768589,0.33018386108273745,0.05314606741573034,1.0,3.3799455377564347,0.0,0.057110228720881104,0.5949872286079182,0.5745849297573435,0.5785759897828863,0.02040229885057465,0.016411238825031926,1.0,20.0,0.0,1.4006674863640693,0.23261459824381364,0.5,0.8,0.9,0.1,0.05,0.4,0.5,1.0,0.9
0.09,1.006598267875841,1.1296829971181555,-0.08508671817418745,0.38841740729510316,0.6979689366786141,0.5601848686193757,0.06344990303813847,0.19267698625884877,0.34615384615384615,0.04351648351648352,1.0,3.585410997195716,0.0,0.061152201189394614,0.5945041816009558,0.3530218761586949,0.6906810035842295,0.24148230544226085,-0.09617682198327371,0.2,20.0,0.0,1.8596227435686448,0.23435281938180433,0.5,0.8,0.85,0.15,0.05,0.85,0.5,1.0,0.85
0.14,1.0282899464973303,1.098404255319148,-0.1970405755247977,0.2775047862125397,0.27036124794745486,0.4476086144618227,0.04088648947951268,0.2983313217440917,0.2142857142857143,0.06837209302325581,1.0,4.239527096658346,0.0070077657538251134,0.01602679894299197,0.32577996715927754,0.4458068658569214,0.26576354679802955,-0.12002689869764388,0.06001642036124799,0.4,20.0,0.0,1.4899481000462789,0.320392557773946,0.5,0.8,0.2,0.8,0.1,0.95,0.5,1.0,0.2
0.12,0.9911333061557275,1.1111111111111114,0.06668415767210276,0.2699651319766537,0.5276819923371648,0.47518913268896246,0.05223004694835681,0.21821779260290242,0.33806818181818177,0.053181818181818184,1.0,3.784240132752336,0.012896803607357257,0.04966351115289239,0.5503831417624522,0.6432539682539683,0.5276819923371648,-0.09287082649151612,0.022701149425287337,0.4,20.0,0.2857142857142857,0.5503243888275673,0.18787510195888352,0.0,0.85,0.1,0.9,0.05,0.95,0.0,0.8,0.1
0.06,0.9955818436523426,1.3529411764705874,0.06555362076529014,0.48595456690448857,0.5497311827956989,0.9254271290306155,0.1128758365797623,0.12906265269011818,0.3936170212765957,0.02553191489361702,1.0,2.4774427064571376,0.0309974691662854,0.06338601074145238,0.5979502688172043,0.44785489301618336,0.5497311827956989,0.1500953758010209,0.048219086021505375,0.4,20.0,0.06666666666666667,0.8640951551967526,0.2343800910294436,1.0,0.8,0.9,0.1,0.05,0.2,1.0,1.0,0.9
0.13,0.9833971902937422,1.2800000000000011,0.1529486663593232,0.10248403091687067,0.4660919540229885,0.05599337662604452,0.007646231055653208,0.9061014355626186,0.27630415561450045,0.06275862068965517,1.0,3.9978516872450314,0.07446975915100476,0.048590535672184416,0.4752873563218391,0.5137224782386073,0.4689655172413793,-0.03843512191676818,0.006321839080459801,0.4,20.0,0.14285714285714285,0.2139669318622479,0.26632643632344133,0.5,0.8,0.9,0.1,0.05,0.95,0.5,0.8,0.9
0.12,0.9853782581055309,2.0952380952380953,0.114382166422941,0.18819968232412454,0.5709770114942528,0.2388490328366896,0.028649167733674874,0.40455118896121645,0.28882575757575757,0.04909090909090909,1.0,3.3947950896886683,0.00648621010117529,0.03289963046813106,0.6278735632183907,0.35646868066222903,0.5681992337164751,0.2714048825561617,0.059674329501915646,0.1,20.0,0.125,0.6959749423577213,0.14172647644632974,0.5,0.8,0.1,0.9,0.1,0.95,0.5,1.0,0.1
0.11,0.9906176753057483,1.2413793103448285,0.10418872187801353,0.15629564471693003,0.4092273307790549,0.27421552657079107,0.034542289487692335,0.43060990501742924,0.29315628192032683,0.05438202247191011,1.0,3.6006101507881563,0.018365657731981844,0.056753264007195534,0.4154214559386973,0.20204857248794958,0.41989144316730526,0.2133728834507477,-0.0044699872286079745,0.1,20.0,0.2,-0.3091589684462863,0.2543811196147781,0.5,0.9,0.4,0.7,0.05,0.9,0.5,0.8,0.4
0.12,0.9854661936781911,1.5000000000000007,0.1538352067546177,0.813263253928279,0.6999042145593869,1.888396256425775,-0.12756081946222797,0.005381086538738944,0.2916666666666667,0.05590909090909091,1.0,3.624675080907787,0.058211078377482135,0.04802079528775415,0.7055555555555556,0.0,0.6999042145593869,0.0,0.005651340996168708,0.0,20.0,0.058823529411764705,-0.28412332539863794,0.1941320084746928,0.5,0.8,0.9,0.1,0.05,0.9,0.5,0.8,0.9
