X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_auc_self_delta,caafe_kl_density,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask,llm_ctx_domain_prior,llm_ctx_domain_confidence,llm_ctx_stats_consistency,llm_ctx_surprise,llm_ctx_confidence_delta,llm_ctx_counter_strength,llm_ctx_cause_type,llm_ctx_n_causes,llm_ctx_stats_agreement
0.12,0.9967040333693346,1.0,0.0694868042353061,0.7283732775670718,0.5708812260536399,1.7152589176456547,0.1031870428422153,0.0259953137203221,0.240530303030303,0.0559090909090909,1.0,3.981740085769841,0.006423145899546,0.0548045713541354,0.5943486590038313,0.3332010582010582,0.5708812260536399,0.261147600802773,0.0234674329501913,0.1,0.4019607843137255,19.113032713242426,0.1640281976525774,0.2723069846462876,0.5,0.8,0.9,0.1,0.1,0.65,0.5,1.0,0.9
0.06,0.9969274481300382,1.0,0.0596665002930405,0.0073932226878905,0.5519153225806451,0.3691382998181798,0.049523110785033,0.511751946369777,0.3209219858156028,0.0287234042553191,1.0,2.541383119510326,0.0175459423070447,0.0935177163910904,0.5418346774193549,0.0,0.5572916666666666,0.0,-0.0154569892473117,0.0,0.1953216374269005,18.812909878335994,0.9949549895524544,0.1916795248277593,0.5,0.85,0.9,0.1,0.1,0.85,0.5,1.0,0.9
0.07,0.9986827191128268,1.0,0.0242677622679757,0.3407181134998926,0.7419354838709676,0.1072895467985665,-0.0142486360506381,0.8599498332822458,0.2891705069124424,0.0338709677419354,1.0,2.821309404517107,0.0238261639411064,0.0607739642651912,0.7526881720430106,0.5823252688172044,0.7419354838709676,0.1703629032258062,0.010752688172043,0.4,0.2391812865497077,20.147186993371665,-0.2013030057697884,0.2686825971366592,0.5,0.8,0.85,0.15,0.05,0.9,0.5,1.0,0.85
0.09,1.0010195989577435,1.1515151515151518,-0.0115288897182188,0.0389424440218169,0.7354838709677419,0.653230304990399,0.0589448865310935,0.4903669283478922,0.3284493284493284,0.0435164835164835,1.0,3.348768331418087,0.0218536974699159,0.1014993693724119,0.7757467144563918,0.4949202817945866,0.7354838709677419,0.2808264326618052,0.0402628434886498,0.2,0.2421052631578948,20.48106428679577,-0.7742764801029351,0.3214992070499108,0.5,0.8,0.9,0.1,0.05,0.9,0.5,1.0,0.9
0.08,0.9988010860749674,1.0,0.019199273414934,0.0229531585601089,0.2762246117084826,0.0410007767120104,0.0052473763118441,0.9439563595932624,0.2228260869565217,0.0382608695652173,1.0,3.114892911589662,0.0051197747073459,0.0250208043384488,0.2743130227001194,0.2486570776893357,0.2762246117084826,0.0256559450107836,-0.0019115890083631,1.0,0.5847953216374269,21.090895910876014,-0.5750002244188828,0.3759194192615594,0.5,0.8,0.8,0.1,0.05,0.9,0.5,1.0,0.8
0.15,1.0006330152627014,1.1034482758620692,0.0480136690097312,0.2655929342997124,0.4762725779967159,0.1016589728111715,-0.0100067613252197,0.6912586731984822,0.2098039215686274,0.0741176470588235,1.0,3.5219621707772637,0.0073025961463968,0.0334117430130368,0.4735632183908045,0.5989880952380952,0.4810344827586206,-0.1254248768472906,-0.007471264367816,0.4,0.5019607843137256,21.6353270493672,0.6690594822718143,0.2859821417468397,0.5,0.8,0.2,0.8,0.05,0.9,0.5,1.0,0.2
0.12,0.9991556431184913,1.090909090909091,0.0159243053001767,0.5742857863515229,0.5084291187739464,0.6436283495814292,0.0504179728317658,0.2585160078576247,0.2178030303030302,0.0559090909090909,1.0,3.5777979430104176,0.0,0.0350571822497784,0.4856321839080459,0.4598981231350531,0.5027777777777778,0.0257340607729928,-0.0171455938697318,1.0,0.3815359477124183,20.138613607692797,-0.6558748962260319,0.449741759473897,0.5,0.8,0.85,0.15,0.05,0.9,0.5,1.0,0.85
0.08,1.0010735373054214,1.108108108108108,8.04778325333988e-05,0.3814889726041828,0.5431302270011947,0.1482001764904197,-0.0206146926536733,0.6926564656172054,0.2622282608695652,0.0382608695652173,1.0,3.152634706950021,0.0204957249639634,0.0442790306293854,0.5416965352449222,0.2892361111111111,0.5431302270011947,0.2524604241338111,-0.0014336917562725,0.1,0.5552631578947368,20.263738424263487,-0.5248098042818312,0.2984587882726994,0.5,0.7,0.2,0.8,0.2,0.95,0.5,1.0,0.2
0.02,1.0000000000000002,1.060606060606061,0.004277434343844,0.3021016245975981,0.979591836734694,0.1994201512985062,0.0499648135116115,0.5526331796449788,0.6045918367346939,0.0097959183673469,1.0,1.159311112138122,0.007433846904492,0.1488739839821194,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.2234156734589278,0.2007987769425667,0.5,0.7,0.8,0.6,0.15,0.8,0.0,1.0,0.4
0.07,0.9959766570593098,1.2799999999999998,0.0619923796833118,0.0437489963891472,0.2921146953405018,0.1447432799178876,-0.0184331797235023,0.8492614593591387,0.2327188940092165,0.0338709677419354,1.0,3.209928526491135,0.0190654755852888,0.0343460163933556,0.3118279569892473,0.4764635603345281,0.2921146953405018,-0.1646356033452808,0.0197132616487455,0.7,0.5877192982456141,20.441261262321035,-0.3151747533154045,0.2331553508349968,0.5,0.85,0.9,0.1,0.05,0.9,0.5,1.0,0.95
0.1,0.9960617726448072,1.285714285714286,0.0677185132249058,0.7698095752631252,0.662962962962963,1.910943794385899,0.1157088122605364,0.0420537657729122,0.2944444444444444,0.0488888888888888,1.0,3.174481672139294,0.0115754697347134,0.0693816398793609,0.6648148148148149,0.5785687801260659,0.662962962962963,0.0862460346887489,0.0018518518518518,0.4,0.2277777777777778,19.534718112973287,-0.2499172893037853,0.2745779676034576,0.5,0.85,0.9,0.1,0.05,0.4,0.5,1.0,0.9
0.04,0.9991496598639455,1.0357142857142856,0.01786970370937,0.5358108992141847,0.0572916666666666,0.2274392578041932,-0.0423850574712644,0.7908080061607867,0.3359375,0.0191666666666666,1.0,2.3168211557281393,0.0035428076713783,0.0662396343115035,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.2444588076361968,0.2522540606638907,0.0,0.85,0.9,0.1,0.25,0.8,0.0,1.0,0.9
0.06,0.9984006203654344,1.090909090909091,0.0332222977029034,0.9240373824667416,0.432627688172043,1.3770416744186962,0.1211787723159696,0.0364088091560589,0.3359929078014184,0.0280851063829787,1.0,2.2699531780192106,0.0043872791660821,0.0608495095990638,0.4274193548387097,0.874551971326165,0.4272513440860215,-0.4471326164874553,0.0001680107526881,0.1,0.3669590643274856,20.340909957601415,-0.4429343579834084,0.2935092170682394,0.0,0.85,0.1,0.8,0.0,0.95,0.0,1.0,0.1
0.12,0.9946021591363456,1.2083333333333337,0.108716931628348,0.2746542250921168,0.6881226053639846,1.2825274343372384,-0.0752351097178682,0.0659953715609669,0.3162878787878788,0.0586363636363636,1.0,3.4318596554671066,0.0192614556072977,0.1013895426159004,0.7273946360153256,0.3943121693121693,0.6938697318007664,0.3330824667031563,0.0335249042145592,0.1,0.3153594771241831,21.4828037255658,0.787522962210129,0.2070185546537631,0.5,0.85,0.9,0.1,0.1,0.85,0.5,1.0,0.9
0.09,0.9975040732138524,1.0,0.0558008098005616,0.4710597471663919,0.4506571087216248,0.569079451247593,-0.0497663256283944,0.2977462952866382,0.2561050061050061,0.0435164835164835,1.0,2.8063483183811315,0.0163906193819088,0.0311308198168633,0.4542413381123058,0.4413381123058542,0.4543608124253285,0.0129032258064515,-0.0001194743130226,0.6579050194284821,0.3514619883040936,20.870269601762704,-0.1935898389509764,0.2631618646550512,0.5,0.8,0.85,0.1,0.15,0.85,0.5,1.0,0.85
0.09,0.9959203791802912,1.1666666666666672,0.0616577684412686,0.1999771211643816,0.6102747909199523,0.016473494423336,0.0021893814997263,0.9468448612751202,0.2716727716727716,0.0425274725274725,1.0,2.9558552201280843,0.0,0.0582558792376566,0.5992831541218638,0.6833930704898447,0.6100358422939068,-0.0841099163679808,-0.010752688172043,1.0,0.3046783625730994,20.6501271287145,-0.5053883745268304,0.2708241992361264,0.5,0.85,0.85,0.15,0.05,0.4,0.5,1.0,0.85
0.08,0.9994276961403156,1.0,0.0215239930184155,0.2231100361300362,0.4289127837514934,0.0750624570113345,-0.0112443778110945,0.7840119865600488,0.2894021739130434,0.0391304347826087,1.0,2.9596210425749776,0.0153582130665144,0.0310130577602923,0.3905615292712066,0.5128568780126067,0.4289127837514934,-0.1222953487414,-0.0383512544802868,0.2,0.3862573099415205,20.98705167171506,-0.445273481975855,0.2984587882726994,0.5,0.8,0.4,0.6,0.15,0.8,0.5,1.0,0.4
0.08,0.9972038593644824,1.0810810810810814,0.0562763524933691,0.4699119904101906,0.543010752688172,0.9297753329613876,0.0788980509745128,0.1474746223522441,0.2717391304347826,0.0382608695652173,1.0,3.098956869647735,0.0204928171063464,0.0493493230555287,0.5626045400238948,0.5121141546162402,0.543010752688172,0.0504903854076546,0.0195937873357228,1.0,0.3862573099415204,19.981743809187616,0.36320387425179,0.251634796097221,0.5,0.8,0.85,0.15,0.05,0.85,0.5,1.0,0.85
0.11,1.0014172675614557,1.2222222222222223,-0.0067634369611599,0.1985399322614558,0.2684227330779055,0.1376580176867309,0.01718854566588,0.7069844725188332,0.1447906026557712,0.0543820224719101,1.0,3.5352477998970757,0.0183181722173571,0.0234521603784908,0.2701787994891443,0.5123456790123456,0.2684227330779055,-0.2421668795232013,0.0017560664112388,0.4,0.8001633986928105,18.72576549164899,-0.4788887648813711,0.2859552312100065,0.0,0.7,0.2,0.8,0.2,0.9,0.0,1.0,0.2
0.09,0.9956800061168056,1.0555555555555554,0.0721016168661471,0.2306563437144771,0.4580645161290322,0.3560130309828184,-0.0356616563513114,0.4245909189054515,0.1718559218559218,0.0425274725274725,1.0,2.945254774228179,0.010930313066783,0.0256751599599537,0.553763440860215,0.3077200577200577,0.4580645161290322,0.2460433831401572,0.0956989247311828,0.1,0.5695906432748538,20.27271278728661,-0.6783329065585013,0.3608588768821253,0.5,0.8,0.75,0.1,0.0,0.85,0.5,1.0,0.8
0.06,0.9989181391994232,1.176470588235294,0.0280382185987368,0.3900032545235998,0.5161290322580645,0.5376347886246923,0.0627292736610416,0.5896898436026434,0.3359929078014184,0.0274468085106383,1.0,2.347479245345428,0.0,0.0485243433023889,0.5376344086021506,0.0,0.5213373655913979,0.0,0.0162970430107527,0.0,0.3444444444444444,18.72687363376793,-0.4365736408395335,0.2697559464879411,0.0,0.8,0.2,0.8,0.05,0.9,0.0,1.0,0.2
0.05,0.9974021723566594,1.1578947368421058,0.0397429424572384,0.2551903875427891,0.6317204301075269,0.1169322854549489,0.0174228675136116,0.7027739207138267,0.3736842105263158,0.0231578947368421,1.0,2.417681279118604,0.0,0.0527131965695783,0.6633064516129031,0.2856182795698925,0.6369287634408601,0.3776881720430106,0.026377688172043,0.1,0.2526315789473684,19.159974465826625,-0.6626747699090645,0.3284597517854178,0.5,0.8,0.1,0.9,0.15,0.95,0.5,1.0,0.1
0.07,0.99716512525518,1.2500000000000002,0.0482180022601145,0.0298686345768487,0.4910394265232974,0.0511820171856185,0.0080512739022194,0.8018870670752322,0.2342549923195084,0.0331182795698924,1.0,2.7218729374580675,0.0142943615866249,0.042555360412466,0.507168458781362,0.5120893070489845,0.4964157706093189,-0.0049208482676225,0.010752688172043,0.7,0.631578947368421,20.11065222779111,-0.5020252306163182,0.3372357664894009,0.0,0.75,0.1,0.8,0.15,0.95,0.0,1.0,0.1
0.06,0.9972619256951946,1.0937500000000002,0.0478832773467622,0.5538296723586816,0.5391465053763441,0.6897714538061557,0.0816825629738321,0.2974392268004378,0.2411347517730496,0.03,1.0,2.1007412490436375,0.0,0.0538364850112669,0.5339381720430108,0.0,0.5339381720430108,0.0,0.0,0.0,0.402046783625731,17.563522794978223,0.3875897607483973,0.2031913843417485,0.0,0.85,0.2,0.8,0.0,0.9,0.0,1.0,0.2
0.08,0.9986845749099972,1.025,0.0308895580502172,0.5467543396095949,0.68805256869773,0.3208654530097407,-0.0406671664167916,0.3891318026562831,0.2567934782608695,0.04,1.0,3.2749822840581513,0.0,0.0755238530353849,0.6339307048984468,0.3803589636633296,0.6917562724014337,0.2535717412351172,-0.0578255675029868,0.2,0.4423976608187134,19.946441335519584,-0.1928135340788377,0.3251032451229303,0.5,0.8,0.85,0.1,0.05,0.85,0.5,1.0,0.85
0.01,0.999793856936714,1.0399999999999998,0.0055020005747687,0.5729507907649773,0.5,0.5461947580762022,-0.1267850923023337,0.1976525665870863,0.7095959595959596,0.0048484848484848,1.0,0.5482606262930859,0.0052346981784645,0.1208655050485265,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.2842677775573641,0.1397213925769922,0.0,0.95,1.0,0.0,0.0,0.05,0.0,1.0,1.0
0.11,0.9931389516036928,1.428571428571429,0.1145424578596018,0.0376046816464625,0.4940932311621966,0.220551991999859,-0.0272269381141911,0.6785305735006378,0.2614913176710929,0.0506741573033707,1.0,3.866724508422842,0.0061165281853684,0.0533809637157599,0.5928480204342274,0.6397294760197986,0.4940932311621966,-0.0468814555855712,0.0987547892720306,1.0,0.392156862745098,19.71448709127337,0.7789893626640105,0.2057455944277493,0.5,0.75,0.2,0.8,0.15,0.95,0.5,1.0,0.2
0.04,1.000575279421433,1.0357142857142856,-0.0069129343093842,0.0677887750149365,0.8489583333333334,0.3264584802125841,-0.0553160919540229,0.3586557168954145,0.375,0.0195833333333333,1.0,1.9656735110884245,0.0106279107855489,0.0904457410971574,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.1061950900395785,0.2195432410477678,0.5,0.85,0.9,0.1,0.1,0.6,0.5,1.0,0.9
0.07,0.9995046187021008,1.0,0.0200205513390833,0.0675032644439093,0.4211469534050179,0.158504085251984,0.021876158694846,0.892083619040294,0.2469278033794162,0.0346236559139784,1.0,2.6936463285720915,0.023815030370074,0.0369260557724406,0.4229390681003584,0.2481481481481481,0.4247311827956989,0.1747909199522102,-0.0017921146953405,0.4,0.4614035087719299,19.33149496721683,-0.3251457417932268,0.3008277361717584,0.5,0.8,0.8,0.2,0.05,0.4,0.5,1.0,0.8
0.04,0.9990157480314964,1.0624999999999998,0.0142662919795868,0.6341368783641933,0.546875,0.5924747707873701,-0.0890804597701149,0.2815032762453742,0.328125,0.01875,1.0,1.9031830340314968,0.0106311775122609,0.0453240517988857,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.5223784590886158,0.2593727416868222,0.0,0.75,0.1,0.85,0.05,0.85,0.0,1.0,0.1
0.07,0.9993929934096428,1.0,0.0011374060953127,0.591190238849047,0.621863799283154,0.499851729858205,-0.0521743736426716,0.5232461190057781,0.2745775729646697,0.0316129032258064,1.0,2.7412574497931312,0.0,0.0538966959873142,0.5949820788530467,0.618279569892473,0.632616487455197,-0.0232974910394263,-0.0376344086021503,1.0,0.4473684210526314,19.923813650438596,0.006327663903447,0.3008277361717584,0.5,0.8,0.8,0.2,0.15,0.8,0.5,1.0,0.8
0.03,1.000077126770702,1.0810810810810814,0.0044226875105407,0.3566337608513796,0.6357323232323232,0.1641909951509266,-0.0350752458822135,0.5560140095830496,0.3951890034364261,0.0145360824742268,1.0,1.8661785963502928,0.0091500549474649,0.0858607574087821,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.2578531401323465,0.2272747124722338,0.0,0.85,0.85,0.1,0.05,0.1,0.0,1.0,0.85
0.09,0.9995629119775364,1.1,0.0161344550510753,0.4655020741140847,0.4166069295101553,0.0012761719652807,0.0002105174518967,0.7765952905163945,0.2442002442002442,0.0445054945054945,1.0,2.9631066805999127,0.0163768346433947,0.0488523983234864,0.386857825567503,0.6822270322270322,0.4129032258064516,-0.2953692066595292,-0.0260454002389486,0.1,0.2988304093567252,20.44951633898361,0.0919562691318494,0.2950781025941639,0.5,0.85,0.9,0.1,0.05,0.4,0.5,1.0,0.9
0.08,0.9991586032814476,1.0810810810810814,0.0208641763917029,0.1159548681925319,0.514336917562724,0.5906852719249306,0.0607196401799101,0.1487807616871593,0.3614130434782608,0.037391304347826,1.0,2.225602186462757,0.0051224621641245,0.1008796558257933,0.5542413381123058,0.4193548387096774,0.514336917562724,0.1348864994026283,0.0399044205495817,0.3758250874886983,0.3312865497076023,19.8787700382505,-0.8126611687106959,0.3443568977002769,0.5,0.8,0.9,0.1,0.05,0.9,0.5,1.0,0.9
0.04,0.998675883890494,1.1304347826086958,0.0158046493267201,0.0186902381094779,0.3802083333333333,0.0746779082926672,0.0150862068965517,0.7307086309015676,0.34375,0.0191666666666666,1.0,2.378261096626336,0.0070811585714147,0.0898096140551265,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,-0.9366292724385016,0.3162454859545631,0.0,0.8,0.7,0.1,0.05,0.2,0.0,1.0,0.8
0.12,0.9911333061557276,1.1111111111111114,0.0666841576721027,0.2699651319766535,0.5276819923371648,0.4751891326889624,0.0522300469483568,0.2182177926029024,0.3380681818181817,0.0531818181818181,1.0,3.784240132752336,0.0128968036073572,0.0496635111528923,0.5503831417624522,0.6432539682539683,0.5276819923371648,-0.0928708264915161,0.0227011494252873,0.4,0.2251633986928105,18.49103817283783,0.5503243888275673,0.1878751019588835,0.5,0.75,0.2,0.8,0.1,0.9,0.5,0.8,0.2
0.06,0.9955818436523426,1.3529411764705874,0.0655536207652901,0.4859545669044885,0.5497311827956989,0.9254271290306156,0.1128758365797623,0.1290626526901181,0.3936170212765957,0.025531914893617,1.0,2.4774427064571376,0.0309974691662854,0.0633860107414523,0.5979502688172043,0.4478548930161833,0.5497311827956989,0.1500953758010209,0.0482190860215053,0.4,0.0675438596491226,16.12211323306055,0.8640951551967526,0.2343800910294436,0.5,0.8,0.8,0.2,0.05,0.9,0.5,1.0,0.8
0.13,0.9833971902937422,1.2800000000000011,0.1529486663593232,0.1024840309168706,0.4660919540229885,0.0559933766260445,0.0076462310556532,0.9061014355626186,0.2763041556145004,0.0627586206896551,1.0,3.9978516872450314,0.0744697591510047,0.0485905356721844,0.4752873563218391,0.5137224782386073,0.4689655172413793,-0.0384351219167681,0.0063218390804598,0.4,0.1683006535947712,16.97116630995345,0.2139669318622479,0.2663264363234413,0.5,0.8,0.8,0.1,0.05,0.9,0.5,0.8,0.8
0.12,0.9853782581055308,2.0952380952380953,0.114382166422941,0.1881996823241244,0.5709770114942528,0.2388490328366896,0.0286491677336748,0.4045511889612164,0.2888257575757575,0.049090909090909,1.0,3.3947950896886683,0.0064862101011752,0.032899630468131,0.6278735632183907,0.356468680662229,0.5681992337164751,0.2714048825561617,0.0596743295019156,0.1,0.3049019607843136,16.722248723896993,0.6959749423577213,0.1417264764463297,0.5,0.8,0.2,0.8,0.15,0.95,0.5,1.0,0.2
0.11,0.9906176753057484,1.2413793103448283,0.1041887218780135,0.1562956447169302,0.4092273307790549,0.274215526570791,0.0345422894876923,0.4306099050174292,0.2931562819203268,0.0543820224719101,1.0,3.6006101507881563,0.0183656577319818,0.0567532640071955,0.4154214559386973,0.2020485724879495,0.4198914431673052,0.2133728834507477,-0.0044699872286079,0.1,0.3663398692810459,16.516816709204285,-0.3091589684462863,0.2543811196147781,1.0,0.85,0.9,0.1,0.05,0.1,1.0,1.0,0.9
