sample_idx,y_true,modelo,pred_baseline,conf_baseline,pred_llm,pred_ensemble,switched_to_llm,group
227,0,RandomForest,1,0.7325,0,1,False,MCAR_echomonths_epss
228,0,RandomForest,1,0.5975,0,0,True,MCAR_echomonths_epss
229,0,RandomForest,1,0.6175,0,1,False,MCAR_echomonths_epss
230,0,RandomForest,1,0.765,1,1,False,MCAR_echomonths_epss
231,0,RandomForest,2,0.45,0,0,True,MCAR_echomonths_epss
232,0,RandomForest,1,0.61,0,1,False,MCAR_echomonths_epss
233,0,RandomForest,1,0.6725,0,1,False,MCAR_echomonths_epss
234,0,RandomForest,0,0.3525,0,0,True,MCAR_echomonths_epss
235,0,RandomForest,1,0.43,0,0,True,MCAR_echomonths_epss
236,0,RandomForest,1,0.795,0,1,False,MCAR_echomonths_epss
237,0,RandomForest,1,0.77,0,1,False,MCAR_echomonths_epss
238,0,RandomForest,1,0.655,0,1,False,MCAR_echomonths_epss
239,0,RandomForest,1,0.5775,0,0,True,MCAR_echomonths_epss
240,0,RandomForest,1,0.4275,0,0,True,MCAR_echomonths_epss
241,0,RandomForest,1,0.6175,0,1,False,MCAR_echomonths_epss
242,0,RandomForest,1,0.55,0,0,True,MCAR_echomonths_epss
243,0,RandomForest,1,0.6775,0,1,False,MCAR_echomonths_epss
244,0,RandomForest,1,0.6375,0,1,False,MCAR_echomonths_epss
245,0,RandomForest,1,0.5,0,0,True,MCAR_echomonths_epss
246,0,RandomForest,1,0.7425,0,1,False,MCAR_echomonths_epss
247,0,RandomForest,1,0.585,0,0,True,MCAR_echomonths_epss
248,0,RandomForest,1,0.655,0,1,False,MCAR_echomonths_epss
249,0,RandomForest,1,0.4275,0,0,True,MCAR_echomonths_epss
250,0,RandomForest,1,0.7,0,1,False,MCAR_echomonths_epss
251,0,RandomForest,1,0.7,0,1,False,MCAR_echomonths_epss
252,0,RandomForest,1,0.7425,0,1,False,MCAR_echomonths_epss
253,0,RandomForest,1,0.595,0,0,True,MCAR_echomonths_epss
254,0,RandomForest,1,0.5425,0,0,True,MCAR_echomonths_epss
255,0,RandomForest,1,0.705,0,1,False,MCAR_echomonths_epss
256,0,RandomForest,1,0.86,0,1,False,MCAR_echomonths_epss
257,0,RandomForest,1,0.455,0,0,True,MCAR_echomonths_epss
258,0,RandomForest,1,0.4875,0,0,True,MCAR_echomonths_epss
259,0,RandomForest,1,0.6675,0,1,False,MCAR_echomonths_epss
260,0,RandomForest,0,0.4075,0,0,True,MCAR_echomonths_epss
261,0,RandomForest,1,0.77,0,1,False,MCAR_echomonths_epss
262,0,RandomForest,1,0.65,0,1,False,MCAR_echomonths_epss
263,0,RandomForest,1,0.6675,0,1,False,MCAR_echomonths_epss
264,0,RandomForest,0,0.5175,0,0,True,MCAR_echomonths_epss
265,0,RandomForest,1,0.6625,0,1,False,MCAR_echomonths_epss
266,0,RandomForest,1,0.5125,0,0,True,MCAR_echomonths_epss
267,0,RandomForest,1,0.555,0,0,True,MCAR_echomonths_epss
268,0,RandomForest,1,0.755,0,1,False,MCAR_echomonths_epss
269,0,RandomForest,1,0.6575,0,1,False,MCAR_echomonths_epss
270,0,RandomForest,0,0.51,0,0,True,MCAR_echomonths_epss
421,1,RandomForest,0,0.58,1,1,True,MAR_airquality_ozone
422,1,RandomForest,0,0.4075,1,1,True,MAR_airquality_ozone
423,1,RandomForest,1,0.54,1,1,True,MAR_airquality_ozone
424,1,RandomForest,0,0.5175,1,1,True,MAR_airquality_ozone
425,1,RandomForest,0,0.525,1,1,True,MAR_airquality_ozone
426,1,RandomForest,0,0.67,1,0,False,MAR_airquality_ozone
427,1,RandomForest,1,0.5475,1,1,True,MAR_airquality_ozone
428,1,RandomForest,1,0.5575,1,1,True,MAR_airquality_ozone
429,1,RandomForest,0,0.6125,1,0,False,MAR_airquality_ozone
430,1,RandomForest,0,0.585,1,1,True,MAR_airquality_ozone
431,1,RandomForest,0,0.525,1,1,True,MAR_airquality_ozone
432,1,RandomForest,2,0.4225,1,1,True,MAR_airquality_ozone
433,1,RandomForest,0,0.6825,1,0,False,MAR_airquality_ozone
434,1,RandomForest,0,0.63,1,0,False,MAR_airquality_ozone
435,1,RandomForest,0,0.345,1,1,True,MAR_airquality_ozone
436,1,RandomForest,1,0.51,1,1,True,MAR_airquality_ozone
437,1,RandomForest,0,0.54,1,1,True,MAR_airquality_ozone
438,1,RandomForest,2,0.465,1,1,True,MAR_airquality_ozone
439,1,RandomForest,0,0.6675,1,0,False,MAR_airquality_ozone
440,1,RandomForest,0,0.665,1,0,False,MAR_airquality_ozone
441,1,RandomForest,0,0.5475,1,1,True,MAR_airquality_ozone
442,1,RandomForest,0,0.5725,1,1,True,MAR_airquality_ozone
443,1,RandomForest,0,0.4875,1,1,True,MAR_airquality_ozone
444,1,RandomForest,0,0.5525,1,1,True,MAR_airquality_ozone
445,1,RandomForest,1,0.5425,1,1,True,MAR_airquality_ozone
446,1,RandomForest,1,0.4625,1,1,True,MAR_airquality_ozone
447,1,RandomForest,0,0.6125,1,0,False,MAR_airquality_ozone
448,1,RandomForest,1,0.4825,1,1,True,MAR_airquality_ozone
449,1,RandomForest,0,0.66,1,0,False,MAR_airquality_ozone
450,1,RandomForest,0,0.6125,1,0,False,MAR_airquality_ozone
451,1,RandomForest,0,0.47,1,1,True,MAR_airquality_ozone
452,1,RandomForest,0,0.47,1,1,True,MAR_airquality_ozone
453,1,RandomForest,1,0.6075,1,1,False,MAR_airquality_ozone
454,1,RandomForest,1,0.53,1,1,True,MAR_airquality_ozone
455,1,RandomForest,0,0.545,1,1,True,MAR_airquality_ozone
456,1,RandomForest,0,0.435,1,1,True,MAR_airquality_ozone
457,1,RandomForest,1,0.68,1,1,False,MAR_airquality_ozone
458,1,RandomForest,0,0.725,1,0,False,MAR_airquality_ozone
459,1,RandomForest,0,0.5175,1,1,True,MAR_airquality_ozone
460,1,RandomForest,1,0.63,1,1,False,MAR_airquality_ozone
461,1,RandomForest,1,0.5175,1,1,True,MAR_airquality_ozone
462,1,RandomForest,1,0.6425,1,1,False,MAR_airquality_ozone
463,1,RandomForest,0,0.4725,1,1,True,MAR_airquality_ozone
464,1,RandomForest,0,0.59,1,1,True,MAR_airquality_ozone
465,1,RandomForest,0,0.4925,1,1,True,MAR_airquality_ozone
466,1,RandomForest,0,0.7325,1,0,False,MAR_airquality_ozone
467,1,RandomForest,1,0.475,1,1,True,MAR_airquality_ozone
468,1,RandomForest,0,0.6075,1,0,False,MAR_airquality_ozone
469,1,RandomForest,0,0.42,1,1,True,MAR_airquality_ozone
470,1,RandomForest,1,0.485,1,1,True,MAR_airquality_ozone
821,1,RandomForest,2,0.395,1,1,True,MAR_sick_tsh
822,1,RandomForest,0,0.475,1,1,True,MAR_sick_tsh
823,1,RandomForest,2,0.7225,1,2,False,MAR_sick_tsh
824,1,RandomForest,2,0.6875,1,2,False,MAR_sick_tsh
825,1,RandomForest,2,0.6725,1,2,False,MAR_sick_tsh
826,1,RandomForest,0,0.3725,1,1,True,MAR_sick_tsh
827,1,RandomForest,2,0.6,1,2,False,MAR_sick_tsh
828,1,RandomForest,2,0.705,1,2,False,MAR_sick_tsh
829,1,RandomForest,0,0.3925,1,1,True,MAR_sick_tsh
830,1,RandomForest,2,0.7125,1,2,False,MAR_sick_tsh
831,1,RandomForest,2,0.6575,1,2,False,MAR_sick_tsh
832,1,RandomForest,2,0.8275,2,2,False,MAR_sick_tsh
833,1,RandomForest,2,0.705,1,2,False,MAR_sick_tsh
834,1,RandomForest,2,0.68,1,2,False,MAR_sick_tsh
835,1,RandomForest,2,0.76,1,2,False,MAR_sick_tsh
836,1,RandomForest,2,0.81,1,2,False,MAR_sick_tsh
837,1,RandomForest,2,0.8025,1,2,False,MAR_sick_tsh
838,1,RandomForest,2,0.755,1,2,False,MAR_sick_tsh
839,1,RandomForest,2,0.665,1,2,False,MAR_sick_tsh
840,1,RandomForest,2,0.8875,1,2,False,MAR_sick_tsh
841,1,RandomForest,2,0.8075,1,2,False,MAR_sick_tsh
842,1,RandomForest,2,0.54,1,1,True,MAR_sick_tsh
843,1,RandomForest,2,0.735,1,2,False,MAR_sick_tsh
844,1,RandomForest,2,0.85,1,2,False,MAR_sick_tsh
845,1,RandomForest,2,0.8575,1,2,False,MAR_sick_tsh
846,1,RandomForest,2,0.69,2,2,False,MAR_sick_tsh
847,1,RandomForest,2,0.7675,1,2,False,MAR_sick_tsh
848,1,RandomForest,2,0.7825,1,2,False,MAR_sick_tsh
849,1,RandomForest,2,0.77,1,2,False,MAR_sick_tsh
850,1,RandomForest,2,0.61,1,2,False,MAR_sick_tsh
851,1,RandomForest,2,0.6125,1,2,False,MAR_sick_tsh
852,1,RandomForest,2,0.855,1,2,False,MAR_sick_tsh
853,1,RandomForest,2,0.6525,1,2,False,MAR_sick_tsh
854,1,RandomForest,2,0.465,1,1,True,MAR_sick_tsh
855,1,RandomForest,2,0.62,1,2,False,MAR_sick_tsh
856,1,RandomForest,2,0.7775,1,2,False,MAR_sick_tsh
857,1,RandomForest,2,0.7075,1,2,False,MAR_sick_tsh
858,1,RandomForest,0,0.4375,2,2,True,MAR_sick_tsh
859,1,RandomForest,2,0.5125,1,1,True,MAR_sick_tsh
860,1,RandomForest,2,0.6975,1,2,False,MAR_sick_tsh
861,1,RandomForest,2,0.72,1,2,False,MAR_sick_tsh
862,1,RandomForest,2,0.8275,1,2,False,MAR_sick_tsh
863,1,RandomForest,2,0.485,1,1,True,MAR_sick_tsh
864,1,RandomForest,2,0.7225,2,2,False,MAR_sick_tsh
865,1,RandomForest,2,0.425,2,2,True,MAR_sick_tsh
866,1,RandomForest,2,0.825,1,2,False,MAR_sick_tsh
867,1,RandomForest,2,0.775,1,2,False,MAR_sick_tsh
868,1,RandomForest,2,0.85,1,2,False,MAR_sick_tsh
869,1,RandomForest,2,0.6925,1,2,False,MAR_sick_tsh
870,1,RandomForest,2,0.805,1,2,False,MAR_sick_tsh
871,1,RandomForest,1,0.7925,1,1,False,MAR_titanic_age
872,1,RandomForest,1,0.7925,1,1,False,MAR_titanic_age
873,1,RandomForest,1,0.8375,1,1,False,MAR_titanic_age
874,1,RandomForest,1,0.8825,1,1,False,MAR_titanic_age
875,1,RandomForest,2,0.4325,1,1,True,MAR_titanic_age
876,1,RandomForest,1,0.815,1,1,False,MAR_titanic_age
877,1,RandomForest,1,0.86,1,1,False,MAR_titanic_age
878,1,RandomForest,1,0.605,1,1,False,MAR_titanic_age
879,1,RandomForest,1,0.53,1,1,True,MAR_titanic_age
880,1,RandomForest,1,0.8175,1,1,False,MAR_titanic_age
881,1,RandomForest,1,0.6975,1,1,False,MAR_titanic_age
882,1,RandomForest,1,0.6675,1,1,False,MAR_titanic_age
883,1,RandomForest,1,0.62,1,1,False,MAR_titanic_age
884,1,RandomForest,1,0.7625,1,1,False,MAR_titanic_age
885,1,RandomForest,1,0.825,1,1,False,MAR_titanic_age
886,1,RandomForest,1,0.8225,1,1,False,MAR_titanic_age
887,1,RandomForest,1,0.81,1,1,False,MAR_titanic_age
888,1,RandomForest,1,0.65,1,1,False,MAR_titanic_age
889,1,RandomForest,1,0.6475,1,1,False,MAR_titanic_age
890,1,RandomForest,1,0.8675,1,1,False,MAR_titanic_age
891,1,RandomForest,1,0.505,1,1,True,MAR_titanic_age
892,1,RandomForest,1,0.76,1,1,False,MAR_titanic_age
893,1,RandomForest,1,0.715,1,1,False,MAR_titanic_age
894,1,RandomForest,1,0.8025,1,1,False,MAR_titanic_age
895,1,RandomForest,2,0.5,1,1,True,MAR_titanic_age
896,1,RandomForest,1,0.8175,1,1,False,MAR_titanic_age
897,1,RandomForest,1,0.7225,1,1,False,MAR_titanic_age
898,1,RandomForest,1,0.8425,1,1,False,MAR_titanic_age
899,1,RandomForest,1,0.6275,1,1,False,MAR_titanic_age
900,1,RandomForest,1,0.73,1,1,False,MAR_titanic_age
901,1,RandomForest,1,0.5475,1,1,True,MAR_titanic_age
902,1,RandomForest,1,0.4025,1,1,True,MAR_titanic_age
903,1,RandomForest,1,0.4675,1,1,True,MAR_titanic_age
904,1,RandomForest,1,0.515,1,1,True,MAR_titanic_age
905,1,RandomForest,1,0.75,1,1,False,MAR_titanic_age
906,1,RandomForest,2,0.515,1,1,True,MAR_titanic_age
907,1,RandomForest,1,0.7425,1,1,False,MAR_titanic_age
908,1,RandomForest,1,0.8425,1,1,False,MAR_titanic_age
909,1,RandomForest,1,0.4825,1,1,True,MAR_titanic_age
910,1,RandomForest,1,0.905,1,1,False,MAR_titanic_age
911,1,RandomForest,1,0.7575,1,1,False,MAR_titanic_age
912,1,RandomForest,2,0.54,1,1,True,MAR_titanic_age
913,1,RandomForest,1,0.7475,1,1,False,MAR_titanic_age
914,1,RandomForest,1,0.9,1,1,False,MAR_titanic_age
915,1,RandomForest,1,0.8575,1,1,False,MAR_titanic_age
916,1,RandomForest,1,0.8125,1,1,False,MAR_titanic_age
917,1,RandomForest,1,0.4675,1,1,True,MAR_titanic_age
918,1,RandomForest,1,0.8275,1,1,False,MAR_titanic_age
919,1,RandomForest,1,0.6825,1,1,False,MAR_titanic_age
920,1,RandomForest,1,0.62,1,1,False,MAR_titanic_age
1021,2,RandomForest,2,0.4625,2,2,True,MNAR_colic_refluxph
1022,2,RandomForest,2,0.6525,1,2,False,MNAR_colic_refluxph
1023,2,RandomForest,2,0.51,2,2,True,MNAR_colic_refluxph
1024,2,RandomForest,2,0.555,1,1,True,MNAR_colic_refluxph
1025,2,RandomForest,0,0.4975,2,2,True,MNAR_colic_refluxph
1026,2,RandomForest,2,0.77,1,2,False,MNAR_colic_refluxph
1027,2,RandomForest,2,0.42,2,2,True,MNAR_colic_refluxph
1028,2,RandomForest,0,0.375,2,2,True,MNAR_colic_refluxph
1029,2,RandomForest,2,0.62,2,2,False,MNAR_colic_refluxph
1030,2,RandomForest,2,0.5525,2,2,True,MNAR_colic_refluxph
1031,2,RandomForest,2,0.675,2,2,False,MNAR_colic_refluxph
1032,2,RandomForest,0,0.4,1,1,True,MNAR_colic_refluxph
1033,2,RandomForest,0,0.5125,2,2,True,MNAR_colic_refluxph
1034,2,RandomForest,0,0.5575,1,1,True,MNAR_colic_refluxph
1035,2,RandomForest,2,0.535,1,1,True,MNAR_colic_refluxph
1036,2,RandomForest,2,0.675,2,2,False,MNAR_colic_refluxph
1037,2,RandomForest,2,0.55,2,2,True,MNAR_colic_refluxph
1038,2,RandomForest,2,0.41,2,2,True,MNAR_colic_refluxph
1039,2,RandomForest,2,0.415,2,2,True,MNAR_colic_refluxph
1040,2,RandomForest,2,0.46,2,2,True,MNAR_colic_refluxph
1041,2,RandomForest,2,0.465,2,2,True,MNAR_colic_refluxph
1042,2,RandomForest,0,0.5575,2,2,True,MNAR_colic_refluxph
1043,2,RandomForest,2,0.795,2,2,False,MNAR_colic_refluxph
1044,2,RandomForest,2,0.5875,1,1,True,MNAR_colic_refluxph
1045,2,RandomForest,2,0.6,1,2,False,MNAR_colic_refluxph
1046,2,RandomForest,2,0.56,1,1,True,MNAR_colic_refluxph
1047,2,RandomForest,1,0.535,2,2,True,MNAR_colic_refluxph
1048,2,RandomForest,0,0.5975,1,1,True,MNAR_colic_refluxph
1049,2,RandomForest,2,0.59,2,2,True,MNAR_colic_refluxph
1050,2,RandomForest,2,0.48,1,1,True,MNAR_colic_refluxph
1051,2,RandomForest,2,0.595,2,2,True,MNAR_colic_refluxph
1052,2,RandomForest,2,0.6225,2,2,False,MNAR_colic_refluxph
1053,2,RandomForest,0,0.4,1,1,True,MNAR_colic_refluxph
1054,2,RandomForest,1,0.57,2,2,True,MNAR_colic_refluxph
1055,2,RandomForest,2,0.5925,2,2,True,MNAR_colic_refluxph
1056,2,RandomForest,2,0.3925,2,2,True,MNAR_colic_refluxph
1057,2,RandomForest,0,0.4325,2,2,True,MNAR_colic_refluxph
1058,2,RandomForest,2,0.4825,2,2,True,MNAR_colic_refluxph
1059,2,RandomForest,0,0.4725,1,1,True,MNAR_colic_refluxph
1060,2,RandomForest,0,0.3775,2,2,True,MNAR_colic_refluxph
1061,2,RandomForest,2,0.53,2,2,True,MNAR_colic_refluxph
1062,2,RandomForest,2,0.7,1,2,False,MNAR_colic_refluxph
1063,2,RandomForest,0,0.51,1,1,True,MNAR_colic_refluxph
1064,2,RandomForest,1,0.385,2,2,True,MNAR_colic_refluxph
1065,2,RandomForest,0,0.4075,2,2,True,MNAR_colic_refluxph
1066,2,RandomForest,2,0.42,1,1,True,MNAR_colic_refluxph
1067,2,RandomForest,2,0.4125,1,1,True,MNAR_colic_refluxph
1068,2,RandomForest,2,0.785,2,2,False,MNAR_colic_refluxph
1069,2,RandomForest,2,0.6425,2,2,False,MNAR_colic_refluxph
1070,2,RandomForest,2,0.3575,2,2,True,MNAR_colic_refluxph
1071,2,RandomForest,0,0.5775,2,2,True,MNAR_cylinderbands_varnishpct
1072,2,RandomForest,2,0.64,2,2,False,MNAR_cylinderbands_varnishpct
1073,2,RandomForest,0,0.94,2,0,False,MNAR_cylinderbands_varnishpct
1074,2,RandomForest,0,0.6,2,0,False,MNAR_cylinderbands_varnishpct
1075,2,RandomForest,0,0.51,2,2,True,MNAR_cylinderbands_varnishpct
1076,2,RandomForest,0,0.6525,2,0,False,MNAR_cylinderbands_varnishpct
1077,2,RandomForest,0,0.52,2,2,True,MNAR_cylinderbands_varnishpct
1078,2,RandomForest,0,0.8125,2,0,False,MNAR_cylinderbands_varnishpct
1079,2,RandomForest,2,0.605,2,2,False,MNAR_cylinderbands_varnishpct
1080,2,RandomForest,0,0.9725,2,0,False,MNAR_cylinderbands_varnishpct
1081,2,RandomForest,0,0.375,2,2,True,MNAR_cylinderbands_varnishpct
1082,2,RandomForest,2,0.445,2,2,True,MNAR_cylinderbands_varnishpct
1083,2,RandomForest,2,0.61,2,2,False,MNAR_cylinderbands_varnishpct
1084,2,RandomForest,0,0.9425,2,0,False,MNAR_cylinderbands_varnishpct
1085,2,RandomForest,0,0.435,2,2,True,MNAR_cylinderbands_varnishpct
1086,2,RandomForest,0,0.63,2,0,False,MNAR_cylinderbands_varnishpct
1087,2,RandomForest,0,0.705,2,0,False,MNAR_cylinderbands_varnishpct
1088,2,RandomForest,0,0.53,2,2,True,MNAR_cylinderbands_varnishpct
1089,2,RandomForest,0,0.595,2,2,True,MNAR_cylinderbands_varnishpct
1090,2,RandomForest,0,0.9125,2,0,False,MNAR_cylinderbands_varnishpct
1091,2,RandomForest,2,0.6175,2,2,False,MNAR_cylinderbands_varnishpct
1092,2,RandomForest,0,0.5375,2,2,True,MNAR_cylinderbands_varnishpct
1093,2,RandomForest,2,0.5225,2,2,True,MNAR_cylinderbands_varnishpct
1094,2,RandomForest,0,0.915,2,0,False,MNAR_cylinderbands_varnishpct
1095,2,RandomForest,2,0.65,2,2,False,MNAR_cylinderbands_varnishpct
1096,2,RandomForest,0,0.6525,2,0,False,MNAR_cylinderbands_varnishpct
1097,2,RandomForest,0,0.905,2,0,False,MNAR_cylinderbands_varnishpct
1098,2,RandomForest,2,0.575,2,2,True,MNAR_cylinderbands_varnishpct
1099,2,RandomForest,2,0.6275,2,2,False,MNAR_cylinderbands_varnishpct
1100,2,RandomForest,0,0.3675,2,2,True,MNAR_cylinderbands_varnishpct
1101,2,RandomForest,0,0.6,2,0,False,MNAR_cylinderbands_varnishpct
1102,2,RandomForest,0,0.63,2,0,False,MNAR_cylinderbands_varnishpct
1103,2,RandomForest,0,0.445,2,2,True,MNAR_cylinderbands_varnishpct
1104,2,RandomForest,0,0.61,2,0,False,MNAR_cylinderbands_varnishpct
1105,2,RandomForest,0,0.5825,2,2,True,MNAR_cylinderbands_varnishpct
1106,2,RandomForest,0,0.375,2,2,True,MNAR_cylinderbands_varnishpct
1107,2,RandomForest,2,0.42,2,2,True,MNAR_cylinderbands_varnishpct
1108,2,RandomForest,0,0.4575,2,2,True,MNAR_cylinderbands_varnishpct
1109,2,RandomForest,0,0.7175,2,0,False,MNAR_cylinderbands_varnishpct
1110,2,RandomForest,2,0.645,2,2,False,MNAR_cylinderbands_varnishpct
1111,2,RandomForest,0,0.4625,2,2,True,MNAR_cylinderbands_varnishpct
1112,2,RandomForest,2,0.76,2,2,False,MNAR_cylinderbands_varnishpct
1113,2,RandomForest,0,0.8675,1,0,False,MNAR_cylinderbands_varnishpct
1114,2,RandomForest,0,0.3875,2,2,True,MNAR_cylinderbands_varnishpct
1115,2,RandomForest,0,0.7175,2,0,False,MNAR_cylinderbands_varnishpct
1116,2,RandomForest,0,0.575,2,2,True,MNAR_cylinderbands_varnishpct
1117,2,RandomForest,0,0.445,2,2,True,MNAR_cylinderbands_varnishpct
1118,2,RandomForest,0,0.5,2,2,True,MNAR_cylinderbands_varnishpct
1119,2,RandomForest,0,0.5225,2,2,True,MNAR_cylinderbands_varnishpct
1120,2,RandomForest,0,0.8775,2,0,False,MNAR_cylinderbands_varnishpct
1321,2,RandomForest,1,0.575,2,2,True,MNAR_pima_insulin
1322,2,RandomForest,1,0.5725,2,2,True,MNAR_pima_insulin
1323,2,RandomForest,1,0.53,2,2,True,MNAR_pima_insulin
1324,2,RandomForest,1,0.48,2,2,True,MNAR_pima_insulin
1325,2,RandomForest,0,0.575,2,2,True,MNAR_pima_insulin
1326,2,RandomForest,0,0.4275,2,2,True,MNAR_pima_insulin
1327,2,RandomForest,1,0.6675,2,1,False,MNAR_pima_insulin
1328,2,RandomForest,1,0.6475,2,1,False,MNAR_pima_insulin
1329,2,RandomForest,1,0.7625,2,1,False,MNAR_pima_insulin
1330,2,RandomForest,0,0.68,2,0,False,MNAR_pima_insulin
1331,2,RandomForest,1,0.4325,2,2,True,MNAR_pima_insulin
1332,2,RandomForest,0,0.56,2,2,True,MNAR_pima_insulin
1333,2,RandomForest,0,0.48,2,2,True,MNAR_pima_insulin
1334,2,RandomForest,0,0.585,2,2,True,MNAR_pima_insulin
1335,2,RandomForest,0,0.655,2,0,False,MNAR_pima_insulin
1336,2,RandomForest,0,0.54,1,1,True,MNAR_pima_insulin
1337,2,RandomForest,0,0.6375,2,0,False,MNAR_pima_insulin
1338,2,RandomForest,0,0.44,2,2,True,MNAR_pima_insulin
1339,2,RandomForest,1,0.6075,2,1,False,MNAR_pima_insulin
1340,2,RandomForest,1,0.725,2,1,False,MNAR_pima_insulin
1341,2,RandomForest,0,0.415,2,2,True,MNAR_pima_insulin
1342,2,RandomForest,1,0.52,2,2,True,MNAR_pima_insulin
1343,2,RandomForest,0,0.5,2,2,True,MNAR_pima_insulin
1344,2,RandomForest,0,0.57,2,2,True,MNAR_pima_insulin
1345,2,RandomForest,0,0.435,2,2,True,MNAR_pima_insulin
1346,2,RandomForest,1,0.48,2,2,True,MNAR_pima_insulin
1347,2,RandomForest,0,0.4875,2,2,True,MNAR_pima_insulin
1348,2,RandomForest,1,0.6,2,1,False,MNAR_pima_insulin
1349,2,RandomForest,1,0.48,2,2,True,MNAR_pima_insulin
1350,2,RandomForest,0,0.565,2,2,True,MNAR_pima_insulin
1351,2,RandomForest,0,0.51,2,2,True,MNAR_pima_insulin
1352,2,RandomForest,1,0.565,2,2,True,MNAR_pima_insulin
1353,2,RandomForest,1,0.45,2,2,True,MNAR_pima_insulin
1354,2,RandomForest,1,0.5375,2,2,True,MNAR_pima_insulin
1355,2,RandomForest,1,0.585,2,2,True,MNAR_pima_insulin
1356,2,RandomForest,0,0.495,2,2,True,MNAR_pima_insulin
1357,2,RandomForest,1,0.6675,2,1,False,MNAR_pima_insulin
1358,2,RandomForest,1,0.4425,2,2,True,MNAR_pima_insulin
1359,2,RandomForest,1,0.5225,2,2,True,MNAR_pima_insulin
1360,2,RandomForest,0,0.435,2,2,True,MNAR_pima_insulin
