missing_rate,n_missing,n_observed,X0_mean,X0_std,X0_skew,X0_kurtosis,X0_min,X0_max,X0_range,X0_q25,X0_q50,X0_q75,X0_iqr,mask_autocorr_1,runs_z_score,n_runs,avg_burst_size,max_burst_size,n_bursts,missing_pos_mean,missing_pos_std,missing_first_quarter,missing_last_quarter,corr_mask_X1,mi_mask_X1,corr_mask_X2,mi_mask_X2,corr_mask_X3,mi_mask_X3,corr_mask_X4,mi_mask_X4,auc_mask_from_Xobs,coef_X1_abs,coef_X2_abs,coef_X3_abs,coef_X4_abs,coef_max,coef_sum,corr_X1_mask,pval_X1_mask,log_pval_X1_mask,X1_mean_diff,X1_ttest_stat,X1_ttest_pval,X1_mannwhitney_stat,X1_mannwhitney_pval,X0_obs_mean_deviation,X0_obs_skew_mnar,X0_q50_deviation,X0_q75_deviation,X0_obs_rate_high,X0_obs_rate_low,X0_obs_high_low_ratio,X0_obs_position_corr,little_proxy_score,position_entropy,position_uniformity_chi2,llm_evidence_consistency,llm_mar_evidence,llm_mnar_evidence,llm_anomaly,llm_dist_shift,llm_mcar_conf,llm_mar_conf,llm_mnar_conf,llm_mcar_vs_mnar,llm_pattern_clarity
0.052,52.0,948.0,0.488554005688748,0.2819357459728422,0.0233552911944905,-1.1384622895570498,0.0011822608975934,0.9970379832242744,0.995855722326681,0.2411741196123308,0.4809129093246871,0.7187360407033829,0.4775619210910521,-0.0346235074323775,1.0981315840497496,103.0,1.0196078431372548,2.0,51.0,0.4902115384615385,0.2905139568035125,0.2115384615384615,0.25,-0.0053260290047814,0.0045805910750749,-0.0231913732589718,0.0032957168548903,0.0620703951417462,0.0040518645447815,0.0834272978177442,0.0044529798602041,0.6307814021421617,0.0305183583043721,0.126642071294808,0.3015594415336924,0.3969456323665609,0.3969456323665609,0.8556655034994336,-0.0053260290047814,0.8664146384043903,0.0622742187505279,-0.0069292709336184,-0.168257703735818,0.8664146384043879,0.4939548847776696,0.8833622592646575,0.0114459943112519,0.0233552911944905,0.0190870906753128,0.031263959296617,0.0875527426160337,0.1044303797468354,1.1927710829750038,0.039797180155716,0.1439061992859461,3.279164182700049,2.9999999999423075,0.96,0.061,0.687,0.14,0.69,0.1,0.05,0.85,0.85,0.8
0.069,69.0,931.0,0.5083588835456239,0.2917666716456842,-0.0291541369868241,-1.2294083268536549,0.0001293528629959,0.9988416818286288,0.9987123289656328,0.2534265971375371,0.5087765229367183,0.7611732890676363,0.5077466919300991,0.0347826086956521,-1.1059483093442124,125.0,1.1129032258064515,4.0,62.0,0.497536231884058,0.2602285828918822,0.217391304347826,0.1739130434782608,-0.0372496063181126,0.0030341717606188,0.0180761101529835,0.0039578064876047,0.0335973583486468,0.0034091784721483,0.022284359793477,0.0019841012003722,0.5649994551596382,0.1461255720463302,0.0646660811805092,0.1354310502605456,0.0938017339410526,0.1461255720463302,0.4400244374284378,-0.0372496063181126,0.2392469394818843,0.6211536091399628,-0.042575741366133,-1.1775746991268916,0.2392469394818774,0.4576036364202431,0.239470966286671,-0.0083588835456238,-0.0291541369868241,-0.0087765229367182,-0.0111732890676362,0.1052631578947368,0.0912996777658431,0.8673469379515307,0.0036227450291242,0.0995423340961098,3.204155775388904,11.144927536070355,0.77,0.399,0.566,0.0,0.0084,0.15,0.3,0.55,0.8,0.65
0.096,96.0,904.0,0.5087053500175883,0.2888217496214348,-0.0054446336288289,-1.1416645016352598,0.0001937246775671,0.9995666307823124,0.9993729061047454,0.2658680405701683,0.5005787275219946,0.749240964621826,0.4833729240516576,-0.0025955149501661,0.0788953720314811,175.0,1.103448275862069,3.0,87.0,0.48546875,0.2743749317815025,0.2395833333333333,0.2083333333333333,-0.0132472161244074,0.0033988611337817,-0.0094069284076835,0.0024601710511231,0.0444492230170567,0.0032669678761019,-0.0232767751461139,0.0055922115624859,0.5506775442477876,0.0492805875838648,0.0309241443787537,0.1525383502620313,0.0794135465135573,0.1525383502620313,0.3121566287382072,-0.0132472161244074,0.6756487131226645,0.1702790460789728,-0.0127963061046193,-0.4185313580542599,0.6756487131226666,0.4874055125368731,0.6847088280798492,-0.0087053500175883,-0.0054446336288289,-0.0005787275219946,0.000759035378174,0.1128318584070796,0.0962389380530973,0.8529411757146482,0.0487739774795564,0.0828263274336283,3.299083521099119,2.9583333333025177,0.94,0.13,0.462,0.0,0.15,0.25,0.1,0.65,0.72,0.65
0.048,48.0,952.0,0.5015832096591077,0.2842831325638016,0.0015544637937355,-1.2244781020100473,0.0015967219529757,0.9976127873900624,0.9960160654370868,0.243029020257899,0.5065462385821379,0.7545636081845141,0.511534587926615,0.0370662460567823,-1.179558539797424,89.0,1.0909090909090908,2.0,44.0,0.506125,0.3036888227144138,0.2708333333333333,0.2708333333333333,0.0078943635153289,0.0028226479271394,0.0239102841260123,0.0039619765109925,-0.0197544487858217,0.0027376450062333,-0.0336063162742769,0.0072226141526591,0.5578168767507002,0.043348207603992,0.1110583900260666,0.1025775699126273,0.1669062029124702,0.1669062029124702,0.4238903704551562,0.0078943635153289,0.8031029383294511,0.0952287851282297,0.0106766879782315,0.2493996987553651,0.8031029383294543,0.5121892507002801,0.775616588912816,-0.0015832096591077,0.0015544637937355,-0.0065462385821378,-0.004563608184514,0.0976890756302521,0.0892857142857142,0.9139784936880564,-0.0104532210696974,0.1017594537815126,3.181127542695028,9.083333333144097,0.99,0.093,0.088,0.018,0.002,0.92,0.04,0.04,0.05,0.95
0.079,79.0,921.0,0.4974014483874734,0.2876394000189451,-0.0225920830103773,-1.2023532998822255,0.0005425686717503,0.9999705631516144,0.999427994479864,0.2545709065658109,0.4987360699325114,0.7531425964987343,0.4985716899329234,-0.0299760135588728,0.7589133297843547,150.0,1.0533333333333332,3.0,75.0,0.4805443037974683,0.2766628802405488,0.2531645569620253,0.189873417721519,0.0223530504152168,0.0051143466290673,-0.0624857357284166,0.0091881348975926,0.0299207935898482,0.0018810785689886,-0.0151946039120857,0.0023673639571913,0.5890955070850342,0.0870801669121434,0.234361459611031,0.1172020411704442,0.0607484141654481,0.234361459611031,0.4993920818590669,0.0223530504152168,0.4801448259471782,0.3186277467433224,0.0241898652080629,0.7063347856065479,0.4801448259471795,0.5241963193556811,0.4749784021030014,0.0025985516125265,-0.0225920830103773,0.0012639300674885,-0.0031425964987342,0.0846905537459283,0.1042345276872964,1.2307692293159764,-0.0168336887044599,0.1038015915556838,3.2566818365842893,7.45569620243727,0.94,0.233,0.243,0.0,0.0,0.8,0.1,0.1,0.1,0.85
0.079,79.0,921.0,0.5014330019406904,0.2927155971677454,-0.032899906515074,-1.2477109292980206,0.000253752382709,0.9984388592946888,0.9981851069119798,0.2426618960047756,0.505517681651923,0.7561704771601633,0.5135085811553877,-0.0033984589983489,0.1050534821815216,147.0,1.082191780821918,3.0,73.0,0.5451012658227848,0.2658233254967376,0.189873417721519,0.2658227848101265,-0.041524300653903,0.0077926274603807,-0.010669612775423,0.0093538263090653,-0.0141980333457328,0.00213591175758,-0.0038421088250101,0.002938506289355,0.5404417322942866,0.1540681147185893,0.0396472952624345,0.06041723329707,0.0135952096108724,0.1540681147185893,0.2677278528889664,-0.041524300653903,0.1895075650671487,0.7223734484856725,-0.0439276869874419,-1.312932323875242,0.1895075650671494,0.4560672906444563,0.1945315021373069,-0.0014330019406904,-0.032899906515074,-0.005517681651923,-0.0061704771601632,0.1074918566775244,0.1118349619978284,1.0404040394361491,0.0307703681849852,0.1048426998721807,3.211846837274068,11.5063291137784,0.6,0.43,0.23,0.05,0.01,0.35,0.45,0.2,0.2,0.4
0.034,34.0,966.0,0.4937233685546793,0.2811989505863307,0.0004175654363642,-1.1759306901223114,0.003207578435542,0.9982074771840306,0.9949998987484886,0.2438317637807336,0.5017622446682475,0.7306711040172952,0.4868393402365615,0.0256629076501066,-0.8184653626449518,65.0,1.0625,3.0,32.0,0.5411764705882353,0.2721674949892432,0.2352941176470588,0.2352941176470588,0.0046013462029998,0.0036163974203989,-0.0131533445734024,0.0121011374141658,0.0754931295422871,0.0064909260512575,0.0154192834430537,0.002061159192,0.6244367312142248,0.0611983921247465,0.0691807167903953,0.4188034935067338,0.0678277913526908,0.4188034935067338,0.6170103937745665,0.0046013462029998,0.8844533901202244,0.0533250490707732,0.0072704213940848,0.145363301727085,0.8844533901202266,0.5073986116185605,0.8835214492660752,0.0062766314453207,0.0004175654363642,-0.0017622446682474,0.0193288959827048,0.0797101449275362,0.1004140786749482,1.2597402581598585,0.0231097117860645,0.1503775423212763,3.0533081512876876,14.235294117228374,0.98,0.06,0.32,0.06,0.15,0.25,0.05,0.7,0.75,0.65
0.073,73.0,927.0,0.5101378416292263,0.2858039480607265,-0.0500163052276377,-1.1667674774690917,0.0019466380084564,0.9970121743090896,0.9950655363006332,0.2762612665383173,0.5087722147348707,0.7603917044888036,0.4841304379504862,0.0098375691588508,-0.3145669273442215,135.0,1.0895522388059702,2.0,67.0,0.546931506849315,0.2739860674773482,0.1506849315068493,0.3150684931506849,0.014968733031692,0.005172115141237,-0.0090910973690316,0.0034271009460924,0.0058777346873479,0.0027490948992865,-0.0496882745166985,0.0047266887785408,0.5563683113889258,0.0638332570487688,0.0343543272702464,0.0173654303457744,0.1920542610364187,0.1920542610364187,0.3076072757012084,0.014968733031692,0.636364895386316,0.1962937859087287,0.0159439778880533,0.4729322971327959,0.6363648953863171,0.5157600744779891,0.6536678953487484,-0.0101378416292262,-0.0500163052276377,-0.0087722147348706,-0.0103917044888035,0.104638619201726,0.0949298813376483,0.9072164939783612,-0.0093741065925475,0.0904449468753232,3.2202514697570614,10.972602739575718,0.88,0.15,0.76,0.15,0.2,0.15,0.05,0.8,0.85,0.75
0.082,82.0,918.0,0.5036624460575734,0.2927480630789436,-0.0092134375604814,-1.2523514332753725,3.339581563799321e-05,0.9996842659060868,0.9996508700904488,0.2472877586181626,0.508989805228682,0.7690404303818942,0.5217526717637315,0.00357741309147,-0.1162739548714882,151.0,1.0933333333333333,3.0,75.0,0.4257439024390244,0.292558262322334,0.3780487804878049,0.1707317073170731,0.0154989250929961,0.0037022528447113,-0.0338986123399999,0.0044915057098418,0.037950222553729,0.0068682697116243,-0.0123534418183704,0.0053905621237256,0.5526595462033052,0.0529768479728802,0.1216049753310161,0.1399993330860195,0.0421398309829351,0.1399993330860195,0.3567209873728511,0.0154989250929961,0.6244626650836266,0.2044935217940241,0.0162976691002186,0.4896875005164884,0.6244626650836299,0.5176683139380414,0.5957244364116225,-0.0036624460575733,-0.0092134375604814,-0.0089898052286819,-0.0190404303818941,0.1045751633986928,0.1067538126361655,1.0208333323571614,-0.0105941806801698,0.0985639513257877,3.1930002525269394,14.829268292502082,0.96,0.159,0.231,0.0,0.0037,0.75,0.05,0.2,0.2,0.8
0.049,49.0,951.0,0.5107687946918981,0.2875223998322877,-0.0317003742380648,-1.2046914248474878,0.0006258171584588,0.9997190812452468,0.999093264086788,0.2600384895899096,0.5222194352482544,0.7538486434049252,0.4938101538150156,-0.008657357679914,0.2734595318413379,95.0,1.0425531914893618,2.0,47.0,0.5102857142857142,0.2791923482958277,0.2244897959183673,0.2653061224489796,-0.0032568656984665,0.0067599116931382,-0.0300774565310853,0.0051476119488601,0.038266871819312,0.0030164233476658,0.0056262913135928,0.0043982186682281,0.5664070044421554,0.0119762248573157,0.1349221677555931,0.1744557101819105,0.0244907945590557,0.1744557101819105,0.3458448973538751,-0.0032568656984665,0.9180720241098916,0.0371232464169607,-0.0043466379475347,-0.1028886394010657,0.91807202410989,0.4971351316551857,0.9462166684254052,-0.010768794691898,-0.0317003742380648,-0.0222194352482544,-0.0038486434049251,0.1104100946372239,0.0904311251314406,0.8190476183057961,0.05221456160916,0.1210433700293997,3.2755389999288553,3.040816326468555,0.97,0.038,0.699,0.14,0.32,0.1,0.05,0.85,0.85,0.9
0.012,12.0,988.0,0.5035247070184654,0.296339478306102,0.0143905068734433,-1.2456220049523243,0.0004616781804768,0.9996403382906768,0.9991786601102,0.2446835767689003,0.5070251945045339,0.7612954250724665,0.5166118483035662,-0.0121580547112461,0.3922504486185068,25.0,1.0,1.0,12.0,0.4850833333333333,0.3070090819322596,0.25,0.1666666666666666,-0.0193333940281539,0.0033856347559559,0.0054271922003418,0.0081288905839662,-0.0152012866636543,0.0053154827014372,0.0276160297643245,0.0025226916154445,0.5942139001349528,0.1604453022111849,0.0510217854261006,0.1175774861198076,0.2281576359551882,0.2281576359551882,0.5572022097122814,-0.0193333940281539,0.5414193844636681,0.2664661992214068,-0.0515062661603533,-0.6108780964263153,0.541419384463668,0.4498144399460189,0.5499729890649797,-0.0035247070184654,0.0143905068734433,-0.0070251945045338,-0.0112954250724665,0.1123481781376518,0.1093117408906882,0.9729729721069394,0.0066382363234961,0.2357456140350877,2.459147917027245,6.533333332788889,0.91,0.354,0.247,0.0,0.0035,0.35,0.55,0.1,0.15,0.4
0.019,19.0,981.0,0.5122384161663797,0.283253409057827,-0.0575396314848162,-1.18862199166383,0.0001716138440265,0.9992083041328008,0.9990366902887744,0.2688624898587296,0.5178403081360762,0.756602032385161,0.4877395425264313,-0.0193877551020408,0.620543129320152,39.0,1.0,1.0,19.0,0.3751052631578947,0.2530685146955146,0.3684210526315789,0.1052631578947368,-0.0453369543794847,0.005604586347972,0.0009945597911496,0.0061380387504569,-0.0097760410175562,0.0036328604421232,-0.0323154267897863,0.0055627083876045,0.6189709748377059,0.3186219544516495,0.0088211104064288,0.084064957720969,0.222563817911998,0.3186219544516495,0.6340718404910455,-0.0453369543794847,0.151965342286388,0.8182554473842493,-0.0935171476725723,-1.433720202657279,0.1519653422863889,0.4063522721176029,0.1616777682988719,-0.0122384161663796,-0.0575396314848162,-0.0178403081360761,-0.0066020323851609,0.1009174311926605,0.0927624872579001,0.9191919182810836,-0.0416074084325175,0.2008691453404152,2.860320777833044,10.15263157841302,0.38,0.694,0.898,0.18,0.094,0.1,0.35,0.55,0.85,0.4
0.057,57.0,943.0,0.5013062784040108,0.2965138929621563,-0.0009913328805532,-1.2343068503044643,0.0001842597340477,0.9999183045094494,0.9997340447754016,0.2508823151157155,0.500594746248407,0.7757779293371742,0.5248956142214587,-0.0046932618169627,0.1471041527740966,109.0,1.0555555555555556,2.0,54.0,0.5618947368421053,0.2817380694845135,0.1929824561403508,0.3157894736842105,-0.0019856648452736,0.0042438899214984,0.064791741163941,0.0051804234235989,0.0406140314564981,0.0022973740510541,0.0110482098324873,0.0074855910823096,0.5994493125709288,0.0137234346708274,0.2779224676713683,0.1784858951329458,0.0329953063724445,0.2779224676713683,0.5031271038475862,-0.0019856648452736,0.949994438349602,0.0222789372386768,-0.0024260164522384,-0.0627295358117082,0.9499944383495996,0.4996372160517944,0.992840739835245,-0.0013062784040107,-0.0009913328805532,-0.000594746248407,-0.0257779293371741,0.1166489925768822,0.1166489925768822,0.9999999991427272,-0.000204053040531,0.114621123327938,3.1438924058364894,13.350877192748229,0.99,0.022,0.07,0.014,0.003,0.96,0.02,0.02,0.05,0.98
0.02,20.0,980.0,0.5057617857777273,0.2916212162948816,-0.0068871872606242,-1.2080178427177797,0.0002364998323617,0.9978444779875294,0.9976079781551676,0.2506264598723505,0.5099536314224737,0.7581173691065974,0.507490909234247,-0.0204290091930541,0.6534284147758298,41.0,1.0,1.0,20.0,0.47755,0.2460208273703671,0.25,0.2,-0.0179078620448622,0.0016003572074547,-0.006545103299732,0.0044137650899837,0.026355807726183,0.0050269610188173,0.0236005516959639,0.0044137650899837,0.5787755102040816,0.126610185393956,0.0435429139794776,0.1789978072678978,0.1574384526803212,0.1789978072678978,0.5065893593216528,-0.0179078620448622,0.571643018219497,0.2428750964094695,-0.0371306039128592,-0.5658204752959242,0.5716430182194979,0.4651530612244898,0.5935057378158091,-0.0057617857777273,-0.0068871872606242,-0.0099536314224737,-0.0081173691065974,0.1132653061224489,0.1,0.8828828821034008,0.0536476670549941,0.1665816326530612,3.0086949695628418,4.999999999749999,0.91,0.275,0.325,0.065,0.02,0.25,0.2,0.55,0.7,0.45
