idx,y_true,y_pred,correct,true_label,pred_label,group,dataset
170,0,1,False,MCAR,MAR,MCAR_fixed_seed456451599_mr3.txt,fixed_seed456451599_mr3.txt
173,0,2,False,MCAR,MNAR,MCAR_fixed_seed52290577_mr3.txt,fixed_seed52290577_mr3.txt
176,0,2,False,MCAR,MNAR,MCAR_fixed_seed570215365_mr3.txt,fixed_seed570215365_mr3.txt
177,0,2,False,MCAR,MNAR,MCAR_fixed_seed585976307_mr9.txt,fixed_seed585976307_mr9.txt
182,0,2,False,MCAR,MNAR,MCAR_fixed_seed677521745_mr1.txt,fixed_seed677521745_mr1.txt
192,0,0,True,MCAR,MCAR,MCAR_fixed_seed905049277_mr6.txt,fixed_seed905049277_mr6.txt
193,0,0,True,MCAR,MCAR,MCAR_fixed_seed928603668_mr9.txt,fixed_seed928603668_mr9.txt
194,0,2,False,MCAR,MNAR,MCAR_fixed_seed950821996_mr7.txt,fixed_seed950821996_mr7.txt
211,0,2,False,MCAR,MNAR,MCAR_uniform_seed1235865152_mr8.txt,uniform_seed1235865152_mr8.txt
213,0,1,False,MCAR,MAR,MCAR_uniform_seed1258083480_mr3.txt,uniform_seed1258083480_mr3.txt
216,0,1,False,MCAR,MAR,MCAR_uniform_seed1303856199_mr4.txt,uniform_seed1303856199_mr4.txt
217,0,0,True,MCAR,MCAR,MCAR_uniform_seed1319617141_mr8.txt,uniform_seed1319617141_mr8.txt
224,0,2,False,MCAR,MNAR,MCAR_uniform_seed1479153626_mr1.txt,uniform_seed1479153626_mr1.txt
227,0,0,True,MCAR,MCAR,MCAR_uniform_seed1532719794_mr8.txt,uniform_seed1532719794_mr8.txt
228,0,0,True,MCAR,MCAR,MCAR_uniform_seed154242857_mr5.txt,uniform_seed154242857_mr5.txt
235,0,0,True,MCAR,MCAR,MCAR_uniform_seed16924700_mr9.txt,uniform_seed16924700_mr9.txt
237,0,2,False,MCAR,MNAR,MCAR_uniform_seed1730235549_mr5.txt,uniform_seed1730235549_mr5.txt
239,0,2,False,MCAR,MNAR,MCAR_uniform_seed1753789940_mr3.txt,uniform_seed1753789940_mr3.txt
245,0,2,False,MCAR,MNAR,MCAR_uniform_seed1845335378_mr2.txt,uniform_seed1845335378_mr2.txt
262,0,2,False,MCAR,MNAR,MCAR_uniform_seed283767565_mr7.txt,uniform_seed283767565_mr7.txt
264,0,1,False,MCAR,MAR,MCAR_uniform_seed329540284_mr2.txt,uniform_seed329540284_mr2.txt
265,0,2,False,MCAR,MNAR,MCAR_uniform_seed359552061_mr3.txt,uniform_seed359552061_mr3.txt
267,0,0,True,MCAR,MCAR,MCAR_uniform_seed397531331_mr6.txt,uniform_seed397531331_mr6.txt
270,0,2,False,MCAR,MNAR,MCAR_uniform_seed443304050_mr1.txt,uniform_seed443304050_mr1.txt
272,0,2,False,MCAR,MNAR,MCAR_uniform_seed459064992_mr3.txt,uniform_seed459064992_mr3.txt
274,0,2,False,MCAR,MNAR,MCAR_uniform_seed489076769_mr9.txt,uniform_seed489076769_mr9.txt
283,0,2,False,MCAR,MNAR,MCAR_uniform_seed717940364_mr10.txt,uniform_seed717940364_mr10.txt
287,0,0,True,MCAR,MCAR,MCAR_uniform_seed78458361_mr6.txt,uniform_seed78458361_mr6.txt
288,0,2,False,MCAR,MNAR,MCAR_uniform_seed785931411_mr8.txt,uniform_seed785931411_mr8.txt
289,0,0,True,MCAR,MCAR,MCAR_uniform_seed801692353_mr4.txt,uniform_seed801692353_mr4.txt
303,1,1,True,MAR,MAR,MAR_logistic_seed1101139123_mr5.txt,logistic_seed1101139123_mr5.txt
310,1,2,False,MAR,MNAR,MAR_logistic_seed1222696338_mr1.txt,logistic_seed1222696338_mr1.txt
323,1,1,True,MAR,MAR,MAR_logistic_seed1511757531_mr4.txt,logistic_seed1511757531_mr4.txt
330,1,1,True,MAR,MAR,MAR_logistic_seed1626857360_mr3.txt,logistic_seed1626857360_mr3.txt
331,1,1,True,MAR,MAR,MAR_logistic_seed1649075688_mr10.txt,logistic_seed1649075688_mr10.txt
339,1,1,True,MAR,MAR,MAR_logistic_seed1802154787_mr6.txt,logistic_seed1802154787_mr6.txt
343,1,1,True,MAR,MAR,MAR_logistic_seed1877939283_mr5.txt,logistic_seed1877939283_mr5.txt
344,1,1,True,MAR,MAR,MAR_logistic_seed1915918553_mr6.txt,logistic_seed1915918553_mr6.txt
349,1,1,True,MAR,MAR,MAR_logistic_seed202607704_mr4.txt,logistic_seed202607704_mr4.txt
351,1,1,True,MAR,MAR,MAR_logistic_seed2053236710_mr10.txt,logistic_seed2053236710_mr10.txt
354,1,1,True,MAR,MAR,MAR_logistic_seed2099009429_mr4.txt,logistic_seed2099009429_mr4.txt
356,1,1,True,MAR,MAR,MAR_logistic_seed2129021206_mr9.txt,logistic_seed2129021206_mr9.txt
358,1,1,True,MAR,MAR,MAR_logistic_seed2144782148_mr3.txt,logistic_seed2144782148_mr3.txt
359,1,1,True,MAR,MAR,MAR_logistic_seed224826032_mr9.txt,logistic_seed224826032_mr9.txt
363,1,1,True,MAR,MAR,MAR_logistic_seed286359693_mr8.txt,logistic_seed286359693_mr8.txt
370,1,2,False,MAR,MNAR,MAR_logistic_seed407916908_mr1.txt,logistic_seed407916908_mr1.txt
376,1,1,True,MAR,MAR,MAR_logistic_seed499462346_mr8.txt,logistic_seed499462346_mr8.txt
378,1,1,True,MAR,MAR,MAR_logistic_seed537441616_mr2.txt,logistic_seed537441616_mr2.txt
381,1,1,True,MAR,MAR,MAR_logistic_seed628987054_mr7.txt,logistic_seed628987054_mr7.txt
383,1,2,False,MAR,MNAR,MAR_logistic_seed674759773_mr2.txt,logistic_seed674759773_mr2.txt
386,1,1,True,MAR,MAR,MAR_logistic_seed742750820_mr1.txt,logistic_seed742750820_mr1.txt
388,1,1,True,MAR,MAR,MAR_logistic_seed766305211_mr5.txt,logistic_seed766305211_mr5.txt
396,1,1,True,MAR,MAR,MAR_logistic_seed880068977_mr8.txt,logistic_seed880068977_mr8.txt
400,1,1,True,MAR,MAR,MAR_multi_predictor_seed1006698253_mr4.txt,multi_predictor_seed1006698253_mr4.txt
401,1,1,True,MAR,MAR,MAR_multi_predictor_seed1014491702_mr6.txt,multi_predictor_seed1014491702_mr6.txt
407,1,1,True,MAR,MAR,MAR_multi_predictor_seed1128255468_mr10.txt,multi_predictor_seed1128255468_mr10.txt
409,1,1,True,MAR,MAR,MAR_multi_predictor_seed1212007457_mr8.txt,multi_predictor_seed1212007457_mr8.txt
413,1,1,True,MAR,MAR,MAR_multi_predictor_seed1287791953_mr10.txt,multi_predictor_seed1287791953_mr10.txt
423,1,1,True,MAR,MAR,MAR_multi_predictor_seed1463089380_mr3.txt,multi_predictor_seed1463089380_mr3.txt
428,1,1,True,MAR,MAR,MAR_multi_predictor_seed1532416490_mr5.txt,multi_predictor_seed1532416490_mr5.txt
429,1,2,False,MAR,MNAR,MAR_multi_predictor_seed153939553_mr4.txt,multi_predictor_seed153939553_mr4.txt
435,1,1,True,MAR,MAR,MAR_multi_predictor_seed1691952975_mr10.txt,multi_predictor_seed1691952975_mr10.txt
436,1,1,True,MAR,MAR,MAR_multi_predictor_seed1714171303_mr9.txt,multi_predictor_seed1714171303_mr9.txt
438,1,1,True,MAR,MAR,MAR_multi_predictor_seed1759944022_mr9.txt,multi_predictor_seed1759944022_mr9.txt
439,1,1,True,MAR,MAR,MAR_multi_predictor_seed176157881_mr10.txt,multi_predictor_seed176157881_mr10.txt
440,1,2,False,MAR,MNAR,MAR_multi_predictor_seed1767737471_mr4.txt,multi_predictor_seed1767737471_mr4.txt
441,1,2,False,MAR,MNAR,MAR_multi_predictor_seed1775704964_mr3.txt,multi_predictor_seed1775704964_mr3.txt
455,1,1,True,MAR,MAR,MAR_multi_predictor_seed2026786887_mr10.txt,multi_predictor_seed2026786887_mr10.txt
456,1,1,True,MAR,MAR,MAR_multi_predictor_seed2034580336_mr10.txt,multi_predictor_seed2034580336_mr10.txt
458,1,2,False,MAR,MNAR,MAR_multi_predictor_seed2080353055_mr6.txt,multi_predictor_seed2080353055_mr6.txt
463,1,1,True,MAR,MAR,MAR_multi_predictor_seed313476038_mr9.txt,multi_predictor_seed313476038_mr9.txt
468,1,1,True,MAR,MAR,MAR_multi_predictor_seed443000746_mr8.txt,multi_predictor_seed443000746_mr8.txt
470,1,1,True,MAR,MAR,MAR_multi_predictor_seed46633173_mr6.txt,multi_predictor_seed46633173_mr6.txt
474,1,1,True,MAR,MAR,MAR_multi_predictor_seed534546184_mr6.txt,multi_predictor_seed534546184_mr6.txt
478,1,1,True,MAR,MAR,MAR_multi_predictor_seed62394115_mr7.txt,multi_predictor_seed62394115_mr7.txt
484,1,1,True,MAR,MAR,MAR_multi_predictor_seed701876118_mr1.txt,multi_predictor_seed701876118_mr1.txt
492,1,1,True,MAR,MAR,MAR_multi_predictor_seed907185322_mr10.txt,multi_predictor_seed907185322_mr10.txt
498,1,2,False,MAR,MNAR,MAR_multi_predictor_seed968718983_mr6.txt,multi_predictor_seed968718983_mr6.txt
499,1,1,True,MAR,MAR,MAR_multi_predictor_seed990937311_mr8.txt,multi_predictor_seed990937311_mr8.txt
508,1,1,True,MAR,MAR,MAR_quantile_group_seed1178673019_mr2.txt,quantile_group_seed1178673019_mr2.txt
509,1,1,True,MAR,MAR,MAR_quantile_group_seed1200891347_mr4.txt,quantile_group_seed1200891347_mr4.txt
510,1,1,True,MAR,MAR,MAR_quantile_group_seed1208684796_mr5.txt,quantile_group_seed1208684796_mr5.txt
518,1,1,True,MAR,MAR,MAR_quantile_group_seed1361763895_mr8.txt,quantile_group_seed1361763895_mr8.txt
520,1,1,True,MAR,MAR,MAR_quantile_group_seed142823443_mr6.txt,quantile_group_seed142823443_mr6.txt
524,1,1,True,MAR,MAR,MAR_quantile_group_seed1513506931_mr6.txt,quantile_group_seed1513506931_mr6.txt
531,1,1,True,MAR,MAR,MAR_quantile_group_seed1635064146_mr9.txt,quantile_group_seed1635064146_mr9.txt
533,1,1,True,MAR,MAR,MAR_quantile_group_seed1680836865_mr7.txt,quantile_group_seed1680836865_mr7.txt
540,1,1,True,MAR,MAR,MAR_quantile_group_seed1810361573_mr1.txt,quantile_group_seed1810361573_mr1.txt
542,1,1,True,MAR,MAR,MAR_quantile_group_seed1856134292_mr5.txt,quantile_group_seed1856134292_mr5.txt
543,1,1,True,MAR,MAR,MAR_quantile_group_seed188596162_mr10.txt,quantile_group_seed188596162_mr10.txt
544,1,1,True,MAR,MAR,MAR_quantile_group_seed1901907011_mr6.txt,quantile_group_seed1901907011_mr6.txt
547,1,1,True,MAR,MAR,MAR_quantile_group_seed1993452449_mr8.txt,quantile_group_seed1993452449_mr8.txt
560,1,1,True,MAR,MAR,MAR_quantile_group_seed226575432_mr2.txt,quantile_group_seed226575432_mr2.txt
565,1,1,True,MAR,MAR,MAR_quantile_group_seed318120870_mr10.txt,quantile_group_seed318120870_mr10.txt
566,1,1,True,MAR,MAR,MAR_quantile_group_seed348132647_mr6.txt,quantile_group_seed348132647_mr6.txt
570,1,1,True,MAR,MAR,MAR_quantile_group_seed431884636_mr3.txt,quantile_group_seed431884636_mr3.txt
574,1,1,True,MAR,MAR,MAR_quantile_group_seed485450804_mr4.txt,quantile_group_seed485450804_mr4.txt
575,1,1,True,MAR,MAR,MAR_quantile_group_seed501211746_mr3.txt,quantile_group_seed501211746_mr3.txt
577,1,1,True,MAR,MAR,MAR_quantile_group_seed523430074_mr9.txt,quantile_group_seed523430074_mr9.txt
586,1,1,True,MAR,MAR,MAR_quantile_group_seed736532727_mr6.txt,quantile_group_seed736532727_mr6.txt
589,1,1,True,MAR,MAR,MAR_quantile_group_seed774511997_mr4.txt,quantile_group_seed774511997_mr4.txt
590,1,1,True,MAR,MAR,MAR_quantile_group_seed790272939_mr10.txt,quantile_group_seed790272939_mr10.txt
592,1,1,True,MAR,MAR,MAR_quantile_group_seed820284716_mr3.txt,quantile_group_seed820284716_mr3.txt
594,1,1,True,MAR,MAR,MAR_quantile_group_seed866057435_mr4.txt,quantile_group_seed866057435_mr4.txt
596,1,1,True,MAR,MAR,MAR_quantile_group_seed911830154_mr9.txt,quantile_group_seed911830154_mr9.txt
598,1,1,True,MAR,MAR,MAR_quantile_group_seed97050724_mr5.txt,quantile_group_seed97050724_mr5.txt
606,1,1,True,MAR,MAR,MAR_rank_seed1143812908_mr9.txt,rank_seed1143812908_mr9.txt
608,1,1,True,MAR,MAR,MAR_rank_seed1189585627_mr7.txt,rank_seed1189585627_mr7.txt
609,1,1,True,MAR,MAR,MAR_rank_seed1219597404_mr6.txt,rank_seed1219597404_mr6.txt
614,1,1,True,MAR,MAR,MAR_rank_seed1303349393_mr10.txt,rank_seed1303349393_mr10.txt
619,1,1,True,MAR,MAR,MAR_rank_seed1394894831_mr6.txt,rank_seed1394894831_mr6.txt
621,1,1,True,MAR,MAR,MAR_rank_seed1440667550_mr5.txt,rank_seed1440667550_mr5.txt
623,1,1,True,MAR,MAR,MAR_rank_seed1532212988_mr2.txt,rank_seed1532212988_mr2.txt
627,1,1,True,MAR,MAR,MAR_rank_seed1577985707_mr1.txt,rank_seed1577985707_mr1.txt
628,1,1,True,MAR,MAR,MAR_rank_seed1600204035_mr6.txt,rank_seed1600204035_mr6.txt
631,1,1,True,MAR,MAR,MAR_rank_seed16417894_mr1.txt,rank_seed16417894_mr1.txt
632,1,1,True,MAR,MAR,MAR_rank_seed1645976754_mr4.txt,rank_seed1645976754_mr4.txt
633,1,1,True,MAR,MAR,MAR_rank_seed1661737696_mr10.txt,rank_seed1661737696_mr10.txt
642,1,1,True,MAR,MAR,MAR_rank_seed1844828572_mr6.txt,rank_seed1844828572_mr6.txt
644,1,1,True,MAR,MAR,MAR_rank_seed1874840349_mr8.txt,rank_seed1874840349_mr8.txt
652,1,1,True,MAR,MAR,MAR_rank_seed2080149553_mr5.txt,rank_seed2080149553_mr5.txt
654,1,1,True,MAR,MAR,MAR_rank_seed2118128823_mr4.txt,rank_seed2118128823_mr4.txt
655,1,1,True,MAR,MAR,MAR_rank_seed2125922272_mr7.txt,rank_seed2125922272_mr7.txt
658,1,1,True,MAR,MAR,MAR_rank_seed237488040_mr8.txt,rank_seed237488040_mr8.txt
662,1,1,True,MAR,MAR,MAR_rank_seed291054208_mr9.txt,rank_seed291054208_mr9.txt
663,1,1,True,MAR,MAR,MAR_rank_seed313272536_mr10.txt,rank_seed313272536_mr10.txt
667,1,1,True,MAR,MAR,MAR_rank_seed374806197_mr9.txt,rank_seed374806197_mr9.txt
671,1,1,True,MAR,MAR,MAR_rank_seed450590693_mr9.txt,rank_seed450590693_mr9.txt
676,1,1,True,MAR,MAR,MAR_rank_seed534342682_mr3.txt,rank_seed534342682_mr3.txt
677,1,1,True,MAR,MAR,MAR_rank_seed542136131_mr6.txt,rank_seed542136131_mr6.txt
680,1,1,True,MAR,MAR,MAR_rank_seed62190613_mr8.txt,rank_seed62190613_mr8.txt
681,1,1,True,MAR,MAR,MAR_rank_seed625888120_mr8.txt,rank_seed625888120_mr8.txt
682,1,1,True,MAR,MAR,MAR_rank_seed671660839_mr2.txt,rank_seed671660839_mr2.txt
690,1,1,True,MAR,MAR,MAR_rank_seed801185547_mr7.txt,rank_seed801185547_mr7.txt
694,1,1,True,MAR,MAR,MAR_rank_seed854751715_mr1.txt,rank_seed854751715_mr1.txt
709,1,1,True,MAR,MAR,MAR_threshold_seed1188369739_mr3.txt,threshold_seed1188369739_mr3.txt
711,1,1,True,MAR,MAR,MAR_threshold_seed122508386_mr1.txt,threshold_seed122508386_mr1.txt
713,1,1,True,MAR,MAR,MAR_threshold_seed1249903400_mr8.txt,threshold_seed1249903400_mr8.txt
715,1,1,True,MAR,MAR,MAR_threshold_seed1279915177_mr2.txt,threshold_seed1279915177_mr2.txt
723,1,1,True,MAR,MAR,MAR_threshold_seed1500985323_mr1.txt,threshold_seed1500985323_mr1.txt
725,1,1,True,MAR,MAR,MAR_threshold_seed1530997100_mr1.txt,threshold_seed1530997100_mr1.txt
727,1,1,True,MAR,MAR,MAR_threshold_seed1568976370_mr1.txt,threshold_seed1568976370_mr1.txt
728,1,1,True,MAR,MAR,MAR_threshold_seed1576769819_mr9.txt,threshold_seed1576769819_mr9.txt
729,1,1,True,MAR,MAR,MAR_threshold_seed1584737312_mr8.txt,threshold_seed1584737312_mr8.txt
730,1,1,True,MAR,MAR,MAR_threshold_seed1592530761_mr3.txt,threshold_seed1592530761_mr3.txt
733,1,1,True,MAR,MAR,MAR_threshold_seed1638303480_mr7.txt,threshold_seed1638303480_mr7.txt
735,1,1,True,MAR,MAR,MAR_threshold_seed1676282750_mr5.txt,threshold_seed1676282750_mr5.txt
738,1,1,True,MAR,MAR,MAR_threshold_seed1722055469_mr2.txt,threshold_seed1722055469_mr2.txt
739,1,1,True,MAR,MAR,MAR_threshold_seed1752067246_mr7.txt,threshold_seed1752067246_mr7.txt
742,1,1,True,MAR,MAR,MAR_threshold_seed1843612684_mr10.txt,threshold_seed1843612684_mr10.txt
761,1,1,True,MAR,MAR,MAR_threshold_seed244065601_mr3.txt,threshold_seed244065601_mr3.txt
762,1,1,True,MAR,MAR,MAR_threshold_seed252033094_mr6.txt,threshold_seed252033094_mr6.txt
765,1,1,True,MAR,MAR,MAR_threshold_seed297805813_mr6.txt,threshold_seed297805813_mr6.txt
771,1,1,True,MAR,MAR,MAR_threshold_seed389351251_mr3.txt,threshold_seed389351251_mr3.txt
778,1,1,True,MAR,MAR,MAR_threshold_seed548887736_mr10.txt,threshold_seed548887736_mr10.txt
781,1,1,True,MAR,MAR,MAR_threshold_seed640433174_mr8.txt,threshold_seed640433174_mr8.txt
786,1,1,True,MAR,MAR,MAR_threshold_seed731978612_mr7.txt,threshold_seed731978612_mr7.txt
790,1,1,True,MAR,MAR,MAR_threshold_seed777751331_mr5.txt,threshold_seed777751331_mr5.txt
794,1,1,True,MAR,MAR,MAR_threshold_seed845742378_mr3.txt,threshold_seed845742378_mr3.txt
797,1,1,True,MAR,MAR,MAR_threshold_seed891515097_mr1.txt,threshold_seed891515097_mr1.txt
806,2,0,False,MNAR,MCAR,MNAR_quantile_threshold_seed1102429122_mr1.txt,quantile_threshold_seed1102429122_mr1.txt
808,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed1140408392_mr5.txt,quantile_threshold_seed1140408392_mr5.txt
812,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed1216192888_mr2.txt,quantile_threshold_seed1216192888_mr2.txt
818,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed1345717596_mr9.txt,quantile_threshold_seed1345717596_mr9.txt
820,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed1391490315_mr4.txt,quantile_threshold_seed1391490315_mr4.txt
826,2,1,False,MNAR,MAR,MNAR_quantile_threshold_seed1528808472_mr1.txt,quantile_threshold_seed1528808472_mr1.txt
830,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed1604592968_mr6.txt,quantile_threshold_seed1604592968_mr6.txt
832,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed1642572238_mr3.txt,quantile_threshold_seed1642572238_mr3.txt
834,2,0,False,MNAR,MCAR,MNAR_quantile_threshold_seed1658333180_mr7.txt,quantile_threshold_seed1658333180_mr7.txt
837,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed1704105899_mr9.txt,quantile_threshold_seed1704105899_mr9.txt
838,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed1711899348_mr8.txt,quantile_threshold_seed1711899348_mr8.txt
843,2,0,False,MNAR,MCAR,MNAR_quantile_threshold_seed1893654161_mr6.txt,quantile_threshold_seed1893654161_mr6.txt
844,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed1909415103_mr4.txt,quantile_threshold_seed1909415103_mr4.txt
847,2,0,False,MNAR,MCAR,MNAR_quantile_threshold_seed1955187822_mr7.txt,quantile_threshold_seed1955187822_mr7.txt
849,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed1962981271_mr4.txt,quantile_threshold_seed1962981271_mr4.txt
850,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed1985199599_mr10.txt,quantile_threshold_seed1985199599_mr10.txt
855,2,0,False,MNAR,MCAR,MNAR_quantile_threshold_seed20806827_mr7.txt,quantile_threshold_seed20806827_mr7.txt
864,2,0,False,MNAR,MCAR,MNAR_quantile_threshold_seed271888750_mr4.txt,quantile_threshold_seed271888750_mr4.txt
865,2,0,False,MNAR,MCAR,MNAR_quantile_threshold_seed279856243_mr6.txt,quantile_threshold_seed279856243_mr6.txt
867,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed309868020_mr7.txt,quantile_threshold_seed309868020_mr7.txt
868,2,0,False,MNAR,MCAR,MNAR_quantile_threshold_seed325628962_mr2.txt,quantile_threshold_seed325628962_mr2.txt
874,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed417174400_mr7.txt,quantile_threshold_seed417174400_mr7.txt
881,2,0,False,MNAR,MCAR,MNAR_quantile_threshold_seed58786097_mr4.txt,quantile_threshold_seed58786097_mr4.txt
884,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed652495381_mr1.txt,quantile_threshold_seed652495381_mr1.txt
885,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed668256323_mr8.txt,quantile_threshold_seed668256323_mr8.txt
887,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed714029042_mr5.txt,quantile_threshold_seed714029042_mr5.txt
889,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed759801761_mr9.txt,quantile_threshold_seed759801761_mr9.txt
893,2,2,True,MNAR,MNAR,MNAR_quantile_threshold_seed827792808_mr1.txt,quantile_threshold_seed827792808_mr1.txt
898,2,0,False,MNAR,MCAR,MNAR_quantile_threshold_seed919338246_mr6.txt,quantile_threshold_seed919338246_mr6.txt
903,2,2,True,MNAR,MNAR,MNAR_self_logistic_seed1062632764_mr2.txt,self_logistic_seed1062632764_mr2.txt
906,2,2,True,MNAR,MNAR,MNAR_self_logistic_seed1154178202_mr6.txt,self_logistic_seed1154178202_mr6.txt
907,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed118328626_mr9.txt,self_logistic_seed118328626_mr9.txt
908,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed1199950921_mr7.txt,self_logistic_seed1199950921_mr7.txt
909,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed1222169249_mr6.txt,self_logistic_seed1222169249_mr6.txt
914,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed1291496359_mr6.txt,self_logistic_seed1291496359_mr6.txt
920,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed1375248348_mr7.txt,self_logistic_seed1375248348_mr7.txt
925,2,0,False,MNAR,MCAR,MNAR_self_logistic_seed1496805563_mr8.txt,self_logistic_seed1496805563_mr8.txt
927,2,2,True,MNAR,MNAR,MNAR_self_logistic_seed1542578282_mr9.txt,self_logistic_seed1542578282_mr9.txt
933,2,1,False,MNAR,MAR,MNAR_self_logistic_seed1672102990_mr2.txt,self_logistic_seed1672102990_mr2.txt
