sample_idx,y_true,modelo,pred_baseline,conf_baseline,pred_llm,pred_ensemble,switched_to_llm,group
182,0,RandomForest,1,0.7075,1,1,False,MCAR_hypothyroid_t4u
183,0,RandomForest,1,0.7,1,1,False,MCAR_hypothyroid_t4u
184,0,RandomForest,1,0.66,1,1,False,MCAR_hypothyroid_t4u
185,0,RandomForest,1,0.6675,1,1,False,MCAR_hypothyroid_t4u
186,0,RandomForest,1,0.7825,1,1,False,MCAR_hypothyroid_t4u
187,0,RandomForest,1,0.605,1,1,False,MCAR_hypothyroid_t4u
188,0,RandomForest,1,0.9125,1,1,False,MCAR_hypothyroid_t4u
189,0,RandomForest,1,0.6725,1,1,False,MCAR_hypothyroid_t4u
190,0,RandomForest,1,0.8125,1,1,False,MCAR_hypothyroid_t4u
191,0,RandomForest,1,0.88,1,1,False,MCAR_hypothyroid_t4u
192,0,RandomForest,1,0.6975,1,1,False,MCAR_hypothyroid_t4u
193,0,RandomForest,1,0.6425,1,1,False,MCAR_hypothyroid_t4u
194,0,RandomForest,1,0.8875,1,1,False,MCAR_hypothyroid_t4u
195,0,RandomForest,1,0.82,1,1,False,MCAR_hypothyroid_t4u
196,0,RandomForest,1,0.7275,1,1,False,MCAR_hypothyroid_t4u
197,0,RandomForest,1,0.85,1,1,False,MCAR_hypothyroid_t4u
198,0,RandomForest,1,0.7725,1,1,False,MCAR_hypothyroid_t4u
199,0,RandomForest,1,0.7575,1,1,False,MCAR_hypothyroid_t4u
200,0,RandomForest,1,0.73,1,1,False,MCAR_hypothyroid_t4u
201,0,RandomForest,1,0.925,1,1,False,MCAR_hypothyroid_t4u
202,0,RandomForest,1,0.7425,1,1,False,MCAR_hypothyroid_t4u
203,0,RandomForest,1,0.835,1,1,False,MCAR_hypothyroid_t4u
204,0,RandomForest,1,0.7175,1,1,False,MCAR_hypothyroid_t4u
205,0,RandomForest,1,0.57,1,1,True,MCAR_hypothyroid_t4u
206,0,RandomForest,1,0.7725,1,1,False,MCAR_hypothyroid_t4u
207,0,RandomForest,1,0.765,1,1,False,MCAR_hypothyroid_t4u
208,0,RandomForest,1,0.7375,1,1,False,MCAR_hypothyroid_t4u
209,0,RandomForest,1,0.75,1,1,False,MCAR_hypothyroid_t4u
210,0,RandomForest,1,0.71,1,1,False,MCAR_hypothyroid_t4u
211,0,RandomForest,1,0.7175,1,1,False,MCAR_hypothyroid_t4u
212,0,RandomForest,1,0.79,1,1,False,MCAR_hypothyroid_t4u
213,0,RandomForest,1,0.8,1,1,False,MCAR_hypothyroid_t4u
214,0,RandomForest,1,0.7925,1,1,False,MCAR_hypothyroid_t4u
215,0,RandomForest,1,0.825,1,1,False,MCAR_hypothyroid_t4u
216,0,RandomForest,1,0.8175,1,1,False,MCAR_hypothyroid_t4u
217,0,RandomForest,1,0.7625,1,1,False,MCAR_hypothyroid_t4u
218,0,RandomForest,1,0.8475,1,1,False,MCAR_hypothyroid_t4u
219,0,RandomForest,1,0.69,1,1,False,MCAR_hypothyroid_t4u
220,0,RandomForest,1,0.86,1,1,False,MCAR_hypothyroid_t4u
221,0,RandomForest,1,0.74,1,1,False,MCAR_hypothyroid_t4u
222,0,RandomForest,1,0.795,1,1,False,MCAR_hypothyroid_t4u
223,0,RandomForest,1,0.5925,1,1,True,MCAR_hypothyroid_t4u
224,0,RandomForest,1,0.925,1,1,False,MCAR_hypothyroid_t4u
225,0,RandomForest,1,0.8125,1,1,False,MCAR_hypothyroid_t4u
226,0,RandomForest,1,0.7225,1,1,False,MCAR_hypothyroid_t4u
227,0,RandomForest,1,0.7875,1,1,False,MCAR_hypothyroid_t4u
228,0,RandomForest,1,0.7925,1,1,False,MCAR_hypothyroid_t4u
229,0,RandomForest,2,0.5125,1,1,True,MCAR_hypothyroid_t4u
230,0,RandomForest,1,0.7525,1,1,False,MCAR_hypothyroid_t4u
231,0,RandomForest,1,0.66,1,1,False,MCAR_hypothyroid_t4u
232,1,RandomForest,2,0.87,2,2,False,MAR_airquality_ozone
233,1,RandomForest,2,0.6675,1,2,False,MAR_airquality_ozone
234,1,RandomForest,1,0.5875,1,1,True,MAR_airquality_ozone
235,1,RandomForest,2,0.795,1,2,False,MAR_airquality_ozone
236,1,RandomForest,2,0.5575,2,2,True,MAR_airquality_ozone
237,1,RandomForest,2,0.5675,2,2,True,MAR_airquality_ozone
238,1,RandomForest,2,0.69,1,2,False,MAR_airquality_ozone
239,1,RandomForest,1,0.5425,1,1,True,MAR_airquality_ozone
240,1,RandomForest,2,0.6075,2,2,False,MAR_airquality_ozone
241,1,RandomForest,2,0.525,1,1,True,MAR_airquality_ozone
242,1,RandomForest,2,0.5675,1,1,True,MAR_airquality_ozone
243,1,RandomForest,2,0.51,1,1,True,MAR_airquality_ozone
244,1,RandomForest,2,0.7075,2,2,False,MAR_airquality_ozone
245,1,RandomForest,2,0.465,1,1,True,MAR_airquality_ozone
246,1,RandomForest,2,0.645,2,2,False,MAR_airquality_ozone
247,1,RandomForest,1,0.48,1,1,True,MAR_airquality_ozone
248,1,RandomForest,2,0.5975,2,2,True,MAR_airquality_ozone
249,1,RandomForest,2,0.6025,1,2,False,MAR_airquality_ozone
250,1,RandomForest,2,0.5775,2,2,True,MAR_airquality_ozone
251,1,RandomForest,1,0.4625,1,1,True,MAR_airquality_ozone
252,1,RandomForest,2,0.52,2,2,True,MAR_airquality_ozone
253,1,RandomForest,2,0.6125,2,2,False,MAR_airquality_ozone
254,1,RandomForest,2,0.4975,2,2,True,MAR_airquality_ozone
255,1,RandomForest,2,0.5225,1,1,True,MAR_airquality_ozone
256,1,RandomForest,2,0.5275,1,1,True,MAR_airquality_ozone
257,1,RandomForest,1,0.4875,1,1,True,MAR_airquality_ozone
258,1,RandomForest,2,0.475,2,2,True,MAR_airquality_ozone
259,1,RandomForest,2,0.5325,2,2,True,MAR_airquality_ozone
260,1,RandomForest,2,0.78,2,2,False,MAR_airquality_ozone
261,1,RandomForest,1,0.4725,1,1,True,MAR_airquality_ozone
262,1,RandomForest,2,0.735,1,2,False,MAR_airquality_ozone
263,1,RandomForest,1,0.5525,1,1,True,MAR_airquality_ozone
264,1,RandomForest,2,0.7175,2,2,False,MAR_airquality_ozone
265,1,RandomForest,2,0.7075,2,2,False,MAR_airquality_ozone
266,1,RandomForest,2,0.5675,2,2,True,MAR_airquality_ozone
267,1,RandomForest,2,0.54,2,2,True,MAR_airquality_ozone
268,1,RandomForest,1,0.67,1,1,False,MAR_airquality_ozone
269,1,RandomForest,2,0.63,2,2,False,MAR_airquality_ozone
270,1,RandomForest,1,0.5225,1,1,True,MAR_airquality_ozone
271,1,RandomForest,2,0.61,2,2,False,MAR_airquality_ozone
272,1,RandomForest,2,0.6225,1,2,False,MAR_airquality_ozone
273,1,RandomForest,2,0.51,1,1,True,MAR_airquality_ozone
274,1,RandomForest,1,0.455,1,1,True,MAR_airquality_ozone
275,1,RandomForest,2,0.49,2,2,True,MAR_airquality_ozone
276,1,RandomForest,1,0.485,1,1,True,MAR_airquality_ozone
277,1,RandomForest,0,0.5225,1,1,True,MAR_airquality_ozone
278,1,RandomForest,2,0.6175,2,2,False,MAR_airquality_ozone
279,1,RandomForest,2,0.5175,2,2,True,MAR_airquality_ozone
280,1,RandomForest,2,0.4875,1,1,True,MAR_airquality_ozone
281,1,RandomForest,2,0.5675,2,2,True,MAR_airquality_ozone
632,1,RandomForest,2,0.7125,2,2,False,MAR_sick_tsh
633,1,RandomForest,2,0.83,2,2,False,MAR_sick_tsh
634,1,RandomForest,2,0.84,2,2,False,MAR_sick_tsh
635,1,RandomForest,2,0.82,2,2,False,MAR_sick_tsh
636,1,RandomForest,2,0.6075,2,2,False,MAR_sick_tsh
637,1,RandomForest,2,0.79,2,2,False,MAR_sick_tsh
638,1,RandomForest,2,0.565,2,2,True,MAR_sick_tsh
639,1,RandomForest,2,0.465,2,2,True,MAR_sick_tsh
640,1,RandomForest,2,0.7825,2,2,False,MAR_sick_tsh
641,1,RandomForest,2,0.8575,2,2,False,MAR_sick_tsh
642,1,RandomForest,2,0.8275,2,2,False,MAR_sick_tsh
643,1,RandomForest,2,0.7125,2,2,False,MAR_sick_tsh
644,1,RandomForest,2,0.7,2,2,False,MAR_sick_tsh
645,1,RandomForest,2,0.77,2,2,False,MAR_sick_tsh
646,1,RandomForest,2,0.59,2,2,True,MAR_sick_tsh
647,1,RandomForest,2,0.6975,2,2,False,MAR_sick_tsh
648,1,RandomForest,2,0.695,2,2,False,MAR_sick_tsh
649,1,RandomForest,2,0.79,2,2,False,MAR_sick_tsh
650,1,RandomForest,2,0.68,2,2,False,MAR_sick_tsh
651,1,RandomForest,2,0.9075,2,2,False,MAR_sick_tsh
652,1,RandomForest,2,0.9025,2,2,False,MAR_sick_tsh
653,1,RandomForest,2,0.78,2,2,False,MAR_sick_tsh
654,1,RandomForest,2,0.91,2,2,False,MAR_sick_tsh
655,1,RandomForest,2,0.6675,2,2,False,MAR_sick_tsh
656,1,RandomForest,2,0.7325,2,2,False,MAR_sick_tsh
657,1,RandomForest,2,0.7825,2,2,False,MAR_sick_tsh
658,1,RandomForest,2,0.7375,2,2,False,MAR_sick_tsh
659,1,RandomForest,2,0.8725,2,2,False,MAR_sick_tsh
660,1,RandomForest,2,0.8125,2,2,False,MAR_sick_tsh
661,1,RandomForest,2,0.6325,2,2,False,MAR_sick_tsh
662,1,RandomForest,2,0.75,2,2,False,MAR_sick_tsh
663,1,RandomForest,2,0.845,2,2,False,MAR_sick_tsh
664,1,RandomForest,2,0.7175,2,2,False,MAR_sick_tsh
665,1,RandomForest,2,0.6425,2,2,False,MAR_sick_tsh
666,1,RandomForest,2,0.745,2,2,False,MAR_sick_tsh
667,1,RandomForest,2,0.7425,2,2,False,MAR_sick_tsh
668,1,RandomForest,2,0.7375,2,2,False,MAR_sick_tsh
669,1,RandomForest,2,0.6875,2,2,False,MAR_sick_tsh
670,1,RandomForest,2,0.7525,2,2,False,MAR_sick_tsh
671,1,RandomForest,2,0.7125,2,2,False,MAR_sick_tsh
672,1,RandomForest,2,0.6525,2,2,False,MAR_sick_tsh
673,1,RandomForest,2,0.845,2,2,False,MAR_sick_tsh
674,1,RandomForest,2,0.63,2,2,False,MAR_sick_tsh
675,1,RandomForest,2,0.73,2,2,False,MAR_sick_tsh
676,1,RandomForest,2,0.795,2,2,False,MAR_sick_tsh
677,1,RandomForest,2,0.765,2,2,False,MAR_sick_tsh
678,1,RandomForest,2,0.7875,2,2,False,MAR_sick_tsh
679,1,RandomForest,2,0.8075,2,2,False,MAR_sick_tsh
680,1,RandomForest,2,0.6,2,2,False,MAR_sick_tsh
681,1,RandomForest,2,0.7475,2,2,False,MAR_sick_tsh
682,1,RandomForest,1,0.7775,1,1,False,MAR_titanic_age
683,1,RandomForest,1,0.7325,1,1,False,MAR_titanic_age
684,1,RandomForest,1,0.8325,1,1,False,MAR_titanic_age
685,1,RandomForest,1,0.8825,1,1,False,MAR_titanic_age
686,1,RandomForest,2,0.5175,1,1,True,MAR_titanic_age
687,1,RandomForest,1,0.775,1,1,False,MAR_titanic_age
688,1,RandomForest,1,0.885,1,1,False,MAR_titanic_age
689,1,RandomForest,1,0.5275,1,1,True,MAR_titanic_age
690,1,RandomForest,1,0.65,1,1,False,MAR_titanic_age
691,1,RandomForest,1,0.7825,1,1,False,MAR_titanic_age
692,1,RandomForest,1,0.9575,1,1,False,MAR_titanic_age
693,1,RandomForest,1,0.725,1,1,False,MAR_titanic_age
694,1,RandomForest,1,0.7375,1,1,False,MAR_titanic_age
695,1,RandomForest,1,0.7575,1,1,False,MAR_titanic_age
696,1,RandomForest,1,0.7125,1,1,False,MAR_titanic_age
697,1,RandomForest,1,0.8025,1,1,False,MAR_titanic_age
698,1,RandomForest,1,0.795,1,1,False,MAR_titanic_age
699,1,RandomForest,1,0.73,1,1,False,MAR_titanic_age
700,1,RandomForest,1,0.855,1,1,False,MAR_titanic_age
701,1,RandomForest,1,0.815,1,1,False,MAR_titanic_age
702,1,RandomForest,1,0.55,1,1,True,MAR_titanic_age
703,1,RandomForest,1,0.7075,1,1,False,MAR_titanic_age
704,1,RandomForest,1,0.75,1,1,False,MAR_titanic_age
705,1,RandomForest,1,0.9675,1,1,False,MAR_titanic_age
706,1,RandomForest,1,0.4775,1,1,True,MAR_titanic_age
707,1,RandomForest,1,0.7875,1,1,False,MAR_titanic_age
708,1,RandomForest,1,0.6775,1,1,False,MAR_titanic_age
709,1,RandomForest,1,0.82,1,1,False,MAR_titanic_age
710,1,RandomForest,1,0.78,1,1,False,MAR_titanic_age
711,1,RandomForest,1,0.5275,1,1,True,MAR_titanic_age
712,1,RandomForest,1,0.6875,1,1,False,MAR_titanic_age
713,1,RandomForest,1,0.66,1,1,False,MAR_titanic_age
714,1,RandomForest,1,0.4475,1,1,True,MAR_titanic_age
715,1,RandomForest,1,0.73,1,1,False,MAR_titanic_age
716,1,RandomForest,1,0.8425,1,1,False,MAR_titanic_age
717,1,RandomForest,2,0.7275,1,2,False,MAR_titanic_age
718,1,RandomForest,1,0.605,1,1,False,MAR_titanic_age
719,1,RandomForest,1,0.9525,1,1,False,MAR_titanic_age
720,1,RandomForest,1,0.82,1,1,False,MAR_titanic_age
721,1,RandomForest,1,0.7825,1,1,False,MAR_titanic_age
722,1,RandomForest,1,0.9475,1,1,False,MAR_titanic_age
723,1,RandomForest,1,0.6425,1,1,False,MAR_titanic_age
724,1,RandomForest,1,0.8225,1,1,False,MAR_titanic_age
725,1,RandomForest,1,0.8875,1,1,False,MAR_titanic_age
726,1,RandomForest,1,0.7825,1,1,False,MAR_titanic_age
727,1,RandomForest,1,0.87,1,1,False,MAR_titanic_age
728,1,RandomForest,1,0.8875,1,1,False,MAR_titanic_age
729,1,RandomForest,1,0.7375,1,1,False,MAR_titanic_age
730,1,RandomForest,1,0.77,1,1,False,MAR_titanic_age
731,1,RandomForest,1,0.69,1,1,False,MAR_titanic_age
832,2,RandomForest,2,0.5675,2,2,True,MNAR_colic_refluxph
833,2,RandomForest,2,0.4,1,1,True,MNAR_colic_refluxph
834,2,RandomForest,1,0.6675,2,1,False,MNAR_colic_refluxph
835,2,RandomForest,1,0.565,2,2,True,MNAR_colic_refluxph
836,2,RandomForest,1,0.57,1,1,True,MNAR_colic_refluxph
837,2,RandomForest,1,0.58,1,1,True,MNAR_colic_refluxph
838,2,RandomForest,1,0.565,1,1,True,MNAR_colic_refluxph
839,2,RandomForest,2,0.49,1,1,True,MNAR_colic_refluxph
840,2,RandomForest,1,0.66,1,1,False,MNAR_colic_refluxph
841,2,RandomForest,1,0.6275,1,1,False,MNAR_colic_refluxph
842,2,RandomForest,1,0.5375,1,1,True,MNAR_colic_refluxph
843,2,RandomForest,1,0.62,2,1,False,MNAR_colic_refluxph
844,2,RandomForest,1,0.565,1,1,True,MNAR_colic_refluxph
845,2,RandomForest,1,0.7525,1,1,False,MNAR_colic_refluxph
846,2,RandomForest,1,0.6425,1,1,False,MNAR_colic_refluxph
847,2,RandomForest,1,0.525,1,1,True,MNAR_colic_refluxph
848,2,RandomForest,1,0.6825,1,1,False,MNAR_colic_refluxph
849,2,RandomForest,2,0.535,1,1,True,MNAR_colic_refluxph
850,2,RandomForest,1,0.605,2,1,False,MNAR_colic_refluxph
851,2,RandomForest,1,0.5725,1,1,True,MNAR_colic_refluxph
852,2,RandomForest,1,0.585,1,1,True,MNAR_colic_refluxph
853,2,RandomForest,2,0.6175,2,2,False,MNAR_colic_refluxph
854,2,RandomForest,1,0.5925,1,1,True,MNAR_colic_refluxph
855,2,RandomForest,2,0.5,1,1,True,MNAR_colic_refluxph
856,2,RandomForest,2,0.535,2,2,True,MNAR_colic_refluxph
857,2,RandomForest,2,0.695,1,2,False,MNAR_colic_refluxph
858,2,RandomForest,2,0.5025,2,2,True,MNAR_colic_refluxph
859,2,RandomForest,1,0.5425,1,1,True,MNAR_colic_refluxph
860,2,RandomForest,1,0.6475,1,1,False,MNAR_colic_refluxph
861,2,RandomForest,2,0.5425,1,1,True,MNAR_colic_refluxph
862,2,RandomForest,0,0.55,1,1,True,MNAR_colic_refluxph
863,2,RandomForest,1,0.7425,1,1,False,MNAR_colic_refluxph
864,2,RandomForest,2,0.595,1,1,True,MNAR_colic_refluxph
865,2,RandomForest,1,0.64,1,1,False,MNAR_colic_refluxph
866,2,RandomForest,1,0.4875,2,2,True,MNAR_colic_refluxph
867,2,RandomForest,2,0.505,1,1,True,MNAR_colic_refluxph
868,2,RandomForest,1,0.5725,1,1,True,MNAR_colic_refluxph
869,2,RandomForest,1,0.58,1,1,True,MNAR_colic_refluxph
870,2,RandomForest,1,0.615,1,1,False,MNAR_colic_refluxph
871,2,RandomForest,1,0.535,1,1,True,MNAR_colic_refluxph
872,2,RandomForest,1,0.51,1,1,True,MNAR_colic_refluxph
873,2,RandomForest,1,0.45,1,1,True,MNAR_colic_refluxph
874,2,RandomForest,1,0.54,1,1,True,MNAR_colic_refluxph
875,2,RandomForest,1,0.575,2,2,True,MNAR_colic_refluxph
876,2,RandomForest,1,0.5175,1,1,True,MNAR_colic_refluxph
877,2,RandomForest,0,0.36,1,1,True,MNAR_colic_refluxph
878,2,RandomForest,1,0.5725,1,1,True,MNAR_colic_refluxph
879,2,RandomForest,2,0.54,1,1,True,MNAR_colic_refluxph
880,2,RandomForest,1,0.4675,1,1,True,MNAR_colic_refluxph
881,2,RandomForest,1,0.4825,1,1,True,MNAR_colic_refluxph
37,0,GradientBoosting,0,0.9999197989810281,0,0,False,MCAR_breastcancer_barenuclei
38,0,GradientBoosting,0,0.9975298790767378,0,0,False,MCAR_breastcancer_barenuclei
39,0,GradientBoosting,0,0.8553292919890417,1,0,False,MCAR_breastcancer_barenuclei
40,0,GradientBoosting,0,0.9917289311895998,0,0,False,MCAR_breastcancer_barenuclei
41,0,GradientBoosting,0,0.9640845582050119,0,0,False,MCAR_breastcancer_barenuclei
42,0,GradientBoosting,0,0.9985871862582159,0,0,False,MCAR_breastcancer_barenuclei
43,0,GradientBoosting,0,0.9962350370505818,0,0,False,MCAR_breastcancer_barenuclei
44,0,GradientBoosting,0,0.9992247507199105,0,0,False,MCAR_breastcancer_barenuclei
45,0,GradientBoosting,0,0.9997423268379945,0,0,False,MCAR_breastcancer_barenuclei
46,0,GradientBoosting,0,0.9997380647237285,0,0,False,MCAR_breastcancer_barenuclei
47,0,GradientBoosting,0,0.9997047237213,0,0,False,MCAR_breastcancer_barenuclei
48,0,GradientBoosting,0,0.9966273333217592,0,0,False,MCAR_breastcancer_barenuclei
49,0,GradientBoosting,0,0.9975832704567967,0,0,False,MCAR_breastcancer_barenuclei
50,0,GradientBoosting,0,0.999977215767709,0,0,False,MCAR_breastcancer_barenuclei
51,0,GradientBoosting,0,0.9992255694676225,0,0,False,MCAR_breastcancer_barenuclei
52,0,GradientBoosting,0,0.9996482789361006,0,0,False,MCAR_breastcancer_barenuclei
53,0,GradientBoosting,0,0.9999753359835635,0,0,False,MCAR_breastcancer_barenuclei
54,0,GradientBoosting,0,0.999323831527233,0,0,False,MCAR_breastcancer_barenuclei
55,0,GradientBoosting,0,0.9987735609547713,0,0,False,MCAR_breastcancer_barenuclei
56,0,GradientBoosting,0,0.9981557521011718,0,0,False,MCAR_breastcancer_barenuclei
57,0,GradientBoosting,0,0.9999599468695244,0,0,False,MCAR_breastcancer_barenuclei
58,0,GradientBoosting,0,0.9982488323428053,0,0,False,MCAR_breastcancer_barenuclei
59,0,GradientBoosting,0,0.999979365858415,0,0,False,MCAR_breastcancer_barenuclei
60,0,GradientBoosting,0,0.9992756702476853,0,0,False,MCAR_breastcancer_barenuclei
61,0,GradientBoosting,0,0.99996341744246,0,0,False,MCAR_breastcancer_barenuclei
62,0,GradientBoosting,0,0.9995839853651034,0,0,False,MCAR_breastcancer_barenuclei
63,0,GradientBoosting,0,0.9996799445877037,0,0,False,MCAR_breastcancer_barenuclei
64,0,GradientBoosting,0,0.9993817122068344,0,0,False,MCAR_breastcancer_barenuclei
65,0,GradientBoosting,0,0.99975402405433,0,0,False,MCAR_breastcancer_barenuclei
66,0,GradientBoosting,0,0.9728232405239898,0,0,False,MCAR_breastcancer_barenuclei
67,0,GradientBoosting,0,0.9999737889258034,0,0,False,MCAR_breastcancer_barenuclei
68,0,GradientBoosting,0,0.9985013430564892,0,0,False,MCAR_breastcancer_barenuclei
69,0,GradientBoosting,0,0.9990307193565452,0,0,False,MCAR_breastcancer_barenuclei
70,0,GradientBoosting,0,0.8951229610813236,0,0,False,MCAR_breastcancer_barenuclei
71,0,GradientBoosting,0,0.9986038668656546,0,0,False,MCAR_breastcancer_barenuclei
72,0,GradientBoosting,0,0.9997000081786992,0,0,False,MCAR_breastcancer_barenuclei
73,0,GradientBoosting,0,0.9999824539956165,0,0,False,MCAR_breastcancer_barenuclei
74,0,GradientBoosting,2,0.5662944770753838,1,1,True,MCAR_breastcancer_barenuclei
75,0,GradientBoosting,0,0.9975578384130284,0,0,False,MCAR_breastcancer_barenuclei
76,0,GradientBoosting,0,0.999049448798142,0,0,False,MCAR_breastcancer_barenuclei
77,0,GradientBoosting,0,0.9799729319796623,0,0,False,MCAR_breastcancer_barenuclei
78,0,GradientBoosting,0,0.997399022668362,0,0,False,MCAR_breastcancer_barenuclei
79,0,GradientBoosting,0,0.99918121691963,0,0,False,MCAR_breastcancer_barenuclei
80,0,GradientBoosting,0,0.9997064308413904,0,0,False,MCAR_breastcancer_barenuclei
81,0,GradientBoosting,0,0.9999617067084694,0,0,False,MCAR_breastcancer_barenuclei
182,0,GradientBoosting,1,0.9595937526549895,1,1,False,MCAR_hypothyroid_t4u
183,0,GradientBoosting,1,0.9970775533198433,1,1,False,MCAR_hypothyroid_t4u
184,0,GradientBoosting,1,0.9526125323978123,1,1,False,MCAR_hypothyroid_t4u
185,0,GradientBoosting,1,0.9787150924748429,1,1,False,MCAR_hypothyroid_t4u
186,0,GradientBoosting,1,0.9900222791992441,1,1,False,MCAR_hypothyroid_t4u
187,0,GradientBoosting,1,0.9884796011978162,1,1,False,MCAR_hypothyroid_t4u
188,0,GradientBoosting,1,0.9976397828361545,1,1,False,MCAR_hypothyroid_t4u
189,0,GradientBoosting,1,0.9691073985018404,1,1,False,MCAR_hypothyroid_t4u
190,0,GradientBoosting,1,0.999621084616325,1,1,False,MCAR_hypothyroid_t4u
191,0,GradientBoosting,1,0.9988292258326154,1,1,False,MCAR_hypothyroid_t4u
192,0,GradientBoosting,1,0.8570323547617039,1,1,False,MCAR_hypothyroid_t4u
193,0,GradientBoosting,1,0.9929378190252974,1,1,False,MCAR_hypothyroid_t4u
194,0,GradientBoosting,1,0.9984356051414498,1,1,False,MCAR_hypothyroid_t4u
195,0,GradientBoosting,1,0.9855062838591107,1,1,False,MCAR_hypothyroid_t4u
196,0,GradientBoosting,1,0.9952637493515174,1,1,False,MCAR_hypothyroid_t4u
197,0,GradientBoosting,1,0.9972059237427805,1,1,False,MCAR_hypothyroid_t4u
198,0,GradientBoosting,1,0.9926100546771979,1,1,False,MCAR_hypothyroid_t4u
199,0,GradientBoosting,1,0.9984041956012363,1,1,False,MCAR_hypothyroid_t4u
200,0,GradientBoosting,1,0.9839878307625828,1,1,False,MCAR_hypothyroid_t4u
201,0,GradientBoosting,1,0.9957175968054355,1,1,False,MCAR_hypothyroid_t4u
202,0,GradientBoosting,1,0.917754193551788,1,1,False,MCAR_hypothyroid_t4u
203,0,GradientBoosting,1,0.9928329498476044,1,1,False,MCAR_hypothyroid_t4u
204,0,GradientBoosting,1,0.9777394040233023,1,1,False,MCAR_hypothyroid_t4u
205,0,GradientBoosting,1,0.6745602934880284,1,1,False,MCAR_hypothyroid_t4u
206,0,GradientBoosting,1,0.9960787721443914,1,1,False,MCAR_hypothyroid_t4u
207,0,GradientBoosting,1,0.9930109891831819,1,1,False,MCAR_hypothyroid_t4u
208,0,GradientBoosting,1,0.9995444639996754,1,1,False,MCAR_hypothyroid_t4u
209,0,GradientBoosting,1,0.9996049221005568,1,1,False,MCAR_hypothyroid_t4u
210,0,GradientBoosting,1,0.9879968894584658,1,1,False,MCAR_hypothyroid_t4u
