missing_rate,n_missing,n_observed,X0_mean,X0_std,X0_skew,X0_kurtosis,X0_min,X0_max,X0_range,X0_q25,X0_q50,X0_q75,X0_iqr,mask_autocorr_1,runs_z_score,n_runs,avg_burst_size,max_burst_size,n_bursts,missing_pos_mean,missing_pos_std,missing_first_quarter,missing_last_quarter,corr_mask_X1,mi_mask_X1,corr_mask_X2,mi_mask_X2,corr_mask_X3,mi_mask_X3,corr_mask_X4,mi_mask_X4,auc_mask_from_Xobs,coef_X1_abs,coef_X2_abs,coef_X3_abs,coef_X4_abs,coef_max,coef_sum,corr_X1_mask,pval_X1_mask,log_pval_X1_mask,X1_mean_diff,X1_ttest_stat,X1_ttest_pval,X1_mannwhitney_stat,X1_mannwhitney_pval,X0_obs_mean_deviation,X0_obs_skew_mnar,X0_q50_deviation,X0_q75_deviation,X0_obs_rate_high,X0_obs_rate_low,X0_obs_high_low_ratio,X0_obs_position_corr,little_proxy_score,position_entropy,position_uniformity_chi2,llm_evidence_consistency,llm_mar_evidence,llm_mnar_evidence,llm_anomaly,llm_dist_shift,llm_mcar_conf,llm_mar_conf,llm_mnar_conf,llm_mcar_vs_mnar,llm_pattern_clarity
0.052,52.0,948.0,0.48855400568874807,0.28193574597284227,0.02335529119449058,-1.1384622895570498,0.0011822608975934,0.9970379832242744,0.995855722326681,0.24117411961233085,0.4809129093246871,0.7187360407033829,0.4775619210910521,-0.03462350743237757,1.0981315840497496,103.0,1.0196078431372548,2.0,51.0,0.4902115384615385,0.2905139568035125,0.21153846153846154,0.25,-0.005326029004781427,0.0045805910750749195,-0.023191373258971817,0.0032957168548903015,0.06207039514174628,0.004051864544781519,0.08342729781774422,0.004452979860204194,0.6307814021421617,0.030518358304372148,0.12664207129480803,0.30155944153369246,0.39694563236656094,0.39694563236656094,0.8556655034994336,-0.005326029004781435,0.8664146384043903,0.06227421875052796,-0.006929270933618448,-0.16825770373581808,0.8664146384043879,0.4939548847776696,0.8833622592646575,0.011445994311251928,0.02335529119449058,0.01908709067531289,0.03126395929661707,0.08755274261603375,0.10443037974683544,1.1927710829750038,0.03979718015571602,0.1439061992859461,3.279164182700049,2.9999999999423075,0.9581,0.061,0.687,0.1374,0.0114,0.08,0.05,0.87,0.95,0.92
0.069,69.0,931.0,0.5083588835456239,0.2917666716456842,-0.02915413698682417,-1.2294083268536549,0.0001293528629959,0.9988416818286288,0.9987123289656329,0.2534265971375371,0.5087765229367183,0.7611732890676363,0.5077466919300991,0.03478260869565218,-1.1059483093442124,125.0,1.1129032258064515,4.0,62.0,0.497536231884058,0.2602285828918822,0.21739130434782608,0.17391304347826086,-0.037249606318112624,0.0030341717606188895,0.018076110152983577,0.003957806487604722,0.03359735834864685,0.003409178472148354,0.022284359793477083,0.0019841012003722347,0.5649994551596382,0.14612557204633028,0.06466608118050922,0.13543105026054567,0.09380173394105261,0.14612557204633028,0.4400244374284378,-0.037249606318112624,0.2392469394818843,0.6211536091399628,-0.04257574136613307,-1.1775746991268916,0.2392469394818774,0.45760363642024315,0.23947096628667108,-0.008358883545623863,-0.02915413698682417,-0.008776522936718267,-0.01117328906763626,0.10526315789473684,0.09129967776584318,0.8673469379515307,0.003622745029124216,0.09954233409610982,3.204155775388904,11.144927536070357,0.7742,0.399,0.566,0.1132,0.0084,0.1,0.35,0.55,0.85,0.75
0.096,96.0,904.0,0.5087053500175883,0.2888217496214348,-0.005444633628828988,-1.1416645016352598,0.0001937246775671,0.9995666307823124,0.9993729061047454,0.26586804057016833,0.5005787275219946,0.749240964621826,0.48337292405165766,-0.002595514950166127,0.0788953720314811,175.0,1.103448275862069,3.0,87.0,0.48546875,0.2743749317815025,0.23958333333333334,0.20833333333333334,-0.013247216124407418,0.0033988611337817526,-0.009406928407683552,0.0024601710511231584,0.04444922301705676,0.003266967876101961,-0.023276775146113933,0.005592211562485936,0.5506775442477876,0.04928058758386489,0.030924144378753748,0.15253835026203133,0.07941354651355732,0.15253835026203133,0.31215662873820726,-0.013247216124407402,0.6756487131226645,0.17027904607897285,-0.012796306104619348,-0.4185313580542599,0.6756487131226666,0.48740551253687314,0.6847088280798492,-0.00870535001758832,-0.005444633628828988,-0.0005787275219946153,0.0007590353781740111,0.11283185840707964,0.09623893805309734,0.8529411757146482,0.0487739774795564,0.08282632743362832,3.299083521099119,2.9583333333025177,0.94,0.13,0.462,0.0924,0.0087,0.1,0.15,0.75,0.85,0.85
0.048,48.0,952.0,0.5015832096591077,0.2842831325638016,0.0015544637937355893,-1.2244781020100473,0.0015967219529757,0.9976127873900624,0.9960160654370868,0.24302902025789905,0.5065462385821379,0.7545636081845141,0.511534587926615,0.037066246056782326,-1.179558539797424,89.0,1.0909090909090908,2.0,44.0,0.506125,0.30368882271441383,0.2708333333333333,0.2708333333333333,0.007894363515328903,0.0028226479271394687,0.023910284126012323,0.003961976510992516,-0.01975444878582172,0.0027376450062333493,-0.03360631627427694,0.0072226141526591965,0.5578168767507002,0.043348207603992016,0.11105839002606667,0.1025775699126273,0.16690620291247027,0.16690620291247027,0.42389037045515626,0.007894363515328908,0.8031029383294511,0.09522878512822974,0.010676687978231514,0.24939969875536516,0.8031029383294543,0.5121892507002801,0.775616588912816,-0.0015832096591077427,0.0015544637937355893,-0.0065462385821378755,-0.0045636081845140675,0.0976890756302521,0.08928571428571429,0.9139784936880565,-0.010453221069697403,0.1017594537815126,3.181127542695028,9.083333333144097,0.98,0.093,0.088,0.0176,0.0107,0.92,0.04,0.04,0.05,0.95
0.079,79.0,921.0,0.49740144838747347,0.28763940001894517,-0.02259208301037734,-1.2023532998822255,0.0005425686717503,0.9999705631516144,0.9994279944798641,0.2545709065658109,0.4987360699325114,0.7531425964987343,0.4985716899329234,-0.0299760135588728,0.7589133297843547,150.0,1.0533333333333332,3.0,75.0,0.4805443037974683,0.27666288024054886,0.25316455696202533,0.189873417721519,0.02235305041521688,0.005114346629067387,-0.06248573572841662,0.009188134897592645,0.029920793589848244,0.001881078568988677,-0.01519460391208571,0.00236736395719132,0.5890955070850342,0.08708016691214344,0.23436145961103103,0.11720204117044422,0.06074841416544819,0.23436145961103103,0.4993920818590669,0.022353050415216888,0.4801448259471782,0.3186277467433224,0.02418986520806299,0.7063347856065479,0.4801448259471795,0.5241963193556811,0.47497840210300146,0.002598551612526534,-0.02259208301037734,0.0012639300674885945,-0.0031425964987342736,0.08469055374592833,0.10423452768729642,1.2307692293159764,-0.016833688704459955,0.10380159155568383,3.2566818365842893,7.45569620243727,0.85,0.233,0.243,0.0486,0.0026,0.75,0.12,0.13,0.12,0.8
0.079,79.0,921.0,0.5014330019406904,0.2927155971677454,-0.032899906515074,-1.2477109292980206,0.000253752382709,0.9984388592946888,0.9981851069119798,0.2426618960047756,0.505517681651923,0.7561704771601633,0.5135085811553877,-0.0033984589983489253,0.10505348218152169,147.0,1.082191780821918,3.0,73.0,0.5451012658227848,0.26582332549673765,0.189873417721519,0.26582278481012656,-0.04152430065390305,0.00779262746038078,-0.010669612775423018,0.009353826309065349,-0.014198033345732866,0.0021359117575800793,-0.003842108825010125,0.002938506289355037,0.5404417322942866,0.15406811471858933,0.03964729526243455,0.06041723329707009,0.013595209610872416,0.15406811471858933,0.2677278528889664,-0.04152430065390307,0.18950756506714872,0.7223734484856725,-0.04392768698744193,-1.312932323875242,0.18950756506714944,0.45606729064445634,0.19453150213730697,-0.0014330019406904038,-0.032899906515074,-0.005517681651923012,-0.006170477160163279,0.10749185667752444,0.11183496199782844,1.0404040394361493,0.030770368184985266,0.10484269987218076,3.211846837274068,11.5063291137784,0.65,0.427,0.2345,0.0469,0.0329,0.1,0.55,0.35,0.85,0.6
0.034,34.0,966.0,0.4937233685546793,0.28119895058633076,0.00041756543636426444,-1.1759306901223114,0.003207578435542,0.9982074771840306,0.9949998987484886,0.24383176378073365,0.5017622446682475,0.7306711040172952,0.4868393402365615,0.02566290765010667,-0.8184653626449518,65.0,1.0625,3.0,32.0,0.5411764705882353,0.2721674949892432,0.23529411764705882,0.23529411764705882,0.004601346202999821,0.003616397420398954,-0.013153344573402425,0.012101137414165835,0.0754931295422871,0.006490926051257565,0.015419283443053745,0.002061159192000027,0.6244367312142248,0.0611983921247465,0.06918071679039534,0.4188034935067338,0.0678277913526908,0.4188034935067338,0.6170103937745665,0.004601346202999812,0.8844533901202244,0.053325049070773206,0.007270421394084847,0.145363301727085,0.8844533901202266,0.5073986116185605,0.8835214492660752,0.006276631445320702,0.00041756543636426444,-0.0017622446682474813,0.01932889598270482,0.07971014492753623,0.10041407867494824,1.2597402581598585,0.023109711786064503,0.15037754232127631,3.0533081512876876,14.235294117228374,0.98,0.0595,0.317,0.0634,0.0063,0.15,0.05,0.8,0.85,0.9
0.073,73.0,927.0,0.5101378416292263,0.2858039480607265,-0.050016305227637725,-1.1667674774690915,0.0019466380084564,0.9970121743090896,0.9950655363006332,0.2762612665383173,0.5087722147348707,0.7603917044888036,0.48413043795048627,0.00983756915885084,-0.31456692734422154,135.0,1.0895522388059702,2.0,67.0,0.546931506849315,0.2739860674773482,0.1506849315068493,0.3150684931506849,0.014968733031692084,0.005172115141237029,-0.009091097369031664,0.0034271009460924186,0.0058777346873479476,0.002749094899286538,-0.04968827451669853,0.004726688778540895,0.5563683113889258,0.06383325704876887,0.03435432727024645,0.0173654303457744,0.1920542610364187,0.1920542610364187,0.3076072757012084,0.014968733031692084,0.636364895386316,0.19629378590872876,0.01594397788805335,0.4729322971327959,0.6363648953863171,0.5157600744779891,0.6536678953487484,-0.010137841629226263,-0.050016305227637725,-0.008772214734870665,-0.010391704488803555,0.104638619201726,0.09492988133764833,0.9072164939783612,-0.009374106592547515,0.09044494687532326,3.2202514697570614,10.972602739575718,0.8834,0.1545,0.755,0.151,0.05,0.05,0.15,0.8,0.95,0.9
0.082,82.0,918.0,0.5036624460575734,0.2927480630789436,-0.00921343756048144,-1.2523514332753725,3.339581563799321e-05,0.9996842659060868,0.9996508700904488,0.24728775861816266,0.508989805228682,0.7690404303818942,0.5217526717637315,0.003577413091470057,-0.11627395487148824,151.0,1.0933333333333333,3.0,75.0,0.4257439024390244,0.29255826232233406,0.3780487804878049,0.17073170731707318,0.01549892509299618,0.003702252844711356,-0.033898612339999926,0.004491505709841869,0.037950222553729034,0.006868269711624377,-0.012353441818370453,0.005390562123725656,0.5526595462033052,0.05297684797288025,0.12160497533101611,0.13999933308601958,0.04213983098293519,0.13999933308601958,0.3567209873728511,0.015498925092996184,0.6244626650836266,0.2044935217940241,0.01629766910021868,0.4896875005164884,0.6244626650836299,0.5176683139380414,0.5957244364116225,-0.0036624460575733764,-0.00921343756048144,-0.00898980522868198,-0.01904043038189418,0.10457516339869281,0.10675381263616558,1.0208333323571614,-0.010594180680169861,0.09856395132578777,3.1930002525269394,14.829268292502082,0.9633,0.159,0.231,0.0462,0.0037,0.25,0.1,0.65,0.75,0.7
0.049,49.0,951.0,0.5107687946918981,0.2875223998322877,-0.031700374238064856,-1.2046914248474878,0.0006258171584588,0.9997190812452468,0.999093264086788,0.2600384895899096,0.5222194352482544,0.7538486434049252,0.4938101538150156,-0.008657357679914098,0.2734595318413379,95.0,1.0425531914893618,2.0,47.0,0.5102857142857142,0.27919234829582773,0.22448979591836735,0.2653061224489796,-0.0032568656984665015,0.0067599116931382035,-0.030077456531085386,0.005147611948860164,0.038266871819312,0.003016423347665883,0.005626291313592871,0.004398218668228111,0.5664070044421554,0.011976224857315707,0.1349221677555931,0.17445571018191056,0.02449079455905578,0.17445571018191056,0.34584489735387514,-0.003256865698466503,0.9180720241098915,0.037123246416960784,-0.004346637947534704,-0.10288863940106574,0.9180720241098901,0.49713513165518575,0.9462166684254051,-0.010768794691898065,-0.031700374238064856,-0.022219435248254427,-0.0038486434049251894,0.11041009463722397,0.0904311251314406,0.8190476183057961,0.05221456160916,0.12104337002939979,3.2755389999288553,3.040816326468555,0.9735,0.038,0.6985,0.1397,0.6985,0.1,0.05,0.85,0.95,0.92
0.012,12.0,988.0,0.5035247070184654,0.296339478306102,0.014390506873443397,-1.2456220049523243,0.0004616781804768,0.9996403382906768,0.9991786601102,0.24468357676890035,0.5070251945045339,0.7612954250724665,0.5166118483035662,-0.012158054711246194,0.39225044861850683,25.0,1.0,1.0,12.0,0.4850833333333333,0.3070090819322596,0.25,0.16666666666666666,-0.019333394028153955,0.0033856347559559526,0.005427192200341826,0.008128890583966288,-0.015201286663654391,0.005315482701437227,0.027616029764324517,0.002522691615444504,0.5942139001349528,0.16044530221118491,0.05102178542610065,0.11757748611980767,0.2281576359551882,0.2281576359551882,0.5572022097122814,-0.019333394028153966,0.5414193844636681,0.2664661992214068,-0.051506266160353364,-0.6108780964263153,0.541419384463668,0.4498144399460189,0.5499729890649797,-0.0035247070184654117,0.014390506873443397,-0.0070251945045338715,-0.011295425072466503,0.11234817813765183,0.10931174089068826,0.9729729721069394,0.006638236323496105,0.23574561403508773,2.459147917027245,6.533333332788889,0.81,0.354,0.247,0.0494,0.0515,0.25,0.65,0.1,0.28,0.72
0.019,19.0,981.0,0.5122384161663797,0.28325340905782703,-0.057539631484816264,-1.18862199166383,0.0001716138440265,0.9992083041328008,0.9990366902887743,0.2688624898587296,0.5178403081360762,0.756602032385161,0.48773954252643137,-0.01938775510204081,0.620543129320152,39.0,1.0,1.0,19.0,0.3751052631578947,0.2530685146955146,0.3684210526315789,0.10526315789473684,-0.04533695437948474,0.005604586347972012,0.0009945597911496114,0.006138038750456924,-0.009776041017556277,0.003632860442123239,-0.03231542678978639,0.005562708387604512,0.6189709748377059,0.3186219544516495,0.008821110406428865,0.08406495772096909,0.22256381791199806,0.3186219544516495,0.6340718404910455,-0.045336954379484776,0.15196534228638806,0.8182554473842493,-0.0935171476725723,-1.433720202657279,0.15196534228638894,0.4063522721176029,0.16167776829887193,-0.012238416166379662,-0.057539631484816264,-0.017840308136076177,-0.006602032385160994,0.10091743119266056,0.09276248725790011,0.9191919182810836,-0.041607408432517576,0.20086914534041528,2.860320777833044,10.15263157841302,0.3771,0.694,0.8975,0.1795,0.0122,0.05,0.3,0.65,0.92,0.45
0.057,57.0,943.0,0.5013062784040108,0.2965138929621563,-0.0009913328805532982,-1.2343068503044645,0.0001842597340477,0.9999183045094494,0.9997340447754017,0.2508823151157155,0.500594746248407,0.7757779293371742,0.5248956142214587,-0.004693261816962787,0.14710415277409666,109.0,1.0555555555555556,2.0,54.0,0.5618947368421053,0.2817380694845135,0.19298245614035087,0.3157894736842105,-0.00198566484527367,0.004243889921498493,0.064791741163941,0.005180423423598982,0.04061403145649811,0.0022973740510541137,0.01104820983248732,0.007485591082309687,0.5994493125709288,0.013723434670827431,0.27792246767136836,0.17848589513294583,0.03299530637244459,0.27792246767136836,0.5031271038475862,-0.001985664845273674,0.9499944383496021,0.022278937238676896,-0.0024260164522384997,-0.06272953581170825,0.9499944383495997,0.4996372160517944,0.992840739835245,-0.0013062784040107633,-0.0009913328805532982,-0.000594746248407052,-0.025777929337174155,0.11664899257688228,0.11664899257688228,0.9999999991427273,-0.0002040530405310024,0.11462112332793808,3.1438924058364894,13.350877192748229,0.99,0.022,0.07,0.014,0.0013,0.91,0.02,0.07,0.07,0.95
