X0_missing_rate,X0_obs_vs_full_ratio,X0_iqr_ratio,X0_obs_skew_diff,coef_X1_abs,auc_mask_from_Xobs,log_pval_X1_mask,X1_mean_diff,X1_mannwhitney_pval,little_proxy_score,X0_ks_obs_vs_imputed,X0_tail_missing_ratio,mask_entropy,X0_censoring_score,X0_mean_shift_X1_to_X4,mechdetect_auc_complete,mechdetect_auc_shuffled,mechdetect_auc_excluded,mechdetect_delta_complete_shuffled,mechdetect_delta_complete_excluded,mechdetect_mwu_pvalue,caafe_missing_rate_by_quantile,caafe_tail_asymmetry,caafe_kurtosis_excess,caafe_cond_entropy_X0_mask,llm_ctx_domain_prior,llm_ctx_domain_confidence,llm_ctx_stats_consistency,llm_ctx_surprise,llm_ctx_confidence_delta,llm_ctx_counter_strength,llm_ctx_cause_type,llm_ctx_n_causes,llm_ctx_stats_agreement
0.02,1.003835408873526,1.017094017094017,-0.0251502477825907,0.352105490866228,0.9591836734693876,0.7824433713325916,-0.2638427464008859,0.1119560347641195,0.7908163265306123,0.0097959183673469,1.0,1.6739766223141834,0.0099060452830422,0.2705102069531397,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,0.328455965499733,0.1701347257019611,0.5,0.85,1.0,0.0,0.0,0.9,0.5,0.8,1.0
0.01,1.0016835016835015,1.0278884462151394,-0.0114456493446117,0.2266046136300519,0.5,0.2141739289944512,-0.1473651241093102,0.9447242737831044,0.5580808080808081,0.0049494949494949,1.0,1.0648830448252895,0.0034839334588301,0.1356938171831667,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.25,0.3844550105952229,0.1891428748350105,0.0,0.9,1.0,0.0,0.05,0.1,0.0,1.0,1.0
0.04,1.0086889194769442,1.0949367088607591,-0.0544206533212141,0.1258246654954079,0.90625,0.6029145002578973,-0.1581341515934539,0.5731425257915514,0.484375,0.0195833333333333,1.0,2.0403327872226797,0.0035377386040605,0.1801742296312989,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0526315789473684,0.9058941249796556,0.2257355131993065,0.5,0.8,0.9,0.1,0.0,0.85,0.5,0.8,0.9
0.01,1.0019349913901758,1.0184049079754602,-0.0123173120262314,0.3196288137042656,0.5,0.4910882121249864,-0.2688121525330828,0.1360288928685349,0.8055555555555556,0.0048484848484848,1.0,0.9445435888934436,0.0,0.2430373564470333,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0526315789473684,0.3883307987778512,0.1695530876019638,0.5,0.7,0.9,0.8,0.2,0.85,0.0,0.8,0.2
0.02,1.0033158992240114,1.0,-0.0206186195156862,0.3121444757075682,0.5510204081632653,0.6889237389964795,-0.2731107947054791,0.2837076966339189,0.548469387755102,0.01,1.0,1.4417941231830211,0.0,0.2423243784888837,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.1111111111111111,-0.5675658521263354,0.22414490178678,0.0,0.9,0.1,0.8,0.05,0.95,0.0,0.8,0.1
0.02,1.0023641358383844,1.0431654676258997,-0.0224255334246517,0.1879464025647091,0.4387755102040816,0.3654193213129317,-0.1466012761693824,0.7025452296327664,0.4540816326530612,0.0097959183673469,1.0,1.2903997349574756,0.0049523083190582,0.1522580032943039,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0588235294117647,1.5364448167904363,0.1608587930103444,0.0,0.9,0.1,0.8,0.05,0.95,0.0,1.0,0.1
0.01,1.0016627256042483,1.020979020979021,-0.012927485726266,0.3251415601804589,0.5,0.3922896725497349,-0.2172500195756009,0.5100626564954063,0.5808080808080809,0.0047474747474747,1.0,0.8373555969066367,0.0052277065261013,0.162321181654349,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.25,2.1540714340100893,0.1519016288326724,0.0,0.9,0.9,0.1,0.05,0.1,0.0,1.0,0.9
0.04,1.0084606231667492,1.0706521739130437,-0.0531730541830406,0.5987830146109897,0.6927083333333334,1.069289057337327,-0.2335540482342808,0.0798285740925643,0.4583333333333333,0.02,1.0,2.323458204050527,0.0,0.1841884678488794,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,0.5992082956495617,0.196269709756512,0.5,0.8,0.9,0.1,0.05,0.6,0.5,0.8,0.9
0.02,1.00449354053548,1.033519553072625,-0.0279585877460777,0.2110530089378907,0.9387755102040816,0.5973768504347066,-0.2181616832779623,0.2783441360459046,0.6530612244897959,0.0097959183673469,1.0,1.6387455912987925,0.0049541393894399,0.2486706250499129,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0526315789473684,0.5762884029360023,0.2304243096623153,0.5,0.8,0.9,0.1,0.1,0.95,0.5,0.6,0.9
0.01,1.002223582868744,1.0157068062827226,-0.0143969310283824,0.0465694794528043,0.5,0.0273428894282935,0.0201237177981363,0.7288181825479093,0.5883838383838383,0.0046464646464646,1.0,0.63621133693977,0.0,0.0584800844120148,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0526315789473684,1.4626167370155685,0.1891428748350105,0.0,0.9,1.0,0.0,0.05,0.1,0.0,0.8,1.0
0.03,1.0049198448189915,1.1719745222929934,-0.0359798902010586,0.1264162243904777,0.7610479797979798,0.5214704582295675,-0.1593365122494827,0.2249980772948812,0.493127147766323,0.0148453608247422,1.0,1.6954620357427357,0.0,0.1596363288374932,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,0.7967062896156767,0.2034903442439021,0.5,0.8,0.9,0.1,0.05,0.85,0.5,0.8,0.9
0.01,1.0019146142202708,1.01195219123506,-0.0119617605483188,0.324163425116139,0.5,0.5141836052105031,-0.3093466969435961,0.1271507075605494,0.7752525252525253,0.0047474747474747,1.0,0.63621133693977,0.0034853577209311,0.2728558042673625,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,0.1870987732484486,0.1891428748350105,0.5,0.85,0.9,0.1,0.05,0.85,0.5,0.8,0.9
0.01,1.0022002030163908,1.0292887029288704,-0.0127347310012985,0.2105910140496542,0.5,0.210995196898218,-0.13987419413776,0.903441129233004,0.553030303030303,0.0049494949494949,1.0,0.7579911867457538,0.0,0.1294316135071448,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.1764705882352941,0.1299311401075003,0.1649739566293729,0.0,0.9,0.9,0.1,0.0,0.1,0.0,1.0,0.9
0.02,1.0025454383066137,1.0689655172413794,-0.0239470329195659,0.0708010685713447,0.3571428571428571,0.1515091044845859,-0.066656119812266,0.8340501198288209,0.4948979591836734,0.0095918367346938,1.0,1.5281031308267452,0.0074320135452268,0.1061228793318556,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.25,1.8760525913351147,0.1900569611254839,0.0,0.9,0.9,0.1,0.0,0.1,0.0,0.8,0.9
0.02,1.0034815057031292,1.0327868852459017,-0.0274963186582057,0.3469305320513104,0.2857142857142857,0.5120296309777363,-0.1818541370036387,0.3065229246891431,0.423469387755102,0.0095918367346938,1.0,1.283306500902941,0.0099090236132808,0.1455433675127413,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.1764705882352941,2.058141586921156,0.1608587930103444,0.0,0.8,0.2,0.8,0.05,0.2,0.0,0.8,0.2
0.01,1.0015251566774792,1.0093457943925237,-0.0107742489757909,0.3849271907203625,0.5,0.5989923764568822,-0.3096338057578366,0.1107534376322754,0.7954545454545454,0.0048484848484848,1.0,0.63621133693977,0.0,0.2720576611776256,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0526315789473684,0.4647802924662008,0.1695530876019638,0.5,0.7,0.9,0.2,0.25,0.95,0.0,0.8,0.8
0.03,1.0056946671993667,1.0,-0.0427848380431259,0.0838056329153377,0.5561868686868686,0.0179148594388616,-0.00712148254704,0.6201612208595242,0.4682130584192439,0.0145360824742268,1.0,1.7889702190030137,0.0152472025963334,0.0384161799557767,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,2.289054942213821,0.1820043157496362,0.0,0.85,0.9,0.1,0.1,0.85,0.0,1.0,0.95
0.01,1.0015967232462075,1.0275229357798163,-0.011283023048398,0.0318080138632639,0.5,0.0013791507071583,-0.0010309816511366,0.8759971262014744,0.5757575757575757,0.0049494949494949,1.0,0.9899060111770472,0.003484687262394,0.0529034270526534,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.1111111111111111,0.362321308070427,0.1605093280962509,0.0,0.9,1.0,0.0,0.0,0.1,0.0,1.0,1.0
0.01,1.0018691226744918,1.0,-0.0117041361822375,0.0617749031290074,0.5,0.233257498069711,-0.1552997677028685,0.9034009887364912,0.6363636363636362,0.0048484848484848,1.0,0.2747433136279715,0.001742092336164,0.2091686421354507,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.1764705882352941,0.1094124268101119,0.1790794598079767,0.0,0.9,0.9,0.1,0.0,0.1,0.0,0.6,0.9
0.01,1.0016652241472686,1.0344827586206895,-0.0115461915630141,0.1927063740980155,0.5,0.2046847881582357,-0.1367681987837027,0.8624094278564098,0.5555555555555556,0.0049494949494949,1.0,0.7125734613239687,0.0017424431321942,0.1260176241519226,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0526315789473684,0.6963874690881453,0.1358392055457145,0.0,0.9,1.0,0.0,0.05,0.1,0.0,0.8,1.0
0.02,1.0047538676906136,1.008438818565401,-0.0257747832288129,0.1874071326934327,0.3061224489795918,0.2126097221688803,-0.1056794810947635,0.9019592224051376,0.3903061224489796,0.01,1.0,1.4350439373658717,0.0,0.0773075955489036,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0526315789473684,0.0682712824529248,0.184891018761123,0.0,0.9,0.9,0.1,0.0,0.1,0.0,1.0,0.9
0.02,1.0029772072819565,1.0246913580246912,-0.020643221006099,0.2230278628732876,0.5408163265306123,0.4499508175236217,-0.171860992458999,0.5297619447025106,0.5153061224489797,0.01,1.0,1.4141188230282618,0.0,0.1763319652803717,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0526315789473684,-0.4637361688192194,0.2007987769425667,0.5,0.8,0.9,0.1,0.05,0.85,0.5,0.8,0.9
0.01,1.0018297952789934,1.129251700680272,-0.0130898531938923,0.2111606837613667,0.5,0.2401284697973832,-0.1561480437449431,0.903441129233004,0.5555555555555556,0.0047474747474747,1.0,0.8878966513328121,0.0017427469775575,0.1364194237407495,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,1.0134664260798454,0.143689864482112,0.0,0.9,0.9,0.1,0.0,0.1,0.0,0.6,0.9
0.01,1.0021409299032022,1.0248756218905473,-0.0130636795561394,0.2161845185906329,0.5,0.2226623756845634,-0.1450813039960326,0.9309368622959596,0.5429292929292929,0.0049494949494949,1.0,1.0707202708381016,0.0,0.1300861345564526,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,0.2826934208645295,0.1477485442919492,0.0,0.95,1.0,0.0,0.0,0.1,0.0,0.6,1.0
0.01,1.0019099956438695,1.0,-0.0139779396176711,0.014549472108979,0.5,0.1240039416581015,-0.0835486649440137,0.8488019606079827,0.6439393939393939,0.0048484848484848,1.0,0.366446264020569,0.0034843940584264,0.1667387126723244,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0526315789473684,1.7359317052722565,0.1742527494934457,0.0,0.9,0.9,0.1,0.05,0.1,0.0,0.6,0.9
0.01,1.001371108132674,1.0101010101010102,-0.0110172687819269,0.2616029984784062,0.5,0.4702664023538797,-0.2558009030877247,0.3859389006366349,0.7449494949494949,0.0049494949494949,1.0,0.1614405421090121,0.003484142799638,0.2622318218916334,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0526315789473684,0.8707744249526006,0.1561536148132684,0.5,0.8,0.9,0.8,0.15,0.95,0.0,0.6,0.2
0.03,1.005887122600691,1.0149253731343282,-0.0388429416131614,0.2347871701438184,0.8762626262626263,0.7354920304552186,-0.2178978307005159,0.1692159735520136,0.5627147766323024,0.0148453608247422,1.0,1.883191585194,0.0060962238334146,0.2309655474968873,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,0.4857947964658584,0.2610974657394437,0.5,0.85,0.9,0.1,0.15,0.85,0.5,0.8,0.9
0.02,1.020408163265306,1.0,-0.0322185906891572,0.3769463686287475,0.846938775510204,0.0298455107718056,0.0192743764172335,0.8031420097913425,0.673469387755102,0.0089795918367346,1.0,1.5305595935602438,0.1215475827744013,0.2695578231292517,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-1.4734011287706543,0.1055932201779092,0.5,0.85,0.9,0.1,0.2,0.8,0.5,1.0,0.9
0.03,1.0309278350515465,1.0,-0.0495728784366006,0.4127145717737455,0.1764520202020202,0.5334454467524447,0.1974035891561665,0.1961866233844116,0.3573883161512027,0.0145360824742268,1.0,1.630982462924668,0.1577243076563441,0.1420389461626575,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-1.610576457302706,0.1237685486736148,0.5,0.8,0.8,0.2,0.1,0.85,0.5,1.0,0.8
0.06,1.0638297872340423,1.125,-0.0952605598948709,0.3810263880531975,0.4162466397849462,0.4623474537376107,-0.1268715524034672,0.4911373554266409,0.2304964539007092,0.0274468085106383,1.0,2.0355647256920273,0.2090445096026808,0.0716115051221434,0.6118111559139785,0.0,0.4269993279569892,0.0,0.1848118279569892,0.0,20.0,0.0,-1.126379871799409,0.1360251239749277,0.0,0.8,0.1,0.9,0.15,0.95,0.0,1.0,0.1
0.03,1.0309278350515465,1.0,-0.0459003796010073,0.955818498387182,0.6070075757575758,0.8735381758726175,-0.2760595647193585,0.1086346780459666,0.2809278350515464,0.0114432989690721,1.0,1.998057025252772,0.1303573670909395,0.1111111111111111,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.0800514431081618,0.09775803902776,1.0,0.9,0.9,0.1,0.05,0.4,1.0,0.8,0.9
0.03,1.0309278350515465,1.103448275862069,-0.0469644975047098,0.1048867110673833,0.4671717171717171,0.1926836305574976,-0.0843833524245895,0.4595569218911074,0.3316151202749141,0.0132989690721649,1.0,1.4407810890216577,0.1462436884819893,0.1108247422680412,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-1.1233579851701605,0.1012928678506258,1.0,0.7,0.9,0.8,0.1,0.85,0.0,1.0,0.2
0.03,1.0309278350515465,1.0,-0.0462804171130919,0.3297085412298337,0.4217171717171717,0.1158089174272932,0.0511645666284841,0.8938026277666806,0.2809278350515464,0.0114432989690721,1.0,1.6410162688571808,0.1305939652865355,0.1109201985490645,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.3574563684639416,0.0874783515172172,0.0,0.85,0.8,0.1,0.05,0.3,0.0,1.0,0.8
0.03,1.0309278350515465,1.0,-0.0477090781611503,0.3609881906199498,0.6025883838383838,0.0677065231595484,-0.0351279114165711,1.0,0.4338487972508591,0.0136082474226804,1.0,2.084743015169946,0.1484153238778528,0.1246659030164184,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-1.289584669201155,0.1160217501575775,1.0,0.7,0.9,0.8,0.05,0.45,0.0,1.0,0.1
0.03,1.0309278350515465,1.0,-0.0463529964361477,0.1310367777218089,0.4763257575757575,0.3924836189441231,-0.1569301260022909,0.4546580264389231,0.3608247422680412,0.0108247422680412,1.0,1.953229791915835,0.1254410886549327,0.1819396716303932,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.0623396513923761,0.0874783515172172,1.0,0.9,0.95,0.05,0.05,0.1,1.0,0.6,0.95
0.02,1.020408163265306,1.0,-0.0303614555068156,0.8705555931085326,0.8418367346938775,0.9693907888233182,-0.3956916099773243,0.0537101282773217,0.5051020408163265,0.0087755102040816,1.0,1.6201671049330095,0.1182850730275433,0.2471655328798186,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.4530452482883493,0.0922101594585371,1.0,0.9,0.95,0.05,0.05,0.4,1.0,1.0,0.95
0.03,1.0309278350515465,1.0,-0.0474772817537164,0.9682836138190368,0.8628472222222223,1.211089731478292,-0.3222604047346316,0.0412572806492605,0.461340206185567,0.0117525773195876,1.0,2.029389343723704,0.1335886553174072,0.2030355097365406,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-1.2360166037267684,0.1012928678506258,0.5,0.85,0.95,0.05,0.05,0.95,0.5,0.6,0.95
0.02,1.020408163265306,1.0,-0.030878341119682,0.8473791467100131,0.8520408163265306,0.9305828010952736,-0.3560090702947845,0.069175560991498,0.4872448979591837,0.0073469387755102,1.0,0.819543771947365,0.1041982608674874,0.2295918367346938,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.6277043959947912,0.0796513437074667,0.5,0.8,0.9,0.1,0.05,0.9,0.5,0.8,0.9
0.02,1.020408163265306,1.08,-0.0310743886316475,0.0146634248226014,0.2244897959183673,0.0700551139950313,-0.0476190476190476,0.7747710587278929,0.298469387755102,0.0079591836734693,1.0,0.5856666617281954,0.1100256661004587,0.076814058956916,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.9589143954130614,0.0889972256331716,1.0,0.9,0.9,0.1,0.05,0.1,1.0,0.6,0.9
0.04,1.0416666666666663,1.0,-0.0622289977551204,0.3247527004715081,0.2604166666666667,0.1315415572464133,-0.0567129629629629,0.7089387017354016,0.2291666666666666,0.015,1.0,2.323951792961466,0.1487044791289828,0.0387731481481481,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.4867998708662786,0.0905905900520283,1.0,0.85,0.95,0.05,0.05,0.1,1.0,1.0,0.95
0.01,1.0101010101010102,1.04,-0.0153505195939736,0.2264123352336054,0.5,0.248384633056227,-0.1829405162738496,0.5392358447511312,0.5732323232323232,0.0046464646464646,1.0,0.3224933614275158,0.087693586632568,0.1846240179573512,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-1.0019625698727068,0.0918169293966194,0.0,0.9,0.95,0.05,0.05,0.05,0.0,1.0,0.95
0.01,1.0101010101010102,1.0303030303030305,-0.0157137531836452,0.0441728794196164,0.5,0.1959781068907294,0.1638608305274972,0.4841850899351508,0.7626262626262627,0.004040404040404,1.0,0.4073407449681775,0.0794409425083572,0.3389450056116723,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-1.2548804028792262,0.0859132312719215,0.5,0.85,0.5,0.3,0.05,0.85,0.5,1.0,0.5
0.02,1.020408163265306,1.0,-0.0319991301756709,0.0351707682202242,0.4387755102040816,0.2087190235707894,0.1077097505668934,0.6546773739903589,0.4336734693877551,0.0095918367346938,1.0,1.541697063322072,0.1268966842202719,0.1771541950113379,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-1.3865881143938132,0.1162401996699034,0.0,0.9,0.9,0.1,0.0,0.1,0.0,1.0,0.9
0.01,1.0101010101010102,1.0769230769230769,-0.0152065211977405,0.0612028072512994,0.5,0.1739452805431317,-0.1358024691358025,0.6989694906109459,0.4646464646464646,0.0039393939393939,1.0,1.0689707756200586,0.0774567337069317,0.1823793490460157,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.0299393885674614,0.0719553338451007,0.0,0.9,0.95,0.0,0.05,0.1,0.0,1.0,0.95
0.02,1.020408163265306,1.0,-0.0314750670267844,0.284218641212577,0.3928571428571429,0.357315956913616,-0.18140589569161,0.5081311457127746,0.3545918367346938,0.0087755102040816,1.0,1.1140670259732324,0.1186769092586973,0.1678004535147392,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-1.2368745626255118,0.0987919532544048,0.0,0.85,0.5,0.2,0.05,0.35,0.0,1.0,0.5
0.03,1.0309278350515465,1.0,-0.0464266811383777,0.2677596731967894,0.4359217171717171,0.1392411183270652,0.0626193203512791,0.4537978407428948,0.2147766323024054,0.0123711340206185,1.0,1.8994660074001195,0.1380848359786446,0.0621420389461626,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.7449367157802058,0.0908524433250958,0.0,0.85,0.1,0.8,0.05,0.95,0.0,0.8,0.1
0.03,1.0309278350515465,1.0,-0.046731361501747,0.2180324129585409,0.4835858585858585,0.4024693197547662,-0.1580756013745705,0.4424563128996791,0.352233676975945,0.012061855670103,1.0,1.2864114427130169,0.1355858622425849,0.1837533409698358,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.9091084606649598,0.0942784645715858,0.0,0.85,0.1,0.8,0.1,0.95,0.0,1.0,0.1
0.01,1.0101010101010102,1.0,-0.0151608144899362,0.284984809884563,0.5,0.0552872711862954,-0.0460157126823793,0.91597740455427,0.7070707070707071,0.0042424242424242,1.0,0.9314763563174628,0.0818764692940616,0.2239057239057239,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.5661043807735666,0.083033000965197,0.0,0.9,0.5,0.2,0.0,0.1,0.0,1.0,0.5
0.01,1.0101010101010102,1.0,-0.0149573177109243,0.5781118883466396,0.5,0.6770920500824282,0.404040404040404,0.2409080286157876,0.6969696969696969,0.0043434343434343,1.0,1.04963089027451,0.083117196100385,0.2379349046015712,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.1757881417198992,0.0888406826652821,0.0,0.9,0.2,0.8,0.0,0.95,0.0,1.0,0.2
0.01,1.0101010101010102,1.1578947368421053,-0.0152705972929799,0.2109473001969208,0.5,0.3061527569374079,-0.1762065095398428,0.4074032315988167,0.5782828282828283,0.0043434343434343,1.0,1.0584435884677557,0.0833689045907178,0.2435465768799102,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.8579345422853524,0.0948436257789135,0.0,0.95,0.9,0.0,0.0,0.05,0.0,1.0,0.95
0.03,1.0309278350515465,1.0,-0.0462450521753712,0.1312924771362821,0.7774621212121212,0.2184249172214962,0.1084383352424589,0.7512002681764356,0.4261168384879725,0.0114432989690721,1.0,2.0247761018959007,0.1305986998777099,0.1638029782359679,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.4248123339289504,0.0942784645715858,1.0,0.8,0.95,0.05,0.15,0.1,1.0,0.8,0.95
0.02,1.0204081632653064,1.0,-0.0303977578098897,0.5721364517998317,0.8061224489795917,0.6827334558911459,-0.2947845804988662,0.1640689640396615,0.4668367346938775,0.0079591836734693,1.0,1.2569982561549502,0.1101520360838374,0.2193877551020407,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.2790005622511131,0.0922101594585371,1.0,0.9,0.95,0.05,0.05,0.1,1.0,0.8,0.95
0.01,1.0101010101010102,1.0,-0.0151502696561389,0.1391364968246441,0.5,0.0921749774210886,0.0763187429854095,0.550785793696833,0.5732323232323232,0.0042424242424242,1.0,0.4073407449681775,0.0816827824542721,0.0892255892255892,0.5,0.5,0.5,0.0,0.0,1.0,20.0,0.0,-0.4664249353903988,0.077408276805509,0.0,0.95,1.0,0.0,0.0,0.1,0.0,1.0,1.0
